Case,Activity,Timestamp,Resource,label
1433,event 13 end,2023-12-21 06:27:16.580,,
1434,check for completeness,2023-12-21 07:36:08.719,Clerk-000006,
1434,new online application received,2023-12-21 07:36:08.719,,
1434,perform checks,2023-12-21 07:41:22.938,Clerk-000001,
1434,make decision,2023-12-21 08:14:02.292,Manager-000003,
1434,notify reject,2023-12-21 08:23:19.045,Manager-000006,
1434,review request received,2023-12-21 08:32:19.427,,
1434,check for completeness,2023-12-21 08:32:29.427,Clerk-000004,
1434,request info,2023-12-21 08:41:20.352,Manager-000005,
1434,info received,2023-12-21 08:44:51.024,,
1434,check for completeness,2023-12-21 08:45:01.024,Clerk-000003,
1434,request info,2023-12-21 09:07:04.935,Manager-000001,
1434,info received,2023-12-21 09:07:25.276,,
1434,check for completeness,2023-12-21 09:07:35.276,Clerk-000006,
1434,perform checks,2023-12-21 09:31:11.173,Clerk-000002,
1434,make decision,2023-12-21 09:35:40.012,Manager-000002,
1434,notify reject,2023-12-21 09:40:35.520,Manager-000003,
1434,time out,2023-12-21 09:54:47.602,,
1434,event 13 end,2023-12-21 09:54:57.602,,
1435,check for completeness,2023-12-21 07:38:07.432,Clerk-000002,
1435,new online application received,2023-12-21 07:38:07.432,,
1435,perform checks,2023-12-21 08:00:01.933,Clerk-000005,
1435,make decision,2023-12-21 08:01:34.732,Manager-000001,
1435,notify accept,2023-12-21 08:09:01.621,Manager-000002,
1435,deliver card,2023-12-21 08:16:57.425,Manager-000004,
1435,event 13 end,2023-12-21 08:25:19.692,,
1436,check for completeness,2023-12-21 10:09:29.669,Clerk-000005,
1436,new online application received,2023-12-21 10:09:29.669,,
1436,perform checks,2023-12-21 10:11:11.741,Clerk-000001,synonymous label('Perform checks')
1436,make decision,2023-12-21 10:19:10.920,Manager-000004,
1436,notify accept,2023-12-21 10:23:02.243,Manager-000006,
1436,deliver card,2023-12-21 10:26:49.265,Manager-000005,
1436,event 13 end,2023-12-21 10:27:41.185,,
1437,check for completeness,2023-12-21 10:30:48.855,Clerk-000004,
1437,new online application received,2023-12-21 10:30:48.855,,
1437,perform checks,2023-12-21 10:33:26.171,Clerk-000003,synonymous label('Perform checks')
1437,make decision,2023-12-21 10:37:35.539,Manager-000001,
1437,notify reject,2023-12-21 11:08:53.292,Manager-000002,
1437,review request received,2023-12-21 11:31:05.934,,
1437,check for completeness,2023-12-21 11:31:15.934,Clerk-000006,
1437,request info,2023-12-21 11:34:02.256,Manager-000003,
1437,info received,2023-12-21 11:35:16.915,,
1437,check for completeness,2023-12-21 11:35:26.915,Clerk-000002,
1437,perform checks,2023-12-21 11:35:48.587,Clerk-000005,synonymous label('Perform checks')
1437,make decision,2023-12-21 11:36:08.338,Manager-000004,
1437,notify accept,2023-12-21 11:39:53.051,Manager-000006,
1437,deliver card,2023-12-21 11:40:06.103,Manager-000005,
1437,event 13 end,2023-12-21 11:55:28.802,,
1438,check for completeness,2023-12-21 12:07:39.401,Clerk-000001,
1438,new online application received,2023-12-21 12:07:39.401,,
1438,request info,2023-12-21 12:50:13.263,Manager-000002,
1438,info received,2023-12-21 13:10:59.387,,
1438,check for completeness,2023-12-21 13:11:09.387,Clerk-000006,
1438,request info,2023-12-21 13:24:43.157,Manager-000004,
1438,info received,2023-12-21 13:29:13.084,,
1438,check for completeness,2023-12-21 13:29:23.084,Clerk-000001,
1438,request info,2023-12-21 13:32:13.367,Manager-000005,
1438,info received,2023-12-21 13:50:15.091,,
1438,check for completeness,2023-12-21 13:50:25.091,Clerk-000005,
1438,request info,2023-12-21 13:59:00.467,Manager-000002,
1438,info received,2023-12-21 14:05:12.403,,
1438,check for completeness,2023-12-21 14:05:22.403,Clerk-000001,
1438,perform checks,2023-12-21 14:08:59.961,Clerk-000002,synonymous label('Perform checks')
1438,make decision,2023-12-21 14:13:26.589,Manager-000001,
1438,notify reject,2023-12-21 14:26:14.957,Manager-000006,
1438,review request received,2023-12-21 14:56:32.802,,
1438,check for completeness,2023-12-21 14:56:42.802,Clerk-000005,
1438,request info,2023-12-21 15:09:00.282,Manager-000003,
1438,info received,2023-12-21 15:15:30.375,,
1438,check for completeness,2023-12-21 15:15:40.375,Clerk-000002,
1438,perform checks,2023-12-21 16:00:03.378,Clerk-000004,synonymous label('Perform checks')
1438,make decision,2023-12-21 16:09:34.427,Manager-000002,
1438,notify accept,2023-12-21 16:23:16.156,Manager-000004,
1438,deliver card,2023-12-21 16:38:41.315,Manager-000001,
1438,event 13 end,2023-12-21 16:48:30.914,,
1439,check for completeness,2023-12-21 12:45:42.993,Clerk-000004,
1439,new online application received,2023-12-21 12:45:42.993,,
1439,request info,2023-12-21 12:47:11.979,Manager-000001,
1439,info received,2023-12-21 12:56:45.936,,
1439,check for completeness,2023-12-21 12:56:55.936,Clerk-000003,
1439,request info,2023-12-21 13:15:18.990,Manager-000003,
1439,info received,2023-12-21 13:19:13.840,,
1439,check for completeness,2023-12-21 13:19:23.840,Clerk-000002,
1439,request info,2023-12-21 13:32:22.724,Manager-000001,
1439,info received,2023-12-21 13:35:34.024,,
1439,check for completeness,2023-12-21 13:35:44.024,Clerk-000003,
1439,perform checks,2023-12-21 13:44:38.442,Clerk-000006,
1439,make decision,2023-12-21 14:10:28.191,Manager-000004,
1439,notify accept,2023-12-21 14:23:45.061,Manager-000005,
1439,deliver card,2023-12-21 14:35:10.503,Manager-000003,
1439,event 13 end,2023-12-21 14:51:37.561,,
1440,check for completeness,2023-12-21 13:26:20.987,Clerk-000005,
1440,new online application received,2023-12-21 13:26:20.987,,
1440,perform checks,2023-12-21 13:28:32.562,Clerk-000004,
1440,make decision,2023-12-21 13:29:57.847,Manager-000006,
1440,notify reject,2023-12-21 14:00:44.537,Manager-000003,
1440,review request received,2023-12-21 14:01:12.783,,
1440,check for completeness,2023-12-21 14:01:22.783,Clerk-000004,
1440,perform checks,2023-12-21 14:31:14.531,Clerk-000003,
1440,make decision,2023-12-21 14:42:21.368,Manager-000002,
1440,notify reject,2023-12-21 14:59:09.331,Manager-000004,
1440,review request received,2023-12-21 15:01:58.670,,
1440,check for completeness,2023-12-21 15:02:08.670,Clerk-000001,
1440,perform checks,2023-12-21 15:04:22.760,Clerk-000006,
1440,make decision,2023-12-21 15:05:17.758,Manager-000001,
1440,notify accept,2023-12-21 15:06:54.396,Manager-000005,
1440,deliver card,2023-12-21 15:14:23.382,Manager-000006,
1440,event 13 end,2023-12-21 15:14:23.851,,
1441,check for completeness,2023-12-21 19:59:59.999,Clerk-000003,
1441,new online application received,2023-12-21 19:59:59.999,,
1441,perform checks,2023-12-21 20:15:46.535,Clerk-000001,
1441,make decision,2023-12-21 20:20:08.811,Manager-000005,
1441,notify reject,2023-12-21 20:35:45.568,Manager-000006,
1441,time out,2023-12-21 20:47:47.972,,
1441,event 13 end,2023-12-21 20:47:57.972,,
1442,check for completeness,2023-12-21 20:48:31.761,Clerk-000006,
1442,new online application received,2023-12-21 20:48:31.761,,
1442,perform checks,2023-12-21 21:05:53.079,Clerk-000005,
1442,make decision,2023-12-21 21:14:41.574,Manager-000003,
1442,notify accept,2023-12-21 21:20:45.923,Manager-000002,
1442,deliver card,2023-12-21 21:28:49.002,Manager-000004,
1442,event 13 end,2023-12-21 21:30:15.263,,
1443,check for completeness,2023-12-21 23:45:50.998,Clerk-000002,
1443,new online application received,2023-12-21 23:45:50.998,,
1443,request info,2023-12-21 23:46:33.892,Manager-000001,
1443,info received,2023-12-22 00:13:14.840,,
1443,check for completeness,2023-12-22 00:13:24.840,Clerk-000004,
1443,perform checks,2023-12-22 00:17:54.071,Clerk-000003,synonymous label('Perform checks')
1443,make decision,2023-12-22 00:24:48.792,Manager-000005,
1443,notify reject,2023-12-22 00:25:07.683,Manager-000006,
1443,review request received,2023-12-22 00:30:15.205,,
1443,check for completeness,2023-12-22 00:30:25.205,Clerk-000001,
1443,request info,2023-12-22 00:33:45.499,Manager-000003,
1443,info received,2023-12-22 00:36:43.073,,
1443,check for completeness,2023-12-22 00:36:53.073,Clerk-000005,
1443,request info,2023-12-22 01:04:51.620,Manager-000003,
1443,info received,2023-12-22 01:06:52.650,,
1443,check for completeness,2023-12-22 01:07:02.650,Clerk-000003,
1443,perform checks,2023-12-22 01:21:58.173,Clerk-000005,synonymous label('Perform checks')
1443,make decision,2023-12-22 01:27:30.977,Manager-000006,
1443,notify reject,2023-12-22 01:30:46.864,Manager-000005,
1443,time out,2023-12-22 01:39:26.959,,
1443,event 13 end,2023-12-22 01:39:36.959,,
1444,check for completeness,2023-12-22 00:33:18.324,Clerk-000006,
1444,new online application received,2023-12-22 00:33:18.324,,
1444,perform checks,2023-12-22 00:42:37.280,Clerk-000002,
1444,make decision,2023-12-22 00:45:26.849,Manager-000002,
1444,notify accept,2023-12-22 00:46:10.099,Manager-000004,
1444,deliver card,2023-12-22 01:05:49.567,Manager-000002,
1444,event 13 end,2023-12-22 01:33:40.246,,
1445,check for completeness,2023-12-22 00:46:52.959,Clerk-000004,
1445,new online application received,2023-12-22 00:46:52.959,,
1445,perform checks,2023-12-22 00:54:40.092,Clerk-000002,synonymous label('Perform checks')
1445,make decision,2023-12-22 00:55:33.885,Manager-000005,
1445,notify reject,2023-12-22 01:02:18.964,Manager-000006,
1445,review request received,2023-12-22 01:11:32.463,,
1445,check for completeness,2023-12-22 01:11:42.463,Clerk-000006,
1445,perform checks,2023-12-22 01:24:04.469,Clerk-000004,synonymous label('Perform checks')
1445,make decision,2023-12-22 01:34:30.159,Manager-000003,
1445,notify reject,2023-12-22 01:36:11.468,Manager-000004,
1445,review request received,2023-12-22 01:42:38.041,,
1445,check for completeness,2023-12-22 01:42:48.041,Clerk-000001,
1445,request info,2023-12-22 01:53:03.348,Manager-000003,
1445,info received,2023-12-22 01:55:56.676,,
1445,check for completeness,2023-12-22 01:56:06.676,Clerk-000006,
1445,perform checks,2023-12-22 02:02:47.637,Clerk-000004,synonymous label('Perform checks')
1445,make decision,2023-12-22 03:03:18.779,Manager-000006,
1445,notify reject,2023-12-22 03:11:27.912,Manager-000005,
1445,review request received,2023-12-22 03:18:34.969,,
1445,check for completeness,2023-12-22 03:18:44.969,Clerk-000001,
1445,request info,2023-12-22 03:21:40.973,Manager-000003,
1445,info received,2023-12-22 03:23:57.099,,
1445,check for completeness,2023-12-22 03:24:07.099,Clerk-000002,
1445,perform checks,2023-12-22 03:26:04.515,Clerk-000006,synonymous label('Perform checks')
1445,make decision,2023-12-22 03:39:57.290,Manager-000001,
1445,notify reject,2023-12-22 03:48:44.764,Manager-000005,
1445,review request received,2023-12-22 03:53:59.270,,
1445,check for completeness,2023-12-22 03:54:09.270,Clerk-000001,
1445,request info,2023-12-22 03:55:09.284,Manager-000002,
1445,info received,2023-12-22 04:00:09.354,,
1445,check for completeness,2023-12-22 04:00:19.354,Clerk-000002,
1445,perform checks,2023-12-22 04:06:41.680,Clerk-000004,synonymous label('Perform checks')
1445,make decision,2023-12-22 04:12:45.317,Manager-000005,
1445,notify accept,2023-12-22 04:30:17.348,Manager-000006,
1445,deliver card,2023-12-22 04:37:56.296,Manager-000002,
1445,event 13 end,2023-12-22 04:45:40.114,,
1446,check for completeness,2023-12-22 00:48:54.085,Clerk-000003,
1446,new online application received,2023-12-22 00:48:54.085,,
1446,perform checks,2023-12-22 00:50:51.448,Clerk-000006,
1446,make decision,2023-12-22 00:50:53.233,Manager-000001,
1446,notify reject,2023-12-22 01:11:25.177,Manager-000005,
1446,time out,2023-12-22 01:17:47.650,,
1446,event 13 end,2023-12-22 01:17:57.650,,
1447,check for completeness,2023-12-22 00:49:34.225,Clerk-000001,
1447,new online application received,2023-12-22 00:49:34.225,,
1447,request info,2023-12-22 01:23:18.054,Manager-000004,
1447,info received,2023-12-22 01:31:06.824,,
1447,check for completeness,2023-12-22 01:31:16.824,Clerk-000003,
1447,request info,2023-12-22 01:35:32.486,Manager-000006,
1447,info received,2023-12-22 01:59:25.608,,
1447,check for completeness,2023-12-22 01:59:35.608,Clerk-000002,
1447,perform checks,2023-12-22 02:01:11.903,Clerk-000005,
1447,make decision,2023-12-22 02:10:32.302,Manager-000001,
1447,notify accept,2023-12-22 02:16:12.395,Manager-000002,
1447,deliver card,2023-12-22 02:43:03.685,Manager-000003,
1447,event 13 end,2023-12-22 02:43:46.254,,
1448,check for completeness,2023-12-22 01:17:49.183,Clerk-000004,
1448,new online application received,2023-12-22 01:17:49.183,,
1448,perform checks,2023-12-22 01:20:29.758,Clerk-000002,
1448,make decision,2023-12-22 01:24:12.725,Manager-000003,
1448,notify accept,2023-12-22 01:26:18.653,Manager-000001,
1448,deliver card,2023-12-22 01:37:25.627,Manager-000002,
1448,event 13 end,2023-12-22 01:38:34.072,,
1449,check for completeness,2023-12-22 02:10:26.545,Clerk-000003,
1449,new online application received,2023-12-22 02:10:26.545,,
1449,perform checks,2023-12-22 02:17:58.946,Clerk-000001,
1449,make decision,2023-12-22 02:18:08.034,Manager-000005,
1449,notify reject,2023-12-22 02:35:42.796,Manager-000004,
1449,review request received,2023-12-22 02:50:07.478,,
1449,check for completeness,2023-12-22 02:50:17.478,Clerk-000006,
1449,request info,2023-12-22 03:05:37.903,Manager-000001,
1449,info received,2023-12-22 03:07:23.577,,
1449,check for completeness,2023-12-22 03:07:33.577,Clerk-000003,
1449,request info,2023-12-22 03:19:23.331,Manager-000002,
1449,info received,2023-12-22 03:22:21.123,,
1449,check for completeness,2023-12-22 03:22:31.123,Clerk-000004,
1449,perform checks,2023-12-22 03:27:14.275,Clerk-000003,
1449,make decision,2023-12-22 03:30:21.256,Manager-000004,
1449,notify reject,2023-12-22 03:44:35.243,Manager-000006,
1449,time out,2023-12-22 03:58:40.733,,
1449,event 13 end,2023-12-22 03:58:50.733,,
1450,check for completeness,2023-12-22 02:42:52.911,Clerk-000002,
1450,new online application received,2023-12-22 02:42:52.911,,
1450,perform checks,2023-12-22 03:03:36.539,Clerk-000005,
1450,make decision,2023-12-22 03:56:06.549,Manager-000003,
1450,notify accept,2023-12-22 04:02:33.217,Manager-000004,
1450,deliver card,2023-12-22 04:08:31.707,Manager-000001,
1450,event 13 end,2023-12-22 04:09:06.966,,
1451,check for completeness,2023-12-22 07:32:28.466,Clerk-000003,
1451,new online application received,2023-12-22 07:32:28.466,,
1451,request info,2023-12-22 07:38:31.340,Manager-000003,
1451,info received,2023-12-22 07:46:15.622,,
1451,check for completeness,2023-12-22 07:46:25.622,Clerk-000006,
1451,perform checks,2023-12-22 07:51:27.840,Clerk-000001,
1451,make decision,2023-12-22 08:04:16.434,Manager-000004,
1451,notify reject,2023-12-22 08:10:09.516,Manager-000001,
1451,time out,2023-12-22 08:20:36.601,,
1451,event 13 end,2023-12-22 08:20:46.601,,
1452,check for completeness,2023-12-22 09:14:53.135,Clerk-000005,
1452,new online application received,2023-12-22 09:14:53.135,,
1452,perform checks,2023-12-22 09:37:44.839,Clerk-000004,
1452,make decision,2023-12-22 09:44:44.127,Manager-000005,
1452,notify reject,2023-12-22 09:49:34.517,Manager-000006,
1452,review request received,2023-12-22 09:53:31.525,,
1452,check for completeness,2023-12-22 09:53:41.525,Clerk-000006,
1452,perform checks,2023-12-22 09:53:52.479,Clerk-000001,
1452,make decision,2023-12-22 10:00:43.263,Manager-000003,
1452,notify reject,2023-12-22 10:07:36.719,Manager-000004,
1452,time out,2023-12-22 10:18:14.630,,
1452,event 13 end,2023-12-22 10:18:24.630,,
1453,check for completeness,2023-12-22 09:17:06.432,Clerk-000002,
1453,new online application received,2023-12-22 09:17:06.432,,
1453,perform checks,2023-12-22 10:23:28.963,Clerk-000006,
1453,make decision,2023-12-22 10:30:43.745,Manager-000003,
1453,notify accept,2023-12-22 10:39:00.029,Manager-000002,
1453,deliver card,2023-12-22 10:52:54.990,Manager-000001,
1453,event 13 end,2023-12-22 10:59:18.539,,
1454,check for completeness,2023-12-22 09:41:27.345,Clerk-000003,
1454,new online application received,2023-12-22 09:41:27.345,,
1454,request info,2023-12-22 09:54:48.572,Manager-000002,
1454,info received,2023-12-22 10:08:22.621,,
1454,check for completeness,2023-12-22 10:08:32.621,Clerk-000005,
1454,perform checks,2023-12-22 10:09:20.058,Clerk-000004,synonymous label('Perform checks')
1454,make decision,2023-12-22 10:11:35.731,Manager-000001,
1454,notify accept,2023-12-22 10:17:38.649,Manager-000005,
1454,deliver card,2023-12-22 10:22:41.743,Manager-000006,
1454,event 13 end,2023-12-22 10:27:06.021,,
1455,check for completeness,2023-12-22 12:18:13.649,Clerk-000003,
1455,new online application received,2023-12-22 12:18:13.649,,
1455,request info,2023-12-22 12:39:06.353,Manager-000004,
1455,info received,2023-12-22 12:43:04.398,,
1455,check for completeness,2023-12-22 12:43:14.398,Clerk-000004,
1455,request info,2023-12-22 12:43:47.930,Manager-000005,
1455,info received,2023-12-22 12:46:28.211,,
1455,check for completeness,2023-12-22 12:46:38.211,Clerk-000002,
1455,request info,2023-12-22 12:52:08.901,Manager-000006,
1455,info received,2023-12-22 13:01:16.771,,
1455,check for completeness,2023-12-22 13:01:26.771,Clerk-000006,
1455,request info,2023-12-22 13:04:22.623,Manager-000002,
1455,info received,2023-12-22 13:09:17.323,,
1455,check for completeness,2023-12-22 13:09:27.323,Clerk-000004,
1455,perform checks,2023-12-22 13:33:06.947,Clerk-000002,
1455,make decision,2023-12-22 14:00:35.587,Manager-000005,
1455,notify accept,2023-12-22 14:07:25.255,Manager-000003,
1455,deliver card,2023-12-22 14:12:59.592,Manager-000001,
1455,event 13 end,2023-12-22 14:14:52.317,,
1456,check for completeness,2023-12-22 12:25:14.149,Clerk-000001,
1456,new online application received,2023-12-22 12:25:14.149,,
1456,perform checks,2023-12-22 12:36:48.214,Clerk-000005,
1456,make decision,2023-12-22 13:01:51.516,Manager-000003,
1456,notify reject,2023-12-22 13:24:08.964,Manager-000001,
1456,time out,2023-12-22 13:41:09.946,,
1456,event 13 end,2023-12-22 13:41:19.946,,
1457,check for completeness,2023-12-22 13:02:49.394,Clerk-000001,
1457,new online application received,2023-12-22 13:02:49.394,,
1457,perform checks,2023-12-22 13:05:28.556,Clerk-000003,synonymous label('Perform checks')
1457,make decision,2023-12-22 13:36:30.515,Manager-000004,
1457,notify reject,2023-12-22 14:06:22.187,Manager-000002,
1457,review request received,2023-12-22 14:08:09.241,,
1457,check for completeness,2023-12-22 14:08:19.241,Clerk-000006,
1457,request info,2023-12-22 14:17:30.420,Manager-000004,
1457,info received,2023-12-22 14:21:55.246,,
1457,check for completeness,2023-12-22 14:22:05.246,Clerk-000004,
1457,request info,2023-12-22 14:28:33.185,Manager-000003,
1457,info received,2023-12-22 14:29:55.003,,
1457,check for completeness,2023-12-22 14:30:05.003,Clerk-000002,
1457,request info,2023-12-22 14:45:05.640,Manager-000006,
1457,info received,2023-12-22 14:53:53.864,,
1457,check for completeness,2023-12-22 14:54:03.864,Clerk-000001,
1457,perform checks,2023-12-22 15:09:01.429,Clerk-000005,synonymous label('Perform checks')
1457,make decision,2023-12-22 15:11:03.103,Manager-000003,
1457,notify accept,2023-12-22 15:11:18.623,Manager-000002,
1457,deliver card,2023-12-22 15:22:10.156,Manager-000001,
1457,event 13 end,2023-12-22 15:29:09.173,,
1458,check for completeness,2023-12-22 13:56:11.267,Clerk-000005,
1458,new online application received,2023-12-22 13:56:11.267,,
1458,request info,2023-12-22 14:04:25.749,Manager-000006,
1458,info received,2023-12-22 14:17:41.476,,
1458,check for completeness,2023-12-22 14:17:51.476,Clerk-000001,
1458,perform checks,2023-12-22 14:22:34.913,Clerk-000003,
1458,make decision,2023-12-22 14:22:40.485,Manager-000005,
1458,notify reject,2023-12-22 14:25:44.571,Manager-000002,
1458,review request received,2023-12-22 14:30:51.748,,
1458,check for completeness,2023-12-22 14:31:01.748,Clerk-000005,
1458,request info,2023-12-22 14:35:06.976,Manager-000001,
1458,info received,2023-12-22 14:39:52.265,,
1458,check for completeness,2023-12-22 14:40:02.265,Clerk-000006,
1458,request info,2023-12-22 14:53:14.380,Manager-000004,
1458,info received,2023-12-22 15:04:49.677,,
1458,check for completeness,2023-12-22 15:04:59.677,Clerk-000004,
1458,request info,2023-12-22 15:05:14.618,Manager-000005,
1458,info received,2023-12-22 15:51:11.181,,
1458,check for completeness,2023-12-22 15:51:21.181,Clerk-000001,
1458,request info,2023-12-22 15:51:23.345,Manager-000003,
1458,info received,2023-12-22 15:55:14.518,,
1458,check for completeness,2023-12-22 15:55:24.518,Clerk-000005,
1458,perform checks,2023-12-22 16:04:30.194,Clerk-000003,
1458,make decision,2023-12-22 16:21:03.997,Manager-000006,
1458,notify reject,2023-12-22 16:31:10.794,Manager-000003,
1458,review request received,2023-12-22 16:36:00.479,,
1458,check for completeness,2023-12-22 16:36:10.479,Clerk-000006,
1458,request info,2023-12-22 16:46:44.440,Manager-000004,
1458,info received,2023-12-22 16:48:48.651,,
1458,check for completeness,2023-12-22 16:48:58.651,Clerk-000001,
1458,request info,2023-12-22 16:49:21.218,Manager-000002,
1458,info received,2023-12-22 16:53:24.190,,
1458,check for completeness,2023-12-22 16:53:34.190,Clerk-000005,
1458,request info,2023-12-22 16:59:31.647,Manager-000001,
1458,info received,2023-12-22 17:01:47.976,,
1458,check for completeness,2023-12-22 17:01:57.976,Clerk-000004,
1458,request info,2023-12-22 17:29:42.552,Manager-000006,
1458,info received,2023-12-22 17:36:08.847,,
1458,check for completeness,2023-12-22 17:36:18.847,Clerk-000001,
1458,perform checks,2023-12-22 17:55:32.986,Clerk-000002,
1458,make decision,2023-12-22 18:00:13.925,Manager-000001,
1458,notify accept,2023-12-22 18:19:02.046,Manager-000005,
1458,deliver card,2023-12-22 19:03:30.760,Manager-000004,
1458,event 13 end,2023-12-22 19:04:34.945,,
1459,check for completeness,2023-12-22 14:56:53.051,Clerk-000003,
1459,new online application received,2023-12-22 14:56:53.051,,
1459,request info,2023-12-22 15:31:07.537,Manager-000006,
1459,info received,2023-12-22 15:40:01.266,,
1459,check for completeness,2023-12-22 15:40:11.266,Clerk-000002,
1459,perform checks,2023-12-22 15:40:19.186,Clerk-000006,
1459,make decision,2023-12-22 15:42:26.083,Manager-000004,
1459,notify reject,2023-12-22 16:04:30.544,Manager-000002,
1459,time out,2023-12-22 16:08:25.770,,
1459,event 13 end,2023-12-22 16:08:35.770,,
1460,check for completeness,2023-12-22 15:45:52.894,Clerk-000004,
1460,new online application received,2023-12-22 15:45:52.894,,
1460,perform checks,2023-12-22 16:11:40.262,Clerk-000002,synonymous label('Perform checks')
1460,make decision,2023-12-22 16:13:41.795,Manager-000001,
1460,notify reject,2023-12-22 16:27:34.080,Manager-000005,
1460,time out,2023-12-22 16:42:10.927,,
1460,event 13 end,2023-12-22 16:42:20.927,,
1461,check for completeness,2023-12-22 17:30:11.890,Clerk-000002,
1461,new online application received,2023-12-22 17:30:11.890,,
1461,perform checks,2023-12-22 17:32:19.781,Clerk-000003,
1461,make decision,2023-12-22 17:36:26.752,Manager-000003,
1461,notify reject,2023-12-22 17:42:23.733,Manager-000005,
1461,review request received,2023-12-22 17:47:34.371,,
1461,check for completeness,2023-12-22 17:47:44.371,Clerk-000005,
1461,request info,2023-12-22 17:52:05.191,Manager-000004,
1461,info received,2023-12-22 18:06:57.950,,
1461,check for completeness,2023-12-22 18:07:07.950,Clerk-000003,
1461,request info,2023-12-22 18:10:35.714,Manager-000003,
1461,info received,2023-12-22 18:51:20.020,,
1461,check for completeness,2023-12-22 18:51:30.020,Clerk-000004,
1461,perform checks,2023-12-22 19:02:13.506,Clerk-000002,
1461,make decision,2023-12-22 19:17:54.438,Manager-000003,
1461,notify reject,2023-12-22 19:46:52.946,Manager-000002,
1461,review request received,2023-12-22 19:49:23.942,,
1461,check for completeness,2023-12-22 19:49:33.942,Clerk-000006,
1461,perform checks,2023-12-22 20:07:41.690,Clerk-000006,
1461,make decision,2023-12-22 20:28:29.339,Manager-000001,
1461,notify reject,2023-12-22 20:29:23.818,Manager-000005,
1461,time out,2023-12-22 20:53:14.223,,
1461,event 13 end,2023-12-22 20:53:24.223,,
1462,check for completeness,2023-12-22 17:35:59.854,Clerk-000006,
1462,new online application received,2023-12-22 17:35:59.854,,
1462,perform checks,2023-12-22 17:50:43.796,Clerk-000004,synonymous label('Perform checks')
1462,make decision,2023-12-22 17:58:59.177,Manager-000002,
1462,notify accept,2023-12-22 18:09:49.832,Manager-000006,
1462,deliver card,2023-12-22 18:20:28.664,Manager-000004,
1462,event 13 end,2023-12-22 18:25:14.634,,
1463,check for completeness,2023-12-22 18:22:30.092,Clerk-000006,
1463,new online application received,2023-12-22 18:22:30.092,,
1463,perform checks,2023-12-22 18:33:02.474,Clerk-000005,
1463,make decision,2023-12-22 18:38:44.822,Manager-000002,
1463,notify accept,2023-12-22 18:44:56.686,Manager-000001,
1463,deliver card,2023-12-22 18:47:07.045,Manager-000006,
1463,event 13 end,2023-12-22 19:05:51.825,,
1464,check for completeness,2023-12-22 18:43:31.716,Clerk-000001,
1464,new online application received,2023-12-22 18:43:31.716,,
1464,request info,2023-12-22 19:32:05.581,Manager-000006,
1464,info received,2023-12-22 19:35:31.690,,
1464,check for completeness,2023-12-22 19:35:41.690,Clerk-000005,
1464,perform checks,2023-12-22 20:28:10.186,Clerk-000001,
1464,make decision,2023-12-22 20:32:47.168,Manager-000001,
1464,notify accept,2023-12-22 20:35:12.535,Manager-000003,
1464,deliver card,2023-12-22 20:40:09.966,Manager-000001,
1464,event 13 end,2023-12-22 20:46:22.452,,
1465,check for completeness,2023-12-22 19:08:25.945,Clerk-000003,
1465,new online application received,2023-12-22 19:08:25.945,,
1465,perform checks,2023-12-22 19:10:20.664,Clerk-000006,
1465,make decision,2023-12-22 19:10:29.657,Manager-000002,
1465,notify reject,2023-12-22 19:14:09.137,Manager-000001,
1465,review request received,2023-12-22 19:20:46.166,,
1465,check for completeness,2023-12-22 19:20:56.166,Clerk-000002,
1465,request info,2023-12-22 19:28:07.299,Manager-000005,
1465,info received,2023-12-22 19:28:35.623,,
1465,check for completeness,2023-12-22 19:28:45.623,Clerk-000002,
1465,perform checks,2023-12-22 19:32:24.621,Clerk-000003,
1465,make decision,2023-12-22 19:50:53.531,Manager-000004,
1465,notify reject,2023-12-22 20:19:46.985,Manager-000001,
1465,review request received,2023-12-22 20:21:10.528,,
1465,check for completeness,2023-12-22 20:21:20.528,Clerk-000004,
1465,request info,2023-12-22 20:22:55.394,Manager-000004,
1465,info received,2023-12-22 20:25:22.132,,
1465,check for completeness,2023-12-22 20:25:32.132,Clerk-000002,
1465,perform checks,2023-12-22 20:27:09.532,Clerk-000004,
1465,make decision,2023-12-22 20:31:16.082,Manager-000004,
1465,notify reject,2023-12-22 20:31:37.518,Manager-000002,
1465,review request received,2023-12-22 20:36:45.382,,
1465,check for completeness,2023-12-22 20:36:55.382,Clerk-000005,
1465,request info,2023-12-22 20:40:55.168,Manager-000002,
1465,info received,2023-12-22 20:48:16.774,,
1465,check for completeness,2023-12-22 20:48:26.774,Clerk-000004,
1465,request info,2023-12-22 21:54:52.612,Manager-000006,
1465,info received,2023-12-22 21:56:36.032,,
1465,check for completeness,2023-12-22 21:56:46.032,Clerk-000006,
1465,perform checks,2023-12-22 22:01:30.000,Clerk-000001,
1465,make decision,2023-12-22 22:01:31.807,Manager-000003,
1465,notify reject,2023-12-22 22:03:49.833,Manager-000004,
1465,review request received,2023-12-22 22:12:12.798,,
1465,check for completeness,2023-12-22 22:12:22.798,Clerk-000002,
1465,request info,2023-12-22 22:33:45.611,Manager-000006,
1465,info received,2023-12-22 22:41:46.358,,
1465,check for completeness,2023-12-22 22:41:56.358,Clerk-000003,
1465,request info,2023-12-22 23:11:58.188,Manager-000005,
1465,info received,2023-12-22 23:25:17.046,,
1465,check for completeness,2023-12-22 23:25:27.046,Clerk-000005,
