190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 3938, performance = 1.00)
microscopic examination - colored and un -> order tariff_20tFvaI_20080317 080010000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_22IoXca_20070709 080025000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_22XuTJo_20061110 080003000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_23Lwmjr_20061211 080006000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_23zClxn_20060801 080003000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_24kNAkl_20070519 080006000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_25ncwZt_20080318 080004000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_25psEfa_20061011 080014000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_27HfvuO_20070518 080011000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_27eRYfy_20070212 080009000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_29tXtvb_20070510 080015000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_32LljoH_20070908 080010000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_32YEjVY_20060828 080030000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_32fDObH_20060913 080007000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_34adySK_20070702 080006000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_35FAoVa_20070202 080015000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_35swfmk_20060713 080013000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_36Fkbmi_20070427 080010000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_37hnOJl_20080202 080012000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_40dlgxA_20061113 080006000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_40vOOSc_20061126 080011000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_41XeNli_20061008 080007000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_42rUuoZ_20070611 080008000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_43tttqe_20060912 080011000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_45ICrGj_20080206 080005000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_46KFeGe_20060803 080016000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_46UcwSg_20071002 080007000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_49OqqPs_20070622 080006000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_49zDJUk_20071217 080013000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_50cGMuF_20070429 080008000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_51GqSMd_20071009 080007000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_52VsMvN_20070416 080006000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_53YytRz_20070827 080014000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_53cSWEh_20070416 080005000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_53cXfYi_20061201 080008000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_56Ssntr_20060801 080012000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_56ahxnS_20070307 080008000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_56lqAmE_20070404 080008000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_59Qynib_20061224 080007000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_59XAmNH_20070205 080011000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_59bYOde_20071001 080019000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_61SPoDh_20071231 080007000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_61bKgrT_20060811 080011000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_62BiaYT_20060811 080023000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_62RKlzZ_20070102 080006000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_63AwffH_20070307 080007000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_63CUsxQ_20070507 080003000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_68OPRav_20061231 080010000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_68TuBNV_20060831 080022000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_68qWDvS_20070105 080006000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_73JWiNc_20070823 080007000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_75vbVWB_20060927 080005000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_77MfQQX_20071010 080014000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_79POFyL_20070710 080008000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_80GehvM_20080125 080011000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_82DUpnB_20071119 080019000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_83fVWhE_20071202 080005000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_84JVZHC_20070621 080017000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_85OOeYv_20070607 080019000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_86STnXF_20071101 080015000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_90JLWuL_20070604 080006000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_90jBeaV_20070312 080011000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_91BNtHY_20070224 080007000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_91cCbAQ_20070809 080007000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_95AEHaw_20070523 080021000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_98UwnJP_20070604 080021000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_98WvTUi_20070806 080008000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_98tvaLf_20080205 080012000000 (frequency = 1, performance = 1.00)
microscopic examination - colored and un -> order tariff_99zTDqp_20070424 080007000000 (frequency = 1, performance = 1.00)
microscopic examination - electron microscopy -> order tariff_59QalIk_20080121 080019000000 (frequency = 1, performance = 1.00)
microscopic examination - electron microscopy -> vulva - vulvectomy - inguinal block (frequency = 1, performance = 1.00)
morphometry -> order tariff (frequency = 1, performance = 1.00)
mri abdomen -> 190101 overage surcharge  a101_40mMweI_20060105 080000000000 (frequency = 1, performance = 86395.00)
mri abdomen -> 190205 class 3b a205_83JZkCr_20050804 080000000000 (frequency = 1, performance = 86397.00)
mri abdomen -> 190205 class 3b a205_90qmfzz_20071109 080000000000 (frequency = 1, performance = 86398.00)
mri abdomen -> 1st consultation visit (frequency = 1, performance = 432000.00)
mri abdomen -> Cito histological examination (frequency = 1, performance = 432000.00)
mri abdomen -> acceptance laboratory research_05azARy_20061011 080000000000 (frequency = 1, performance = 432000.00)
mri abdomen -> acceptance laboratory research_11hkkDK_20071024 080000000000 (frequency = 1, performance = 1123200.00)
mri abdomen -> acceptance laboratory research_89SsVIK_20060626 080000000000 (frequency = 1, performance = 1468800.00)
mri abdomen -> acceptance laboratory research_98SUNQd_20070514 080000000000 (frequency = 1, performance = 259200.00)
mri abdomen -> ct abdomen (frequency = 1, performance = 518400.00)
mri abdomen -> cytological examination - lymph node punctures (frequency = 1, performance = 604800.00)
mri abdomen -> echo been (frequency = 1, performance = 1296000.00)
mri abdomen -> mri abdomen (frequency = 1, performance = 604800.00)
mri abdomen -> nuclear research from elsewhere (frequency = 1, performance = 1.00)
mri abdomen -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 1209600.00)
mri abdomen -> order tariff_07YKaxy_20070614 080008000000 (frequency = 1, performance = 1.00)
mri abdomen -> order tariff_13veUPk_20070823 080007000000 (frequency = 1, performance = 1.00)
mri abdomen -> order tariff_19ZOnJo_20050610 080016000000 (frequency = 1, performance = 1.00)
mri abdomen -> order tariff_35kRWwk_20061109 080010000000 (frequency = 1, performance = 1.00)
mri abdomen -> order tariff_39XJweA_20060428 080011000000 (frequency = 1, performance = 1.00)
mri abdomen -> order tariff_66fkrOB_20071214 080018000000 (frequency = 1, performance = 1.00)
mri abdomen -> order tariff_69duBoG_20061017 080010000000 (frequency = 1, performance = 1.00)
mri abdomen -> order tariff_74zgFFx_20060714 080016000000 (frequency = 1, performance = 1.00)
mri abdomen -> order tariff_79xbClR_20050930 080004000000 (frequency = 1, performance = 1.00)
mri abdomen -> order tariff_84uxonH_20060922 080008000000 (frequency = 1, performance = 1.00)
mri abdomen -> order tariff_85mAoal_20070809 080010000000 (frequency = 1, performance = 1.00)
mri abdomen -> order tariff_95vCfYT_20060922 080014000000 (frequency = 1, performance = 1.00)
mri abdomen -> patient did not show up for radiology (frequency = 1, performance = 1.00)
mri abdomen -> teletherapy - megavolt photon irradiation (frequency = 1, performance = 1123200.00)
mri abdomen -> ultrasound upper abdomen (frequency = 1, performance = 1.00)
mri adrenal gland -> mri the pelvis (frequency = 1, performance = 1.00)
mri art. a friend.abdomen -> ct abdomen (frequency = 1, performance = 86400.00)
mri cerebrum -> 190101 overage surcharge  a101_60AbdlM_20070427 080000000000 (frequency = 1, performance = 86397.00)
mri cerebrum -> 190205 class 3b a205_27pllEt_20050921 080000000000 (frequency = 1, performance = 86398.00)
mri cerebrum -> CT upper abdomen (frequency = 1, performance = 1295998.00)
mri cerebrum -> acceptance laboratory research_34aTwyE_20070122 080000000000 (frequency = 1, performance = 172797.00)
mri cerebrum -> o2 saturation (frequency = 1, performance = 1.00)
mri cerebrum -> order tariff (frequency = 1, performance = 1.00)
mri cerebrum -> order tariff_07PNdlf_20060731 080007000000 (frequency = 1, performance = 1.00)
mri of the urogenital tract -> nuclear research from elsewhere (frequency = 1, performance = 1.00)
mri orbit -> follow-up consultation on an outpatient basis (frequency = 1, performance = 86400.00)
mri the pelvis -> Cito histological examination (frequency = 1, performance = 259200.00)
mri the pelvis -> acceptance laboratory research (frequency = 1, performance = 1036800.00)
mri the pelvis -> coupe available for inspection (frequency = 1, performance = 259200.00)
mri the pelvis -> ct abdomen (frequency = 1, performance = 604800.00)
mri the pelvis -> cytological examination - vagina - (frequency = 1, performance = 86398.00)
mri the pelvis -> obstetrics-gynaec. short card cost-out (frequency = 1, performance = 1.00)
mri the pelvis -> order tariff_41PzEJf_20050415 080016000000 (frequency = 1, performance = 1.00)
mri the pelvis -> order tariff_91GwlJi_20050112 080022000000 (frequency = 1, performance = 1.00)
mri the pelvis -> vagina - biopsy-puncture-cytology (frequency = 1, performance = 1.00)
mycobacterium mbv pcr -> o2 saturation (frequency = 1, performance = 1.00)
mycobacterium mbv pcr -> order tariff_55zcZeW_20060328 080028000000 (frequency = 1, performance = 1.00)
mycobacterium mbv pcr -> order tariff_95CntJI_20070504 080005000000 (frequency = 1, performance = 1.00)
neuronspecifiek enolase -> order tariff_04YOAGY_20071001 080017000000 (frequency = 1, performance = 1.00)
neuronspecifiek enolase -> order tariff_31kZzpr_20071112 080009000000 (frequency = 1, performance = 1.00)
non-billable day care - bv klin.p -> simulator - use megavol before starting (frequency = 1, performance = 1.00)
non-billable day care - bv klin.p -> teletherapy - megavolt photon irradiation (frequency = 1, performance = 1.00)
nuclear research from elsewhere -> acceptance laboratory research_80jqJmp_20070220 080000000000 (frequency = 1, performance = 431998.00)
nuclear research from elsewhere -> follow-up consultation on an outpatient basis (frequency = 1, performance = 86399.00)
nuclear research from elsewhere -> thorax (frequency = 1, performance = 1.00)
o2 saturation -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_00hXCMr_20070907 080010000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_00wauLI_20060402 080031000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_02mHOwC_20050614 080021000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_03tTrcd_20051122 080019000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_04HmftX_20070303 080028000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_04pzQdU_20060707 080017000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_06KaCOK_20080128 080014000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_06WQkKC_20070227 080015000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_06pBuvW_20070405 080011000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_06tvNJW_20070821 080019000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_07CYata_20051101 080011000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_08TrJlm_20071207 080010000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_09XSKoN_20070614 080016000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_09XlHSb_20061003 080020000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_13ORlei_20060421 080023000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_13rLuda_20060728 080013000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_14OsUTc_20070306 080023000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_16LWqmF_20051208 080018000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_16TRqRd_20051129 080013000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_17lOtoR_20070727 080008000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_19YbKbr_20060728 080028000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_21IXhQn_20050811 080018000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_22dcVCh_20060824 080019000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_23OsJQV_20060601 080012000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_23UJhdk_20050916 080016000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_24axSZu_20071221 080019000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_25AWYcK_20061229 080015000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_25yroDq_20050701 080025000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_26pRzmm_20060815 080012000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_27bhCEj_20071210 080017000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_27edmUo_20050311 080018000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_28wYujV_20070725 080020000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_28wpXDr_20060110 080016000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_29TEFhG_20070531 080015000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_29flXLO_20060331 080015000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_29mIyKj_20050827 080008000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_30tZXry_20060612 080021000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_31pDcZG_20050523 080021000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_32JpRxW_20060217 080017000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_32RwDHz_20050317 080015000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_33ofNXY_20080214 080017000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_35rhrzB_20071113 080014000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_35yjmGr_20050906 080015000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_36SZzrI_20050512 080015000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_37JBxqF_20070208 080015000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_38lXOEr_20050630 080019000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_38uVXyY_20070417 080015000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_39RYaQE_20060109 080011000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_42lLOmk_20060814 080020000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_42qCpeG_20070721 080021000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_43UsETc_20071002 080013000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_43gePhh_20070304 080020000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_43yFEzK_20061111 080011000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_44RWNQa_20080215 080011000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_44uiLSJ_20070322 080016000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_47LQbUD_20080110 080010000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_47ZZiAf_20060111 080012000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_48NZMYF_20071005 080009000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_48RwNyY_20050320 080020000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_50oZRPS_20060830 080039000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_50rfHGU_20071127 080016000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_51APiXm_20050826 080026000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_51QygZI_20070215 080018000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_51wsDvl_20050405 080016000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_53AbxPk_20061228 080017000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_53pxOCz_20060405 080018000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_54HObFq_20050607 080018000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_54qOTZp_20071226 080015000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_55XGeWL_20070411 080020000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_55XeyOk_20060511 080018000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_55zmhpG_20070901 080020000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_56YWzhm_20060502 080017000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_56qSPeK_20060401 080027000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_59JMLiA_20060120 080016000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_59fJTon_20050909 080008000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_60ujxmQ_20050406 080022000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_61NStHe_20051202 080017000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_61besbk_20070305 080022000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_61sUFMG_20070831 080022000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_62VVbeB_20050615 080015000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_63LxDsR_20070301 080036000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_63bGTxn_20070516 080042000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_63oAUnG_20070426 080017000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_66upCSq_20080226 080015000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_68PImss_20071220 080018000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_68chVMX_20051103 080016000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_68zTqtk_20060330 080024000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_69MyVcP_20050415 080012000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_69TWrpS_20050908 080015000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_70UiUAD_20060913 080024000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_71DSEbj_20061123 080013000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_71hdOLt_20060119 080013000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_72LiQdx_20060105 080013000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_72ZBCoS_20070216 080015000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_72ykOwA_20060126 080014000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_73DNppN_20060403 080024000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_75BovWO_20061219 080012000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_75ZOpJa_20050318 080016000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_75zHpRq_20051014 080011000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_76eWsPu_20070207 080021000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_77GrWUK_20060928 080011000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_77eClQE_20060725 080018000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_77exqoH_20050517 080022000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_77zgPHE_20070517 080034000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_78OkanB_20060331 080028000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_78lBzQl_20070919 080020000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_79CFoKN_20060404 080020000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_79KIbHY_20070302 080020000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_79lYNIH_20070720 080018000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_82RbDQI_20050201 080012000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_83BxnMi_20070208 080011000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_83CLCIX_20050708 080018000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_84zrrWI_20061114 080017000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_86PGoZm_20070228 080028000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_86pPLga_20061221 080018000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_87RFYNE_20050128 080017000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_88PxuEF_20051021 080011000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_88YkgCH_20070216 080016000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_90xDDMm_20071005 080010000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_91LKJIE_20061012 080015000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_92rVQOH_20050125 080016000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_93NANKo_20060907 080018000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_94Fbypt_20060214 080018000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_94TUBqQ_20070601 080018000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_95HCDdK_20061110 080016000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_96ovlPc_20060909 080013000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_97uriMH_20061024 080011000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_98Ojeyq_20071016 080016000000 (frequency = 1, performance = 1.00)
o2 saturation -> order tariff_98zCsMX_20060908 080025000000 (frequency = 1, performance = 1.00)
obstetrician-gynaec.  anv.card kosten-out -> 190101 overage surcharge  a101_26BqufU_20050417 080000000000 (frequency = 1, performance = 86397.00)
obstetrician-gynaec.  anv.card kosten-out -> 190101 overage surcharge  a101_38loTpv_20050612 080000000000 (frequency = 1, performance = 86397.00)
obstetrician-gynaec.  anv.card kosten-out -> 190101 overage surcharge  a101_94YqVvy_20050707 080000000000 (frequency = 1, performance = 86397.00)
obstetrician-gynaec.  anv.card kosten-out -> 190204 class 3a a204 (frequency = 1, performance = 86398.00)
obstetrician-gynaec.  anv.card kosten-out -> 190205 class 3b a205 (frequency = 1, performance = 86398.00)
obstetrician-gynaec.  anv.card kosten-out -> 190205 class 3b a205_40lInIP_20050208 080000000000 (frequency = 1, performance = 86398.00)
obstetrician-gynaec.  anv.card kosten-out -> 190205 class 3b a205_73fNlGd_20050916 080000000000 (frequency = 1, performance = 86398.00)
obstetrician-gynaec.  anv.card kosten-out -> acceptance laboratory research_12hUCzG_20051021 080000000000 (frequency = 1, performance = 1123200.00)
obstetrician-gynaec.  anv.card kosten-out -> acceptance laboratory research_13SDoTw_20050218 080000000000 (frequency = 1, performance = 604800.00)
obstetrician-gynaec.  anv.card kosten-out -> acceptance laboratory research_83qhSuh_20050418 080000000000 (frequency = 1, performance = 1382400.00)
obstetrician-gynaec.  anv.card kosten-out -> administrative rate - first pol (frequency = 1, performance = 345600.00)
obstetrician-gynaec.  anv.card kosten-out -> cytological examination - lymph node punctures (frequency = 1, performance = 7171200.00)
obstetrician-gynaec.  anv.card kosten-out -> cytological examination - urinary renal cyst (frequency = 1, performance = 8812800.00)
obstetrician-gynaec.  anv.card kosten-out -> order tariff_88YDTgk_20050704 080012000000 (frequency = 1, performance = 1.00)
obstetrician-gynaec.  anv.card kosten-out -> order tariff_97VQeyu_20050321 080008000000 (frequency = 1, performance = 1.00)
obstetrician-gynaec.  anv.card kosten-out -> paclitaxel (frequency = 1, performance = 1.00)
obstetrics-gynaec.   annual pass cost-out -> 1st consultation visit (frequency = 1, performance = 864000.00)
obstetrics-gynaec.   annual pass cost-out -> 1st outpatient consultation (frequency = 1, performance = 40348800.00)
obstetrics-gynaec.   annual pass cost-out -> acceptance laboratory research_01YVujE_20050530 080000000000 (frequency = 1, performance = 3369600.00)
obstetrics-gynaec.   annual pass cost-out -> acceptance laboratory research_09YMPnX_20050427 080000000000 (frequency = 1, performance = 691199.00)
obstetrics-gynaec.   annual pass cost-out -> acceptance laboratory research_29sJRCp_20050331 080000000000 (frequency = 1, performance = 2332800.00)
obstetrics-gynaec.   annual pass cost-out -> acceptance laboratory research_33NCAvN_20050406 080000000000 (frequency = 1, performance = 1728000.00)
obstetrics-gynaec.   annual pass cost-out -> acceptance laboratory research_34JGmEo_20051121 080000000000 (frequency = 1, performance = 14428800.00)
obstetrics-gynaec.   annual pass cost-out -> acceptance laboratory research_43KAbbv_20051117 080000000000 (frequency = 1, performance = 1036800.00)
obstetrics-gynaec.   annual pass cost-out -> acceptance laboratory research_68YyNcP_20050428 080000000000 (frequency = 1, performance = 864000.00)
obstetrics-gynaec.   annual pass cost-out -> mammography chest wall (frequency = 1, performance = 3456000.00)
obstetrics-gynaec. short card cost-out -> 190035 day care a007 (frequency = 1, performance = 604797.00)
obstetrics-gynaec. short card cost-out -> Cito histological examination (frequency = 1, performance = 172798.00)
obstetrics-gynaec. short card cost-out -> acceptance laboratory research_13zVAHC_20050415 080000000000 (frequency = 1, performance = 691198.00)
