190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 5664, performance = 138.29)
parathormoon mbv radioisotopen -> potassium potentiometric (frequency = 1, performance = 1.00)
parathormoon mbv radioisotopen -> skeleton - total body scintigraphy (frequency = 1, performance = 863996.00)
partial dental status -> 190101 overage surcharge  a101 (frequency = 1, performance = 86391.00)
partus - clinic or polyclinic with ex -> platelet counting - electronically (frequency = 1, performance = 1.00)
patient did not show up for radiology -> 190101 overage surcharge  a101 (frequency = 1, performance = 86397.00)
patient did not show up for radiology -> Cito histological examination (frequency = 1, performance = 86400.00)
patient did not show up for radiology -> acceptance laboratory research (frequency = 1, performance = 3974400.00)
patient did not show up for radiology -> patient did not show up ngiv- no show - (frequency = 1, performance = 1.00)
patient did not show up for radiology -> phosphate (frequency = 1, performance = 1.00)
patient did not show up for radiology -> potassium flame photometric - pitch (frequency = 1, performance = 1.00)
patient did not show up for radiology -> resistance determinations - 5 determinations (frequency = 1, performance = 1.00)
patient did not show up for radiology -> simulator - use megavol before starting (frequency = 1, performance = 1.00)
patient did not show up for radiology -> telephone consultation (frequency = 1, performance = 86400.00)
patient did not show up ngiv- no show - -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 777600.00)
patient did not show up ngiv- no show - -> stomach - emptied.-scint fast-flowing b.nourished (frequency = 1, performance = 1.00)
patient did not show up ngiv- no show - -> teletherapy - megavolt photon irradiation (frequency = 1, performance = 1.00)
patient did not show up ngiv- no show - -> vagina - examination under anesthesia (frequency = 1, performance = 1.00)
patients contact audiology shorter than -> platelet counting - electronically (frequency = 1, performance = 1.00)
patients contact audiology shorter than -> speech audiometry - standard - audiol (frequency = 1, performance = 1.00)
pelvis -> acceptance laboratory research (frequency = 1, performance = 1641600.00)
pelvis -> platelet counting - electronically (frequency = 1, performance = 1.00)
pelvis -> teletherapy - megavolt photon irradiation (frequency = 1, performance = 1.00)
pelvis -> treatment time - unit t4 - megavolt (frequency = 1, performance = 1.00)
pelvis - lying down -> phosphate (frequency = 1, performance = 1.00)
pelvis - lying down -> phosphate - speed (frequency = 1, performance = 1.00)
pelvis - lying down -> rib-sternum (frequency = 1, performance = 1.00)
pelvis - lying down -> simulator - use megavol before starting (frequency = 1, performance = 172799.00)
pelvis - standing -> acceptance laboratory research (frequency = 1, performance = 1814399.00)
pelvis - standing -> photoelectric settling rate (frequency = 1, performance = 1.00)
pelvis - standing -> potassium flame photometric - pitch (frequency = 1, performance = 1.00)
pelvis - standing -> recording according to barsonie (frequency = 1, performance = 1.00)
pelvis - standing -> sacrum-os coccygis-s.i.gewehrungen (frequency = 1, performance = 1.00)
pelvis - standing -> spine - cervical (frequency = 1, performance = 1.00)
pelvis - standing -> thigh (frequency = 1, performance = 1.00)
perif.vessels - remove port-a-cath -> platelet counting - electronically (frequency = 1, performance = 1.00)
periph.vessels - insertion of port-a-cath syst -> 190101 overage surcharge  a101 (frequency = 1, performance = 86397.00)
periph.vessels - insertion of port-a-cath syst -> platelet counting - electronically (frequency = 1, performance = 1.00)
peripheral access c.v.d. catheter b -> 190205 class 3b a205 (frequency = 1, performance = 86398.00)
peripheral access c.v.d. catheter b -> phosphate - speed (frequency = 1, performance = 1.00)
peripheral access c.v.d. catheter b -> resistance determinations - 5 determinations (frequency = 1, performance = 1.00)
peripheral vessels - Doppler examination surfaces -> peripheral vessels - duplex examination - venous (frequency = 1, performance = 1.00)
peripheral vessels - duplex examination - venous -> 190204 class 3a a204 (frequency = 1, performance = 86397.00)
peripheral vessels - duplex examination - venous -> 190205 class 3b a205 (frequency = 1, performance = 86397.00)
peripheral vessels - duplex examination - venous -> ct abdomen (frequency = 1, performance = 1123197.00)
peripheral vessels - duplex examination - venous -> peripheral vessels - duplex scan arterial cruro (frequency = 1, performance = 1.00)
peripheral vessels - duplex examination - venous -> potassium potentiometric (frequency = 1, performance = 1.00)
peripheral vessels - duplex examination - venous -> rhesusfactor d - centrifugeermethode - e (frequency = 1, performance = 1.00)
peripheral vessels - duplex scan arterial cruro -> rhesusfactor d - centrifugeermethode - e (frequency = 1, performance = 1.00)
peritoneum - omentectomy -> 190205 class 3b a205 (frequency = 1, performance = 86394.00)
peritoneum - omentectomy -> platelet counting - electronically (frequency = 1, performance = 1.00)
peritoneum - omentectomy -> uterus - extirpation - abdominal me (frequency = 1, performance = 1.00)
ph-meting -> potassium potentiometric (frequency = 1, performance = 1.00)
phenytoin quantitative -> potassium flame photometric - pitch (frequency = 1, performance = 1.00)
phosphate -> pleura - puncture - diagnostic (frequency = 1, performance = 1.00)
phosphate -> potassium flame photometric (frequency = 1, performance = 1.00)
phosphate -> sgot - asat kinetisch (frequency = 1, performance = 1.00)
phosphate -> telephone consultation (frequency = 1, performance = 86394.00)
phosphate - speed -> 190205 class 3b a205 (frequency = 1, performance = 86395.00)
phosphate - speed -> photoelectric settling rate (frequency = 1, performance = 1.00)
phosphate - speed -> potassium flame photometric (frequency = 1, performance = 1.00)
phosphate - speed -> resistance determinations - 5 determinations (frequency = 1, performance = 1.00)
phosphate - speed -> sgot asat kinetic - speed (frequency = 1, performance = 1.00)
photoelectric settling rate -> MRI spine - lumbar (frequency = 1, performance = 518393.00)
photoelectric settling rate -> sediment (frequency = 1, performance = 1.00)
photoelectric settling rate -> squamous cell carcinoma mbv eia (frequency = 1, performance = 1.00)
photoelectric settling rate -> ultrasound - internal genitalia (frequency = 1, performance = 1.00)
photoelectric settling rate -> urea (frequency = 1, performance = 1.00)
platelet counting - electronically -> 190204 class 3a a204 (frequency = 1, performance = 86392.00)
platelet counting - electronically -> 1st consultation visit (frequency = 1, performance = 950389.00)
platelet counting - electronically -> administrative rate - first pol (frequency = 1, performance = 691191.00)
platelet counting - electronically -> pleura - puncture - diagnostic (frequency = 1, performance = 1.00)
platelet counting - electronically -> protein limited - minerals limited (frequency = 1, performance = 1.00)
platelet counting - electronically -> prothrombin time -quick owen or modif.- (frequency = 1, performance = 1.00)
platelet counting - electronically -> puncture for cytological examination by p (frequency = 1, performance = 1.00)
platelet counting - electronically -> pyelography antegrade via drain (frequency = 1, performance = 1.00)
platelet counting - electronically -> screening antibodies for erythrocytes (frequency = 1, performance = 2.00)
platelet counting - electronically -> thrombotest (frequency = 1, performance = 1.00)
platelet counting - electronically -> tumor - PET scan total body (frequency = 1, performance = 1.00)
platelet counting - electronically -> uterus - total abdominal excision (frequency = 1, performance = 1.00)
platelet counting - electronically -> vagina - examination under anesthesia (frequency = 1, performance = 1.00)
platelet counting - electronically -> vessels - venipuncture (frequency = 1, performance = 1.00)
platelet counting - electronically -> vitamin b12 using chemiluminescence (frequency = 1, performance = 1.00)
platelets - leukoma removed - 5 donor -> 190101 overage surcharge  a101 (frequency = 1, performance = 86392.00)
platelets - leukoma removed - 5 donor -> thorax (frequency = 1, performance = 1.00)
pleura - puncture - diagnostic -> potassium flame photometric - pitch (frequency = 1, performance = 1.00)
pleura - puncture - diagnostic -> potassium potentiometric (frequency = 1, performance = 1.00)
potassium flame photometric -> potassium flame photometric - pitch (frequency = 1, performance = 1.00)
potassium flame photometric - pitch -> 190021 clinical admission a002 (frequency = 1, performance = 86393.00)
potassium flame photometric - pitch -> 190101 overage surcharge  a101 (frequency = 1, performance = 86390.00)
potassium flame photometric - pitch -> 190205 class 3b a205 (frequency = 1, performance = 86394.00)
potassium flame photometric - pitch -> pregnancy response - emergency (frequency = 1, performance = 1.00)
potassium flame photometric - pitch -> pyelography antegrade via drain (frequency = 1, performance = 1.00)
potassium flame photometric - pitch -> pyelography retrograde (frequency = 1, performance = 1.00)
potassium flame photometric - pitch -> shoulder joint (frequency = 1, performance = 1.00)
potassium flame photometric - pitch -> simulator - use megavol before starting (frequency = 1, performance = 1.00)
potassium flame photometric - pitch -> vulva - rad.vulvectomy - opp.en d (frequency = 1, performance = 2.00)
potassium potentiometric -> 190021 clinical admission a002 (frequency = 1, performance = 1727995.00)
potassium potentiometric -> 190035 day care a007 (frequency = 1, performance = 86391.00)
potassium potentiometric -> 1st outpatient consultation (frequency = 1, performance = 691196.00)
potassium potentiometric -> ct thora (frequency = 1, performance = 4665594.00)
potassium potentiometric -> prostate specific antigen -psa- using imm (frequency = 1, performance = 1.00)
potassium potentiometric -> pyelography -- including kidney transplant -- (frequency = 1, performance = 1.00)
potassium potentiometric -> recording according to barsonie (frequency = 1, performance = 1.00)
potassium potentiometric -> rib-sternum (frequency = 1, performance = 1.00)
potassium potentiometric -> ro-gel. as assistant in case of puncture - biopsy t (frequency = 1, performance = 1.00)
potassium potentiometric -> sgot asat kinetic - speed (frequency = 1, performance = 1.00)
potassium potentiometric -> sinus (frequency = 1, performance = 1.00)
potassium potentiometric -> small intestine - mech.ileus-adhes.streng.-i (frequency = 1, performance = 1.00)
potassium potentiometric -> squamous cell carcinoma mbv eia (frequency = 1, performance = 1.00)
potassium potentiometric -> thorax - in the room (frequency = 1, performance = 1.00)
potassium potentiometric -> ultrasound - internal genitalia (frequency = 1, performance = 1.00)
potassium potentiomteric -> acceptance laboratory esearch (frequency = 1, performance = 86396.00)
potassiun potentiometric -> calciudm (frequency = 1, performance = 1468794.00)
pregnancy response - emergency -> prothrombin time -quick owen or modif.- (frequency = 1, performance = 1.00)
progesteron mbv radioisotopen -> follow-up consultation on an outpatient basis (frequency = 1, performance = 345595.00)
progesteron mbv radioisotopen -> prolacinine MBV (frequency = 1, performance = 1.00)
progesteron mbv radioisotopen -> sex-hormone-binding globuline mbv ria (frequency = 1, performance = 1.00)
progesteron mbv radioisotopen -> telephone consultation (frequency = 1, performance = 604793.00)
prolacinine MBV -> ct abdomen (frequency = 1, performance = 2764798.00)
prolacinine MBV -> sex-hormone-binding globuline mbv ria (frequency = 1, performance = 1.00)
prolacinine MBV -> telephone consultation (frequency = 1, performance = 5443195.00)
prolacinine MBV -> tsh enzym-immunologisch (frequency = 1, performance = 1.00)
prostate specific antigen -psa- using imm -> sodium flame photometric (frequency = 1, performance = 1.00)
protein -colorimetric- total -> 190101 overage surcharge  a101 (frequency = 1, performance = 86395.00)
protein -colorimetric- total -> rhesusfactor d - centrifugeermethode - e (frequency = 1, performance = 1.00)
protein -colorimetric- total -> sediment (frequency = 1, performance = 1.00)
protein -colorimetric- total -> sodium - flame photometric - pitch (frequency = 1, performance = 1.00)
protein fractionation using ief -> protein spectrum -electrophoresis quant. bep. f (frequency = 1, performance = 1.00)
protein limited - minerals limited -> 190101 overage surcharge  a101 (frequency = 1, performance = 86394.00)
protein limited - minerals limited -> 190204 class 3a a204 (frequency = 1, performance = 86397.00)
protein limited - minerals limited -> 190205 class 3b a205 (frequency = 1, performance = 86398.00)
protein limited - minerals limited -> rhesusfactor d - centrifugeermethode - e (frequency = 1, performance = 1.00)
protein limited - minerals limited -> sgot asat kinetic - speed (frequency = 1, performance = 1.00)
protein limited - minerals limited -> thrombotest (frequency = 1, performance = 1.00)
protein limited - minerals limited -> urea (frequency = 1, performance = 1.00)
protein spectrum -electrophoresis quant. bep. f -> rhesusfactor d - centrifugeermethode - e (frequency = 1, performance = 1.00)
prothrombCin time -> Creatinine (frequency = 1, performance = 172779.00)
prothrombin time -> 190035 day care a007 (frequency = 1, performance = 604787.00)
prothrombin time -> 190205 class 3b a205 (frequency = 1, performance = 86394.00)
prothrombin time -> kidneys - renography lasix (frequency = 1, performance = 86396.00)
prothrombin time -> rib-sternum (frequency = 1, performance = 1.00)
prothrombin time -> sect.caesar.- with pre-treatment and scratch (frequency = 1, performance = 1.00)
prothrombin time -> sgpt - kinetisch tool (frequency = 1, performance = 1.00)
prothrombin time -> telephone consultation (frequency = 1, performance = 604792.00)
prothrombin time -> thorax (frequency = 1, performance = 1.00)
prothrombin time -> thorax - in the room (frequency = 1, performance = 1.00)
prothrombin time -> thrombotest (frequency = 1, performance = 1.00)
prothrombin time -> ultrasound upper abdomen (frequency = 1, performance = 1.00)
prothrombin time -quick owen or modif.- -> 190205 class 3b a205 (frequency = 1, performance = 86393.00)
provision antist. hepatitis B antigen -> coupe available for inspection (frequency = 1, performance = 345599.00)
ptoassium potentiometric -> Days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 345597.00)
puncture for cytological examiation by p -> sodium flame photohetric (frequency = 1, performance = 3.00)
puncture for cytological examination by p -> 190101 overage surcharge  a101 (frequency = 1, performance = 86393.00)
puncture for cytological examination by p -> 190205 class 3b a205 (frequency = 1, performance = 86395.00)
puncture for cytological examination by p -> acceptance laboratory research (frequency = 1, performance = 518399.00)
puncture for cytological examination by p -> coupe available for inspection (frequency = 1, performance = 777598.00)
puncture for cytological examination by p -> diagnostic puncture under ultrasound control (frequency = 1, performance = 1036797.00)
puncture for cytological examination by p -> mri abdomen (frequency = 1, performance = 259198.00)
puncture for cytological examination by p -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 431999.00)
puncture for cytological examination by p -> research from elsewhere not assessed (frequency = 1, performance = 604797.00)
puncture for cytological examination by p -> simulator - use megavol before starting (frequency = 1, performance = 86398.00)
puncture for cytological examination by p -> sodium flame photometric (frequency = 1, performance = 1.00)
puncture for cytological examination by p -> thorax (frequency = 1, performance = 1.00)
puncture for cytological examination by p -> ultrasound kidney-urinary tract (frequency = 1, performance = 1.00)
puncture for cytological examination by p -> ultrasound neck --including thyroid gland-- (frequency = 1, performance = 1.00)
puncture for cytological examination by p -> ultrasound upper abdomen (frequency = 1, performance = 1.00)
puncture of cyst tumor etc. by radiologist o -> acceptance laboratory research (frequency = 1, performance = 518395.00)
pyelography -- including kidney transplant -- -> 190021 clinical admission a002 (frequency = 1, performance = 3542400.00)
pyelography -- including kidney transplant -- -> mri abdomen (frequency = 1, performance = 259200.00)
pyelography -- including kidney transplant -- -> sgot - asat kinetisch (frequency = 1, performance = 1.00)
pyelography antegrade via drain -> 190021 clinical admission a002 (frequency = 1, performance = 86399.00)
pyelography antegrade via drain -> 190101 overage surcharge  a101 (frequency = 1, performance = 86396.00)
pyelography antegrade via drain -> 190205 class 3b a205 (frequency = 1, performance = 86397.00)
pyelography antegrade via drain -> resistance determinations - 5 determinations (frequency = 1, performance = 1.00)
pyelography retrograde -> sodium - flame photometric - pitch (frequency = 1, performance = 1.00)
recording according to barsonie -> sodium flame photometric (frequency = 1, performance = 1.00)
recording according to barsonie -> telephone consultation (frequency = 1, performance = 604798.00)
research from elsewhere not assessed -> ct abdomen (frequency = 1, performance = 259200.00)
research from elsewhere not assessed -> research from elsewhere not assessed (frequency = 1, performance = 259200.00)
research from elsewhere not assessed -> rhesusfactor d - centrifugeermethode - e (frequency = 1, performance = 1.00)
research from elsewhere not assessed -> sgot - asat kinetisch (frequency = 1, performance = 1.00)
research from elsewhere not assessed -> telephone consultation (frequency = 1, performance = 518400.00)
resistance determinations - 5 determinations -> coupe available for inspection (frequency = 1, performance = 604793.00)
resistance determinations - 5 determinations -> kidneys - renography lasix (frequency = 1, performance = 3023993.00)
resistance determinations - 5 determinations -> mri abdomen (frequency = 1, performance = 5443195.00)
resistance determinations - 5 determinations -> sgot asat kinetic - speed (frequency = 1, performance = 1.00)
resistance determinations - 5 determinations -> sgpt - kinetisch tool (frequency = 1, performance = 1.00)
resistance determinations - 5 determinations -> sgpt alat kinetic - speed (frequency = 1, performance = 1.00)
resistance determinations - 5 determinations -> squamous cell carcinoma mbv eia (frequency = 1, performance = 1.00)
resistance determinations - 5 determinations -> ultrasound - bladder - external (frequency = 1, performance = 1.00)
resistance determinations - 5 determinations -> urea (frequency = 1, performance = 1.00)
resistance determinations - 5 determinations -> vagina      - colpocleisis lefort (frequency = 1, performance = 1.00)
resistance determinations - 5 determinations -> vrw.gesl.org- vu plastic surgery (frequency = 1, performance = 1.00)
resistance determinations - 5 determinations -> vulva - vulvectomy - inguinal block (frequency = 1, performance = 1.00)
rhesusfactor d - centrifugeermethodMe - e -> Creatinine (frequency = 1, performance = 431992.00)
rhesusfactor d - centrifugeermethode - e -> 190101 overage surcharge  a101 (frequency = 1, performance = 86391.00)
rhesusfactor d - centrifugeermethode - e -> sodium flame photometric (frequency = 1, performance = 1.00)
rhesusfactr d - centrifugeermethode - e -> calium (frequency = 1, performance = 2851201.00)
rib-sternum -> follow-up consultation on an outpatient basis (frequency = 1, performance = 2073599.00)
rib-sternum -> sgot - asat kinetisch (frequency = 1, performance = 1.00)
rib-sternum -> sodium flame photometric (frequency = 1, performance = 1.00)
rib-sternum -> thigh (frequency = 1, performance = 1.00)
rituximab -> 190021 clinical admission a002 (frequency = 1, performance = 1036800.00)
ro-gel. as assistant in case of puncture - biopsy t -> sgot - asat kinetisch (frequency = 1, performance = 1.00)
ro-gel. as assistant in renal nephro drainage -> 190205 class 3b a205 (frequency = 1, performance = 86393.00)
ro-gel. as assistant upon puncture - biopsy l -> ultrasound upper abdomen (frequency = 1, performance = 1.00)
sacrum-os coccygis-s.i.gewehrungen -> spine - lumbar (frequency = 1, performance = 1.00)
screening antibodies for erythrocytes -> administrative rate - first pol (frequency = 1, performance = 8985585.00)
screening antibodies for erythrocytes -> blaas       - uretrocystoscopie nno (frequency = 1, performance = 86384.00)
screening antibodies for erythrocytes -> ct abdomen (frequency = 1, performance = 604796.00)
screening antibodies for erythrocytes -> cytological examination - ascites - (frequency = 1, performance = 86393.00)
screening antibodies for erythrocytes -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 86393.00)
screening antibodies for erythrocytes -> mri abdomen (frequency = 1, performance = 172795.00)
screening antibodies for erythrocytes -> mri the pelvis (frequency = 1, performance = 172796.00)
screening antibodies for erythrocytes -> sex-hormone-binding globuline mbv ria (frequency = 1, performance = 1.00)
screening antibodies for erythrocytes -> skin - remove retention cyst (frequency = 1, performance = 1.00)
screening antibodies for erythrocytes -> testosteron mbv radioisotopen (frequency = 1, performance = 1.00)
screening antibodies for erythrocytes -> transferrin mbv ics (frequency = 1, performance = 1.00)
screening antibodies for erythrocytes -> treatment time - unit t4 - megavolt (frequency = 1, performance = 1.00)
screening antibodies for erythrocytes -> triglycerides - enzymatic (frequency = 1, performance = 1.00)
screening antibodies for erythrocytes -> tumor - PET scan total body (frequency = 1, performance = 1.00)
screening antibodies for erythrocytes -> ultrasound - internal genitalia (frequency = 1, performance = 1.00)
screening antibodies for erythrocytes -> uterus      - hysteroscopie (frequency = 1, performance = 1.00)
screening antibodies for erythrocytes -> vulva - vulvectomy - inguinal block (frequency = 1, performance = 1.00)
screening antibodies for erythrocytes -> vulva - wide local excision of a (frequency = 1, performance = 86395.00)
sect.caesar.- with pre-treatment and scratch -> sodium flame photometric (frequency = 1, performance = 1.00)
sediment -> simulator - use megavol before starting (frequency = 1, performance = 1.00)
sediment -> squamous cell carcinoma mbv eia (frequency = 1, performance = 1.00)
sediment -> thorax - in the room (frequency = 1, performance = 1.00)
sediment -> ultrasound - internal genitalia (frequency = 1, performance = 1.00)
sediment -> ultrasound Doppler veins leg (frequency = 1, performance = 1.00)
sediment -> ultrasound upper leg (frequency = 1, performance = 1.00)
sediment - speed -> shoulder joint (frequency = 1, performance = 1.00)
sediment - speed -> stomach - emptied.-scint fast-flowing b.nourished (frequency = 1, performance = 1.00)
sediment - speed -> thorax (frequency = 1, performance = 1.00)
sediment - speed -> ultrasound kidney-urinary tract (frequency = 1, performance = 1.00)
sgot - asat kinetisch -> 190204 class 3a a204 (frequency = 1, performance = 86391.00)
sgot - asat kinetisch -> sgot asat kinetic - speed (frequency = 1, performance = 1.00)
sgot - asat kinetisch -> urine examination - qualitative (frequency = 1, performance = 1.00)
sgot - asat kinetish -> glucoee (frequency = 1, performance = 950395.00)
sgot asat kinetic - speed -> sgpt - kinetisch tool (frequency = 1, performance = 1.00)
sgot asat kinetic - speed -> skin - transcutaneous po2 and pco2 me (frequency = 1, performance = 1.00)
sgpt - kijetisch tool -> Acceptance laboratory research (frequency = 1, performance = 604779.00)
sgpt - kinetisch tool -> 190021 clinical admission a002 (frequency = 1, performance = 86385.00)
sgpt - kinetisch tool -> ct abdomen (frequency = 1, performance = 172784.00)
sgpt - kinetisch tool -> follow-up consultation on an outpatient basis (frequency = 1, performance = 3628786.00)
sgpt - kinetisch tool -> sgpt alat kinetic - speed (frequency = 1, performance = 1.00)
sgpt - kinetisch tool -> skeleton - total body scintigraphy (frequency = 1, performance = 1.00)
sgpt - kinetisch tool -> teletherapy - megavolt photon irradiation (frequency = 1, performance = 1.00)
sgpt - kinetisch tool -> thorax - in the room (frequency = 1, performance = 1.00)
sgpt - kinetisch tool -> total protein (frequency = 1, performance = 1.00)
sgpt - kinetisch tool -> tsh enzym-immunologisch (frequency = 1, performance = 1.00)
sgpt - kinetisch tool -> ultrasound - internal genitalia (frequency = 1, performance = 1.00)
sgpt - kinetisch tool -> ultrasound kidney-urinary tract (frequency = 1, performance = 1.00)
sgpt - kinetisch tool -> urine examination - qualitative (frequency = 1, performance = 1.00)
sgpt alat kinetic - speed -> administrative rate - first pol (frequency = 1, performance = 1727990.00)
sgpt alat kinetic - speed -> follow-up consultation on an outpatient basis (frequency = 1, performance = 431987.00)
sgpt alat kinetic - speed -> sickle cell (frequency = 1, performance = 1.00)
sgpt alat kinetic - speed -> sodium flame photometric (frequency = 1, performance = 1.00)
sgpt alat kinetic - speed -> squamous cell carcinoma mbv eia (frequency = 1, performance = 1.00)
sgpt alat kinetic - speed -> telephone consultation (frequency = 1, performance = 518393.00)
sgpt alat kinetic - speed -> troponin-t mbv elisa (frequency = 1, performance = 1.00)
shoulder joint -> sodium - flame photometric - pitch (frequency = 1, performance = 1.00)
shoulder joint -> standard material n.n.a. (frequency = 1, performance = 1.00)
shoulder joint -> thorax (frequency = 1, performance = 1.00)
shoulder joint -> urine examination - qualitative (frequency = 1, performance = 1.00)
sickle cell -> sodium - flame photometric - pitch (frequency = 1, performance = 1.00)
simulator - use megavol before starting -> coupe available for inspection (frequency = 1, performance = 86400.00)
simulator - use megavol before starting -> ct thorax (frequency = 1, performance = 518400.00)
simulator - use megavol before starting -> cytological examination - lymph node punctures (frequency = 1, performance = 172800.00)
simulator - use megavol before starting -> follow-up consultation on an outpatient basis (frequency = 1, performance = 86400.00)
simulator - use megavol before starting -> mri abdomen (frequency = 1, performance = 86400.00)
simulator - use megavol before starting -> skeleton - total body scintigraphy (frequency = 1, performance = 1.00)
simulator - use megavol before starting -> sodium - flame photometric - pitch (frequency = 1, performance = 1.00)
simulator - use megavol before starting -> thorax (frequency = 1, performance = 1.00)
simulator - use megavol before starting -> ultrasound - bladder - external (frequency = 1, performance = 1.00)
simulator - use megavol before starting -> ultrasound kidney-urinary tract (frequency = 1, performance = 518400.00)
simulator - use megavol before starting -> urine examination - qualitative (frequency = 1, performance = 1.00)
single -> 190205 class 3b a205 (frequency = 1, performance = 86398.00)
sinus -> sodium flame photometric (frequency = 1, performance = 1.00)
skeleton - total body scintigraphy -> 190205 class 3b a205 (frequency = 1, performance = 86398.00)
skeleton - total body scintigraphy -> acceptance laboratory research (frequency = 1, performance = 3628800.00)
skeleton - total body scintigraphy -> telephone consultation (frequency = 1, performance = 777600.00)
skeleton - total body scintigraphy -> teletherapy - megavolt photon irradiation (frequency = 1, performance = 259199.00)
skeleton - total body scintigraphy -> vagina - examination under anesthesia (frequency = 1, performance = 1.00)
skin - remove retention cyst -> sodium flame photometric (frequency = 1, performance = 1.00)
skin - transcutaneous po2 and pco2 me -> sodium - flame photometric - pitch (frequency = 1, performance = 1.00)
skin plasty - z-plasty skin head and h -> vulva - vulvectomy without inguinal gland (frequency = 1, performance = 1.00)
small intestine - mech.ileus-adhes.streng.-i -> sodium flame photometric (frequency = 1, performance = 1.00)
sodiuh flame photometric -> Potassium potentiometric (frequency = 1, performance = 86398.00)
sodium - flame photometric - pitch -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 86396.00)
sodium - flame photometric - pitch -> kidneys - renography lasix (frequency = 1, performance = 259192.00)
sodium - flame photometric - pitch -> mri abdomen (frequency = 1, performance = 172791.00)
sodium - flame photometric - pitch -> mri the pelvis (frequency = 1, performance = 1295991.00)
sodium - flame photometric - pitch -> paclitaxel (frequency = 1, performance = 86391.00)
sodium - flame photometric - pitch -> pyelography antegrade via drain (frequency = 1, performance = 1295990.00)
sodium - flame photometric - pitch -> spine - lumbar (frequency = 1, performance = 1.00)
sodium - flame photometric - pitch -> total protein (frequency = 1, performance = 1.00)
sodium - flame photometric - pitch -> transferrin mbv ics (frequency = 1, performance = 1.00)
sodium - flame photometric - pitch -> ultrasound - internal genitalia (frequency = 1, performance = 1.00)
sodium - flame photometric - pitch -> ultrasound - transurethral prostate (frequency = 1, performance = 1.00)
sodium - flame photometric - pitch -> upper arm (frequency = 1, performance = 1.00)
sodium - flame photometric - pitch -> uric acid with uricase u.v. spectrophotome (frequency = 1, performance = 1.00)
sodium - flame photometric - pitch -> uterus      - hysteroscopie (frequency = 1, performance = 1.00)
sodium - flame photometric - pitch -> uterus - extirpation abdominal.total me (frequency = 1, performance = 1.00)
sodium - flame photometric - pitch -> vrw.gesl.org- adhesiolysis ovary plus (frequency = 1, performance = 1.00)
sodium - flame photometric - pitch -> vulva       - partiele vulvectomie (frequency = 1, performance = 1.00)
sodium - flamep hotometric - pitch -> days of rest - all spec.beh.kinderg.-rrval. (frequency = 1, performance = 863986.00)
sodium flam ephotometric -> crp c-Freactive protein (frequency = 1, performance = 777588.00)
sodium flame photYometric -> Acceptance laboratory research (frequency = 1, performance = 691191.00)
sodium flame photohetric -> days of rest - all spec.beh.kknderg.-reval. (frequency = 1, performance = 2937580.00)
sodium flame photometic -> 190101 overage surcharge  Ma101 (frequency = 1, performance = 172793.00)
sodium flame photometric -> applied. cured.   anv.card kosten-out (frequency = 1, performance = 345592.00)
sodium flame photometric -> ct brain (frequency = 1, performance = 172789.00)
sodium flame photometric -> ct total body (frequency = 1, performance = 86392.00)
sodium flame photometric -> cytological examination - liver puncture - (frequency = 1, performance = 604790.00)
sodium flame photometric -> cytological examination - lymph node punctures (frequency = 1, performance = 518392.00)
sodium flame photometric -> echo abdomen (frequency = 1, performance = 86390.00)
sodium flame photometric -> lung function - flow volume curve (frequency = 1, performance = 345591.00)
sodium flame photometric -> mammography chest wall (frequency = 1, performance = 1209591.00)
sodium flame photometric -> patient did not show up for radiology (frequency = 1, performance = 863991.00)
sodium flame photometric -> sodium flame photometric - pitch (frequency = 1, performance = 1.00)
sodium flame photometric -> spine - cervical (frequency = 1, performance = 1.00)
sodium flame photometric -> spine - lumbar (frequency = 1, performance = 1.00)
sodium flame photometric -> spraying Hickman catheter (frequency = 1, performance = 1.00)
sodium flame photometric -> thick gut - appendia acute via me (frequency = 1, performance = 1.00)
sodium flame photometric -> tone audiometry - audiological center (frequency = 1, performance = 1.00)
sodium flame photometric -> total protein colorimetric - pitch (frequency = 1, performance = 1.00)
sodium flame photometric -> ultrasound guided as ass. during puncture biopsy (frequency = 1, performance = 1.00)
sodium flame photometric -> ultrasound neck --including thyroid gland-- (frequency = 1, performance = 1.00)
sodium flame photometric -> unknown (frequency = 1, performance = 1.00)
sodium flame photometric -> upper arm (frequency = 1, performance = 1.00)
sodium flame photometric -> urea - urgent (frequency = 1, performance = 1.00)
sodium flame photometric -> uterus - extirpation vaginal total (frequency = 1, performance = 1.00)
sodium flame photometric -> vagina      - scopie incl.evt.vulvabiops (frequency = 1, performance = 1.00)
sodium flame photometric -> vagina - examination under anesthesia (frequency = 1, performance = 1.00)
sodium flame photometric -> voiding cystourethrography (frequency = 1, performance = 1.00)
sodium flame photometric -> vulva - rad.vulvectomy - opp.en d (frequency = 1, performance = 1.00)
sodium flame photometric -> vulva - vulvectomy - inguinal block (frequency = 1, performance = 1.00)
sodium flame photometric -> vulva - wide local excision of a (frequency = 1, performance = 1.00)
sodium flame photometric - pitch -> acceptance laboratory research (frequency = 1, performance = 86390.00)
