190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 5521, performance = 47.95)
telephone consultation -> X-ray examination incomplete (frequency = 1, performance = 259200.00)
telephone consultation -> abdominal overview (frequency = 1, performance = 172800.00)
telephone consultation -> albumin (frequency = 1, performance = 4752001.00)
telephone consultation -> alpha-1-fetoprotein (frequency = 1, performance = 1814401.00)
telephone consultation -> antegrade pyelography via puncture (frequency = 1, performance = 259200.00)
telephone consultation -> bot - densitometrie femurhals (frequency = 1, performance = 13219200.00)
telephone consultation -> ca-125 mbv half (frequency = 1, performance = 1209601.00)
telephone consultation -> colon inflow (frequency = 1, performance = 950400.00)
telephone consultation -> ct a. pulmonalis (frequency = 1, performance = 3542400.00)
telephone consultation -> ct gel. as assistant on puncture - biopsy i (frequency = 1, performance = 1123200.00)
telephone consultation -> ct nier (frequency = 1, performance = 345600.00)
telephone consultation -> ct total body (frequency = 1, performance = 432000.00)
telephone consultation -> cytological examination - lymph node punctures (frequency = 1, performance = 86400.00)
telephone consultation -> cytological examination - pancreatic puncture (frequency = 1, performance = 86400.00)
telephone consultation -> cytological examination - urinary renal cyst (frequency = 1, performance = 1900800.00)
telephone consultation -> diagnostic puncture under ultrasound control (frequency = 1, performance = 345600.00)
telephone consultation -> e.c.g.      - electrocardiography (frequency = 1, performance = 1727999.00)
telephone consultation -> internal medicine    annual pass cost-out (frequency = 1, performance = 518400.00)
telephone consultation -> mammography chest wall (frequency = 1, performance = 950400.00)
telephone consultation -> mri heap (frequency = 1, performance = 777600.00)
telephone consultation -> nuclear research from elsewhere (frequency = 1, performance = 26006400.00)
telephone consultation -> paclitaxel (frequency = 1, performance = 259200.00)
telephone consultation -> patient did not show up for radiology (frequency = 1, performance = 518400.00)
telephone consultation -> pelvis - standing (frequency = 1, performance = 4752001.00)
telephone consultation -> skeleton - total body scintigraphy (frequency = 1, performance = 1036800.00)
telephone consultation -> thorax - in the room (frequency = 1, performance = 1.00)
telephone consultation -> total protein (frequency = 1, performance = 1.00)
telephone consultation -> triglycerides - enzymatic (frequency = 1, performance = 1.00)
telephone consultation -> ultrasound guided as ass. during abdominal puncture (frequency = 1, performance = 1.00)
telephone consultation -> urea (frequency = 1, performance = 1.00)
telephone consultation -> urinary tract - urodynamic examination-free (frequency = 1, performance = 9676800.00)
telephone consultation -> urine examination - qualitative (frequency = 1, performance = 1.00)
telephone consultation -> vulva - biopsy-puncture-cytology (frequency = 1, performance = 1.00)
telephone consultaztion -> obstetrics-gynaec.   annual pass cost-out (frequency = 1, performance = 0.00)
telephone conultation -> gammaglutamyltrwnspeptidase (frequency = 1, performance = 6048011.00)
telephone cosultation -> acceptance laborator research (frequency = 1, performance = 9590400.00)
telephone onsultation -> follow-up clonsultation on an outpatient basis (frequency = 1, performance = 15465598.00)
telephonec onsultation -> 1st outpatient consultation (frequency = 1, performance = 0.00)
telephonec onsultation -> acceptance laboratoryB research (frequency = 1, performance = 2160000.00)
telepone consultation -> administrative rate - first ;ol (frequency = 1, performance = 52358400.00)
teletgerapy - megavolt photon irradiation -> follow-up consultation on an utpatient basis (frequency = 1, performance = 4492794.00)
teletherapy - megavolt hoton irradiation -> 1st outpatient consultation (frequency = 1, performance = 0.00)
teletherapy - megavolt pgoton irradiation -> hemoglobin pyotoelectric (frequency = 1, performance = 345593.00)
teletherapy - megavolt photon irradiatioj -> 190021 clinical admisqion a002 (frequency = 1, performance = 1209571.00)
teletherapy - megavolt photon irradiation -> 190035 day care a007 (frequency = 1, performance = 691193.00)
teletherapy - megavolt photon irradiation -> applied. cured.   anv.card kosten-out (frequency = 1, performance = 950396.00)
teletherapy - megavolt photon irradiation -> transferrin mbv ics (frequency = 1, performance = 1.00)
teletherapy - megavolt photon irradiation -> ultrasound - bladder - external (frequency = 1, performance = 1.00)
teletherapy - megavolt photon irradiation -> ultrasound upper abdomen (frequency = 1, performance = 1.00)
teletherapy - megavolt photon irradiation -> urea (frequency = 1, performance = 1.00)
teletherapy - megavolt photon irradiation -> urine examination - qualitative (frequency = 1, performance = 1.00)
teletherapy - megavoltp hoton irradiation -> acceptance laboratory rJesearch (frequency = 1, performance = 604799.00)
tematocrit using centrifuge -> 1st outpatient consultation (frequency = 1, performance = 0.00)
testostern mbv radioisotopen -> hemoglobin photoeelctric (frequency = 1, performance = 86400.00)
testosteron mbv radioisotopen -> 190101 overage surcharge  a101 (frequency = 1, performance = 86394.00)
testosteron mbv radioisotopen -> 1st consultation visit (frequency = 1, performance = 1382393.00)
testosteron mbv radioisotopen -> ct abdomen (frequency = 1, performance = 7603194.00)
testosteron mbv radioisotopen -> follow-up consultation on an outpatient basis (frequency = 1, performance = 3628793.00)
testosteron mbv radioisotopen -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 172796.00)
testosteron mbv radioisotopen -> toxoplasmosis mbv eia toxo-igg (frequency = 1, performance = 1.00)
testosteron mbv radioisotopen -> transferrin mbv ics (frequency = 1, performance = 1.00)
testosteron mbv radioisotopen -> tsh enzym-immunologisch (frequency = 1, performance = 1.00)
testosteron mbv radioisotopen -> tuba uterina - applying clips during l (frequency = 1, performance = 1.00)
testosteron mbv radioisotopen -> ultrasound - internal genitalia (frequency = 1, performance = 1.00)
testosteron mbv radioisotopen -> ultrasound a vue due to pregnancy - with (frequency = 1, performance = 1.00)
th;rax -> 190101 overage surcharge  1a01 (frequency = 1, performance = 2764783.00)
thick gut - appendia acute via me -> 190101 overage surcharge  a101 (frequency = 1, performance = 86376.00)
thigh -> 190035 day care a007 (frequency = 1, performance = 172790.00)
thigh -> 190101 overage surcharge  a101 (frequency = 1, performance = 86382.00)
thigh -> follow-up consultation on an outpatient basis (frequency = 1, performance = 2159997.00)
thoHrax -> administrative rate - first pol (frequency = 1, performance = 0.00)
thora -> 1st outpatient cogsultation (frequency = 1, performance = 3455972.00)
thoraBx -> pofassium potentiometric (frequency = 1, performance = 86392.00)
thorax -> CT upper abdomen (frequency = 1, performance = 86393.00)
thorax -> day care - all spec.beh.kind.-rev. (frequency = 1, performance = 86399.00)
thorax -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 86398.00)
thorax -> duplex scan - leg veins (frequency = 1, performance = 172797.00)
thorax -> histological examination - biopsies nno (frequency = 1, performance = 259199.00)
thorax -> hyperthermia treatment - h-1 - (frequency = 1, performance = 1555197.00)
thorax -> thrombin time (frequency = 1, performance = 1.00)
thorax -> transferrin mbv ics (frequency = 1, performance = 1.00)
thorax -> treat - in hyperpressure tank (frequency = 1, performance = 1.00)
thorax -> vagina - examination under anesthesia (frequency = 1, performance = 1.00)
thorax -> vitamin b12 using chemiluminescence (frequency = 1, performance = 1.00)
thorax -> vulva - radicale vulvect. znd ingu (frequency = 1, performance = 1.00)
thorax - in hte room -> urige examination - qualitative (frequency = 1, performance = 259197.00)
thorax - in the rkom -> 90205 class 3b a205 (frequency = 1, performance = 86376.00)
thorax - in the room -> acceptance laboratory research (frequency = 1, performance = 86374.00)
thorax - in the room -> thorax - suction drainage treatment a (frequency = 1, performance = 1.00)
thorax - in the room -> total protein (frequency = 1, performance = 1.00)
thorax - in the room -> total protein colorimetric - pitch (frequency = 1, performance = 1.00)
thorax - in the room -> vagina - extirpation of vagina with (frequency = 1, performance = 1.00)
thorax - in the room -> ventilation - anesthesia - first day (frequency = 1, performance = 1.00)
thorax - in the room -> vrw.gesl.org- second-look-oper.ovariumca (frequency = 1, performance = 1.00)
thorax - in the room -> vulva - wide local excision of a (frequency = 1, performance = 1.00)
thorax - suction drainage treatment a -> urea (frequency = 1, performance = 1.00)
thornax -> b;aas       - uretrocystoscopie nno (frequency = 1, performance = 518376.00)
thorx -> 190021 clinTical admission a002 (frequency = 1, performance = 2246376.00)
thorx -> Follow-up consultation on an outpatient basis (frequency = 1, performance = 1382382.00)
thorx -> days of rest - all spec.beh.kinderg.reval. (frequency = 1, performance = 2073577.00)
thorx -> screening antibodies for erythroctyes (frequency = 1, performance = 1209582.00)
throax -> 1st outpatient consultation (frequency = 1, performance = 0.00)
throax -> acceptance laboratory research (frequency = 1, performance = 0.00)
throax -> days of rest - all spec.beh.Qkinderg.-reval. (frequency = 1, performance = 6998405.00)
throax -> filtered erythrocyte concentrtae (frequency = 1, performance = 2678384.00)
thrombin time -> 190101 overage surcharge  a101 (frequency = 1, performance = 86380.00)
thrombin time -> simulator - use megavol before starting (frequency = 1, performance = 345577.00)
thrombin time -> urine examination - qualitative (frequency = 1, performance = 1.00)
thrombotest -> 190021 clinical admission a002 (frequency = 1, performance = 604794.00)
thrombotest -> transferrin mbv ics (frequency = 1, performance = 1.00)
thrombotest -> ultrasound and x-ray as ass. in drainage ab (frequency = 1, performance = 1.00)
thrombotest -> ultrasound kidney-urinary tract (frequency = 1, performance = 1.00)
thrombotest -> urea - urgent (frequency = 1, performance = 1.00)
titration direct antiglobulin test - coo -> 190101 overage surcharge  a101 (frequency = 1, performance = 86385.00)
titration direct antiglobulin test - coo -> 190205 class 3b a205 (frequency = 1, performance = 86389.00)
tletherapy - megavolt photon irradiation -> treatment time - unit t4-  megavolt (frequency = 1, performance = 172812.00)
tone audiometry - audiological center -> 190205 class 3b a205 (frequency = 1, performance = 86386.00)
tone audiometry - audiological center -> tympanometry - standard - audiological (frequency = 1, performance = 1.00)
total potein -> hemoglobin phot;electric (frequency = 1, performance = 1814386.00)
total protein -> skeleton - total body scintigraphy (frequency = 1, performance = 345586.00)
total protein -> triglycerides - enzymatic (frequency = 1, performance = 1.00)
total protein -> ultrasound neck --including thyroid gland-- (frequency = 1, performance = 1.00)
total protein -> uric acid with uricase u.v. spectrophotome (frequency = 1, performance = 1.00)
total protein -> urine examination - qualitative (frequency = 1, performance = 1.00)
total protein -> vitamin b12 using chemiluminescence (frequency = 1, performance = 1.00)
total protein -> von willebrand profile mbv protease (frequency = 1, performance = 2.00)
total protein colorimetric - pitch -> 190205 class 3b a205 (frequency = 1, performance = 86384.00)
total protein colorimetric - pitch -> acceptance laboratory research (frequency = 1, performance = 691175.00)
total protein colorimetric - pitch -> urea (frequency = 1, performance = 1.00)
total protein colorimetric - pitch -> uric acid with uricase u.v. spectrophotome (frequency = 1, performance = 1.00)
totxl protein -> 1st outpatient consultation (frequency = 1, performance = 0.00)
toxoplasmosis mbv eia toxo-igg -> toxoplasmosis mbv eia toxo-igm (frequency = 1, performance = 1.00)
toxoplasmosis mbv eia toxo-igm -> 190101 overage surcharge  a101 (frequency = 1, performance = 86361.00)
transferrin mbv ics -> 190205 class 3b a205 (frequency = 1, performance = 86366.00)
transferrin mbv ics -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 86391.00)
transferrin mbv ics -> follow-up consultation on an outpatient basis (frequency = 1, performance = 1036794.00)
transferrin mbv ics -> treatment time - unit t3 - megavolt (frequency = 1, performance = 1.00)
transferrin mbv ics -> tsh enzym-immunologisch (frequency = 1, performance = 1.00)
transferrin mbv ics -> ultrasound kidney-urinary tract (frequency = 1, performance = 1.00)
transferrin mbv ics -> ultrasound neck --including thyroid gland-- (frequency = 1, performance = 1.00)
treat - in hyperpressure tank -> acceptance laboratory research (frequency = 1, performance = 1727996.00)
treat - in hyperpressure tank -> mri abdomen (frequency = 1, performance = 1209596.00)
treat - in hyperpressure tank -> triglycerides - enzymatic (frequency = 1, performance = 1.00)
treat - in hyperpressure tank -> urea (frequency = 1, performance = 1.00)
treatment time - unit t1 - megavolt -> 190035 day care a007 (frequency = 1, performance = 431995.00)
treatment time - unit t1 - megavolt -> 190205 class 3b a205 (frequency = 1, performance = 86396.00)
treatment time - unit t1 - megavolt -> 1st outpatient consultation (frequency = 1, performance = 345581.00)
treatment time - unit t1 - megavolt -> patient did not show up for radiology (frequency = 1, performance = 1727998.00)
treatment time - unit t1 - megavolt -> simulator - use megavol before starting (frequency = 1, performance = 1036798.00)
treatment time - unit t1 - megavolt -> telephone consultation (frequency = 1, performance = 604798.00)
treatment time - unit t1 - megavolt -> urea (frequency = 1, performance = 1.00)
treatment time - unit t1 - megavolt -> urine examination - qualitative (frequency = 1, performance = 1.00)
treatment time - unit t2 - megavolt -> 1st outpatient consultation (frequency = 1, performance = 10886399.00)
treatment time - unit t2 - megavolt -> abdominal ultrasound (frequency = 1, performance = 2159999.00)
treatment time - unit t2 - megavolt -> follow-up consultation on an outpatient basis (frequency = 1, performance = 345599.00)
treatment time - unit t2 - megavolt -> hyperthermia (frequency = 1, performance = 431997.00)
treatment time - unit t2 - megavolt -> telephone consultation (frequency = 1, performance = 1900799.00)
treatment time - unit t2 - megavolt -> urea (frequency = 1, performance = 1.00)
treatment time - unit t3 - megaovlt -> follow-up consultation on an outpatient baqis (frequency = 1, performance = 1814393.00)
treatment time - unit t3 - megavolt -> clinical card - obstetrics and gynaeco (frequency = 1, performance = 9590400.00)
treatment time - unit t3 - megavolt -> ct brain (frequency = 1, performance = 86376.00)
treatment time - unit t3 - megavolt -> ct gel. as assistant on puncture - biopsy i (frequency = 1, performance = 431999.00)
treatment time - unit t3 - megavolt -> echo mamma (frequency = 1, performance = 259199.00)
treatment time - unit t3 - megavolt -> hyperthermia (frequency = 1, performance = 604799.00)
treatment time - unit t3 - megavolt -> mri abdomen (frequency = 1, performance = 2159999.00)
treatment time - unit t3 - megavolt -> mri the pelvis (frequency = 1, performance = 86399.00)
treatment time - unit t3 - megavolt -> pelvis (frequency = 1, performance = 86399.00)
treatment time - unit t3 - megavolt -> thorax (frequency = 1, performance = 1036799.00)
treatment time - unit t3 - megavolt -> ultrasound Doppler veins leg (frequency = 1, performance = 1.00)
treatment time - unit t3 - megavolt -> urea (frequency = 1, performance = 1.00)
treatment time - unit t3 - megavolt -> urea - urgent (frequency = 1, performance = 1.00)
treatment time - unit t4 - Gmegavolt -> 1st outpatient consultation (frequency = 1, performance = 0.00)
treatment time - unit t4 - megavolt -> 190204 class 3a a204 (frequency = 1, performance = 86385.00)
treatment time - unit t4 - megavolt -> 1st outpatient consultation (frequency = 1, performance = 86398.00)
treatment time - unit t4 - megavolt -> follow-up consultation on an outpatient basis (frequency = 1, performance = 345597.00)
treatment time - unit t4 - megavolt -> simulator - use megavol before starting (frequency = 1, performance = 431999.00)
treatment time - unit t4 - megavolt -> telephone consultation (frequency = 1, performance = 1382399.00)
treatment time - unit t4 - megavolt -> urea (frequency = 1, performance = 1.00)
treatment time - unit t4-  megavolt -> leukocyte conuting electronically (frequency = 1, performance = 431994.00)
triglycerides - enzymatic -> 190021 clinical admission a002 (frequency = 1, performance = 172788.00)
triglycerides - enzymatic -> 190101 overage surcharge  a101 (frequency = 1, performance = 86384.00)
triglycerides - enzymatic -> acceptance laboratory research (frequency = 1, performance = 604788.00)
triglycerides - enzymatic -> telephone consultation (frequency = 1, performance = 1209591.00)
triglycerides - enzymatic -> tsh enzym-immunologisch (frequency = 1, performance = 1.00)
triglycerides - enzymatic -> uric acid with uricase u.v. spectrophotome (frequency = 1, performance = 1.00)
troponin-t mbv elisa -> 190021 clinical admission a002 (frequency = 1, performance = 431989.00)
troponin-t mbv elisa -> 190101 overage surcharge  a101 (frequency = 1, performance = 86379.00)
troponin-t mbv elisa -> 190205 class 3b a205 (frequency = 1, performance = 86394.00)
troponin-t mbv elisa -> obstetrics-gynaec.   annual pass cost-out (frequency = 1, performance = 518385.00)
troponin-t mbv elisa -> urine examination - qualitative (frequency = 1, performance = 1.00)
troponin-t mbv elisa -> uterus      - hysteroscopie (frequency = 1, performance = 1.00)
troponin-t mbv elisa -> uterus - carc. cervix according to value (frequency = 1, performance = 1.00)
troponin-t mbv elisa -> uterus - extirp.abd.rad. - the lymph (frequency = 1, performance = 1.00)
troponin-t mbv elisa -> uterus - extirpation - abdominal me (frequency = 1, performance = 1.00)
tsh enzym-immunologisch -> 190035 day care a007 (frequency = 1, performance = 259188.00)
tsh enzym-immunologisch -> 1st outpatient consultation (frequency = 1, performance = 863997.00)
tsh enzym-immunologisch -> ct abdomen (frequency = 1, performance = 1382382.00)
tsh enzym-immunologisch -> follow-up consultation on an outpatient basis (frequency = 1, performance = 1295997.00)
tsh enzym-immunologisch -> mri abdomen (frequency = 1, performance = 1123195.00)
tsh enzym-immunologisch -> ultrasound upper abdomen (frequency = 1, performance = 518386.00)
tsh enzym-immunologisch -> urea - urgent (frequency = 1, performance = 1.00)
tsh enzym-immunologisch -> uric acid with uricase u.v. spectrophotome (frequency = 1, performance = 1.00)
tsh enzym-immunologisch -> vitamin b1 - thiamine (frequency = 1, performance = 1.00)
tthorax -> 1st outpatient consultation (frequency = 1, performance = 0.00)
tuba uterina - applying clips during l -> 190101 overage surcharge  a101 (frequency = 1, performance = 86368.00)
tuba uterina- reanastomose na sterilisat -> simulator - use megavol before starting (frequency = 1, performance = 345594.00)
tumor - PET scan total body -> administrative rate - first pol (frequency = 1, performance = 604800.00)
tumor - PET scan total body -> follow-up consultation on an outpatient basis (frequency = 1, performance = 345600.00)
tumor - PET scan total body -> telephone consultation (frequency = 1, performance = 604798.00)
tumor - PET scan total obdy -> dayso f rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 1295990.00)
tympanometry - standard - audiological -> 190021 clinical admission a002 (frequency = 1, performance = 431988.00)
uGrea -> Potassium potentiometric (frequency = 1, performance = 950378.00)
uZrea -> Days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 4406381.00)
ubrea -> abdominxl overview (frequency = 1, performance = 86382.00)
uera -> Bicarbonate (frequency = 1, performance = 86390.00)
uera -> bacteriological examination witg culture -nie (frequency = 1, performance = 4579175.00)
uera -> bicarb;nate (frequency = 1, performance = 86366.00)
uera -> cytologicql examination - pleural fluid - (frequency = 1, performance = 86361.00)
uera -> days of rest - all spec.beh.kniderg.-reval. (frequency = 1, performance = 1641581.00)
ufea -> cde phQenotyping (frequency = 1, performance = 2591979.00)
ukrea -> ordeg tariff (frequency = 1, performance = 431980.00)
ultrasond - internal genitalia -> 1st outpatient consultation (frequency = 1, performance = 0.00)
ultrasound - bladder - external -> 190205 class 3b a205 (frequency = 1, performance = 86380.00)
ultrasound - bladder - external -> 1st consultation visit (frequency = 1, performance = 86395.00)
ultrasound - bladder - external -> acceptance laboratory research (frequency = 1, performance = 345595.00)
ultrasound - bladder - external -> uterus      - hysteroscopie (frequency = 1, performance = 1.00)
ultrasound - bladder - external -> vagina - biopsy-puncture-cytology (frequency = 1, performance = 1.00)
ultrasound - bladder - external -> vrw.gesl.org - ovarian-tubal adhesiolysis (frequency = 1, performance = 1.00)
ultrasound - interna/ genitalia -> Ct abdomen (frequency = 1, performance = 950375.00)
ultrasound - internal genitalia -> 1st consultation visit (frequency = 1, performance = 1036799.00)
ultrasound - internal genitalia -> cytological examination - ectocervix - (frequency = 1, performance = 86398.00)
ultrasound - internal genitalia -> cytological examination - liver puncture - (frequency = 1, performance = 863997.00)
ultrasound - internal genitalia -> obstetrics-gynaec.   annual pass cost-out (frequency = 1, performance = 22291198.00)
ultrasound - internal genitalia -> simulator - use megavol before starting (frequency = 1, performance = 1641597.00)
ultrasound - internal genitalia -> ultrasound upper abdomen (frequency = 1, performance = 1.00)
ultrasound - transurethral prostate -> 190205 class 3b a205 (frequency = 1, performance = 86392.00)
ultrasound Doppler veins leg -> 190021 clinical admission a002 (frequency = 1, performance = 259197.00)
ultrasound Doppler veins leg -> acceptance laboratory research (frequency = 1, performance = 1123198.00)
ultrasound Doppler veins leg -> urine examination - qualitative (frequency = 1, performance = 1.00)
ultrasound a vue due to pregnancy - rout -> 1st outpatient consultation (frequency = 1, performance = 2073599.00)
ultrasound a vue due to pregnancy - rout -> acceptance laboratory research (frequency = 1, performance = 1209598.00)
ultrasound a vue due to pregnancy - rout -> obstetrics-gynaec.   annual pass cost-out (frequency = 1, performance = 86398.00)
ultrasound a vue due to pregnancy - rout -> telephone consultation (frequency = 1, performance = 604794.00)
ultrasound a vue due to pregnancy - with -> 1st consultation visit (frequency = 1, performance = 1814398.00)
ultrasound a vue due to pregnancy - with -> acceptance laboratory research (frequency = 1, performance = 259198.00)
ultrasound a vue due to pregnancy - with -> urea (frequency = 1, performance = 1.00)
ultrasound a vue due to pregnancy - with -> urine examination - qualitative (frequency = 1, performance = 1.00)
ultrasound a vue due toN pregnancy - with -> acceptance labroatory research (frequency = 1, performance = 4492800.00)
ultrasound and x-ray as ass. in drainage ab -> ultrasound upper abdomen (frequency = 1, performance = 1.00)
ultrasound and x-ray as ass. in drainage ab -> urea (frequency = 1, performance = 1.00)
ultrasound guidance as an aid for puncture biopsy -> administrative rate - first pol (frequency = 1, performance = 1123199.00)
ultrasound guidance as an aid for puncture biopsy -> vagina - examination under anesthesia (frequency = 1, performance = 1.00)
ultrasound guided as ass. during abdominal puncture -> patient did not show up for radiology (frequency = 1, performance = 5961598.00)
ultrasound guided as ass. during abdominal puncture -> ultrasound upper abdomen (frequency = 1, performance = 1.00)
ultrasound guided as ass. during puncture biopsy -> follow-up consultation on an outpatient basis (frequency = 1, performance = 432000.00)
ultrasound guided as ass. during puncture biopsy -> urine examination - qualitative (frequency = 1, performance = 1.00)
ultrasound guided as ass. with drainag etrap -> Acceptance laboratory research (frequency = 1, performance = 1382395.00)
ultrasound kidne-yurinary tract -> follow-up consultation on an otupatient basis (frequency = 1, performance = 432000.00)
ultrasound kidney-urinary tract -> 1st consultation visit (frequency = 1, performance = 518400.00)
ultrasound kidney-urinary tract -> patient did not show up for radiology (frequency = 1, performance = 86400.00)
ultrasound kidney-urinary tract -> pyelography -- including kidney transplant -- (frequency = 1, performance = 1296000.00)
ultrasound kidney-urinary tract -> skeleton - total body scintigraphy (frequency = 1, performance = 172800.00)
ultrasound kidney-urinary tract -> ultrasound kidney-urinary tract (frequency = 1, performance = 1814398.00)
ultrasound kidney-urinary tract -> urea - urgent (frequency = 1, performance = 1.00)
ultrasound neck --including thyroid gland-- -> 190021 clinical admission a002 (frequency = 1, performance = 518394.00)
ultrasound neck --including thyroid gland-- -> 190035 day care a007 (frequency = 1, performance = 172800.00)
ultrasound neck --including thyroid gland-- -> telephone consultation (frequency = 1, performance = 345598.00)
ultrasound neck --including thyroid gland-- -> urea (frequency = 1, performance = 1.00)
ultrasound pelvic contents except anatomy code 83 t -> coupe available for inspection (frequency = 1, performance = 259200.00)
ultrasound shoulder - m-z upper arm -> acceptance laboratory research (frequency = 1, performance = 604797.00)
ultrasound shoulder - m-z upper arm -> telephone consultation (frequency = 1, performance = 172798.00)
ultrasound upper abdomen -> 190035 day care a007 (frequency = 1, performance = 172788.00)
ultrasound upper abdomen -> 190204 class 3a a204 (frequency = 1, performance = 86398.00)
ultrasound upper abdomen -> CT spine - lumbar (frequency = 1, performance = 604800.00)
ultrasound upper abdomen -> CT upper abdomen (frequency = 1, performance = 604800.00)
ultrasound upper abdomen -> ct abdomen (frequency = 1, performance = 172798.00)
ultrasound upper abdomen -> ct thorax (frequency = 1, performance = 863997.00)
ultrasound upper abdomen -> rituximab (frequency = 1, performance = 86393.00)
ultrasound upper abdomen -> vagina - examination under anesthesia (frequency = 1, performance = 1.00)
ultrasound upper leg -> urine examination - qualitative (frequency = 1, performance = 1.00)
ultrasound upper nabdomen -> platelet coVunting - electronically (frequency = 1, performance = 6134405.00)
unknown -> patient did not show up for radiology (frequency = 1, performance = 2332800.00)
unknown -> ultrasound kidney-urinary tract (frequency = 1, performance = 1728000.00)
upper arm -> 190035 day care a007 (frequency = 1, performance = 604782.00)
upper arm -> 190101 overage surcharge  a101 (frequency = 1, performance = 86393.00)
upper arm -> acceptance laboratory research (frequency = 1, performance = 691189.00)
upper arm -> teletherapy - megavolt photon irradiation (frequency = 1, performance = 172799.00)
urPea -> 1o90035 day care a007 (frequency = 1, performance = 691176.00)
ura -> Det no (frequency = 1, performance = 86382.00)
ura -> acceptance laboratory research (frequency = 1, performance = 0.00)
ura -> thorax - in the rkom (frequency = 1, performance = 259197.00)
urae -> urine examination - qualitLative (frequency = 1, performance = 86425.00)
ure -> biarbonate (frequency = 1, performance = 86374.00)
ureJa -> hepatitis tB surface antigen confirmation (frequency = 1, performance = 431989.00)
urea -> 1-25-oh2-vitamin d using hplc (frequency = 1, performance = 1209589.00)
urea -> CT brain artery (frequency = 1, performance = 86387.00)
urea -> IV - insertion (frequency = 1, performance = 2073571.00)
urea -> MRI spine - lumbar (frequency = 1, performance = 345583.00)
urea -> abdominal overview (frequency = 1, performance = 86374.00)
urea -> antegrade pyelography via puncture (frequency = 1, performance = 1036775.00)
urea -> clinical card - obstetrics and gynaeco (frequency = 1, performance = 604772.00)
urea -> ct total body (frequency = 1, performance = 691178.00)
urea -> cytological examination - lymph node punctures (frequency = 1, performance = 259174.00)
urea -> cytological examination - renal puncture - (frequency = 1, performance = 86375.00)
urea -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 86385.00)
urea -> determination of hepatitis B antigen (frequency = 1, performance = 86367.00)
urea -> e.c.g.      - electrocardiography (frequency = 1, performance = 1209574.00)
urea -> echo abdomen (frequency = 1, performance = 518377.00)
urea -> echo been (frequency = 1, performance = 172772.00)
urea -> echo mamma (frequency = 1, performance = 518376.00)
urea -> heart - function gated bloodpool rest (frequency = 1, performance = 86377.00)
urea -> histological examination - biopsies nno (frequency = 1, performance = 259194.00)
urea -> large intestine - colonoscopy with biopsy (frequency = 1, performance = 518376.00)
urea -> mammography chest wall (frequency = 1, performance = 604772.00)
urea -> mri art. a friend.abdomen (frequency = 1, performance = 86375.00)
urea -> research from elsewhere not assessed (frequency = 1, performance = 431978.00)
urea -> skeleton - total body scintigraphy (frequency = 1, performance = 172781.00)
urea -> treatment time - unit t3 - megavolt (frequency = 1, performance = 431974.00)
urea -> ultrasound guided as ass. during puncture biopsy (frequency = 1, performance = 345572.00)
urea -> ultrasound pelvic contents except anatomy code 83 t (frequency = 1, performance = 431975.00)
urea -> ureter - splintography or spraying uret (frequency = 1, performance = 1.00)
urea -> uterus - extirpation abdominal rad (frequency = 1, performance = 1.00)
urea -> ventilation - anesthesia - second through five (frequency = 1, performance = 1.00)
urea -> vessels - venipuncture (frequency = 1, performance = 1.00)
urea -> worm eggs - extensive -continued- (frequency = 1, performance = 1.00)
urea - rugent -> sodiuh - flame photometric - pitch (frequency = 1, performance = 604807.00)
urea - urgent -> administrative rate - first pol (frequency = 1, performance = 1987190.00)
urea - urgent -> day care - all spec.beh.kind.-rev. (frequency = 1, performance = 86389.00)
urea - urgent -> internal medicine    annual pass cost-out (frequency = 1, performance = 86388.00)
urea - urgent -> obstetrics-gynaec.   annual pass cost-out (frequency = 1, performance = 345582.00)
urea - urgent -> skeleton - total body scintigraphy (frequency = 1, performance = 345590.00)
urea - urgent -> teletherapy - megavolt photon irradiation (frequency = 1, performance = 863978.00)
urea - urgent -> uterus - carc. cervix according to value (frequency = 1, performance = 1.00)
urea - urgent -> vagina - examination under anesthesia (frequency = 1, performance = 1.00)
urea - urgent -> ventilation - anesthesia - first day (frequency = 1, performance = 1.00)
urea - urgent -> vitamin b1 - thiamine (frequency = 1, performance = 1.00)
urea - urgent -> vulva - wide local excision of a (frequency = 1, performance = 1.00)
ureq -> order rariff (frequency = 1, performance = 3542382.00)
ures - urgent -> 1st oPutpatient consultation (frequency = 1, performance = 10886388.00)
ureter - splintography or spraying uret -> 190101 overage surcharge  a101 (frequency = 1, performance = 86382.00)
ureter - splintography or spraying uret -> 190204 class 3a a204 (frequency = 1, performance = 86398.00)
ureter - splintography or spraying uret -> 190205 class 3b a205 (frequency = 1, performance = 86398.00)
urethra - meatus dilatation -> vrw.gesl.org- vu plastic surgery (frequency = 1, performance = 1.00)
uric acid with uricase u.v. spectrophotome -> applied. cured.   anv.card kosten-out (frequency = 1, performance = 431976.00)
uric acid with uricase u.v. spectrophotome -> telephone consultation (frequency = 1, performance = 1209586.00)
