190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 5151, performance = 1.00)
immunoglobuline a                    iga -> order tariff (frequency = 1, performance = 1.00)
immunoglobuline g                    igg -> immunoglobuline m                    igm (frequency = 1, performance = 1.00)
immunoglobuline m                    igm -> immunophoresis after concentration (frequency = 1, performance = 1.00)
immunoglobuline m                    igm -> leukocyte counting electronically (frequency = 1, performance = 1.00)
immunopathological examination -> 190101 overage surcharge  a101_56TWDEC_20071220 080000000000 (frequency = 1, performance = 86396.00)
immunopathological examination -> 190101 overage surcharge  a101_57lcsFy_20070704 080000000000 (frequency = 1, performance = 86395.00)
immunopathological examination -> 1st consultation visit (frequency = 1, performance = 431999.00)
immunopathological examination -> ct total body (frequency = 1, performance = 518395.00)
immunopathological examination -> cytological examination - endocervix - (frequency = 1, performance = 86397.00)
immunopathological examination -> internal medicine  short card cost-out (frequency = 1, performance = 1.00)
immunopathological examination -> lactic acid dehydrogenase - urgent (frequency = 1, performance = 1.00)
immunopathological examination -> lymf.syst.  - stageringslymfadenectomie (frequency = 1, performance = 1.00)
immunopathological examination -> lymph node - scint sentinel node cont (frequency = 1, performance = 1.00)
immunopathological examination -> lymph.syst.  - lymph node extirpation para- (frequency = 1, performance = 1.00)
immunopathological examination -> magnesium  -aas (frequency = 1, performance = 1.00)
immunopathological examination -> morphometry (frequency = 1, performance = 1.00)
immunopathological examination -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 2159996.00)
immunopathological examination -> obstetrics-gynaec. short card cost-out (frequency = 1, performance = 1.00)
immunopathological examination -> order tariff_70fTzqX_20060321 080005000000 (frequency = 1, performance = 1.00)
immunopathological examination -> order tariff_77zqQlK_20051117 080006000000 (frequency = 1, performance = 1.00)
immunopathological examination -> ovaries - adnex-extirpatie dmv hungry (frequency = 1, performance = 1.00)
immunopathological examination -> ovarium     - redebulking ovarium carcin (frequency = 1, performance = 1.00)
immunopathological examination -> paclitaxel (frequency = 1, performance = 1.00)
immunopathological examination -> peritoneum - omentectomy (frequency = 1, performance = 1.00)
immunopathological examination -> thorax - in the room (frequency = 1, performance = 1.00)
immunopathological examination -> ultrasound shoulder - m-z upper arm (frequency = 1, performance = 1.00)
immunopathological examination -> urethra - meatus dilatation (frequency = 1, performance = 1.00)
immunopathological examination -> uterus - excision-destruction path.af (frequency = 1, performance = 1.00)
immunopathological examination -> uterus - extirp.abd.vag.rad.- lympha (frequency = 1, performance = 1.00)
immunopathological examination -> uterus - extirpation abdominal rad (frequency = 1, performance = 1.00)
immunopathological examination -> uterus - to. laparoscopic hysteria (frequency = 1, performance = 1.00)
immunopathological examination -> vagina      - scopie incl.evt.vulvabiops (frequency = 1, performance = 1.00)
immunopathological examination -> vrw.gesl.org- adhesiolysis ovary plus (frequency = 1, performance = 1.00)
immunopathological examination -> vrw.gesl.org- exc.destruct.path.deviation (frequency = 1, performance = 1.00)
immunopathological examination -> vrw.gesl.org- vu plastic surgery (frequency = 1, performance = 1.00)
immunopathological examination -> vulva - vulvectomy without inguinal gland (frequency = 1, performance = 1.00)
immunophoresis after concentration -> order tariff (frequency = 1, performance = 1.00)
input feeding or lavages -> 190205 class 3b a205_30EKYtv_20060324 080000000000 (frequency = 1, performance = 86398.00)
installing v.cava filter -> order tariff (frequency = 1, performance = 1.00)
intensive care bed day - 6th to 14th -> lactic acid enzymatic - urgent (frequency = 1, performance = 1.00)
intensive care bed day - 6th to 14th -> methemoglobine - sulfhemoglobine elk (frequency = 1, performance = 1.00)
interc.consult clinical anesthesia -> 190021 clinical admission a002 (frequency = 1, performance = 518398.00)
interc.consult clinical anesthesia -> 190205 class 3b a205_47szjyU_20070330 080000000000 (frequency = 1, performance = 86398.00)
interc.consult clinical anesthesia -> knee - m-z lower leg (frequency = 1, performance = 1.00)
interc.consult clinical anesthesia -> leucocyte counting -electronic- urgent (frequency = 1, performance = 1.00)
interc.consult clinical anesthesia -> microscopic examination - colored and un (frequency = 1, performance = 1.00)
interc.consult clinical anesthesia -> o2 saturation (frequency = 1, performance = 1.00)
interc.consult clinical anesthesia -> order tariff (frequency = 1, performance = 1.00)
interc.consult clinical anesthesia -> order tariff_50DLDnk_20070824 080004000000 (frequency = 1, performance = 1.00)
interc.consult clinical anesthesia -> pelvis - standing (frequency = 1, performance = 1.00)
interc.consult clinical anesthesia -> telephone consultation (frequency = 1, performance = 1.00)
interc.consult clinical anesthesia -> thorax (frequency = 1, performance = 1.00)
interc.consult clinical anesthesia -> treat - in hyperpressure tank (frequency = 1, performance = 1.00)
interc.consult clinical anesthesia -> ultrasound kidney-urinary tract (frequency = 1, performance = 1.00)
interc.consult clinical internal diseases -> international normalised ratio mbv tromb (frequency = 1, performance = 1.00)
interc.consult clinical internal diseases -> lactic acid dehydrogenase -ldh- kinetic (frequency = 1, performance = 1.00)
interc.consult clinical lung diseases -> 190101 overage surcharge  a101 (frequency = 1, performance = 86397.00)
interc.consult clinical lung diseases -> international normalised ratio mbv tromb (frequency = 1, performance = 1.00)
interc.consult clinical lung diseases -> lactic acid enzymatic - urgent (frequency = 1, performance = 1.00)
interc.consult clinical lung diseases -> leukocyte counting electronically (frequency = 1, performance = 1.00)
interc.consult clinical neurology -> 190101 overage surcharge  a101 (frequency = 1, performance = 86397.00)
interc.consult clinical neurology -> lactic acid dehydrogenase -ldh- kinetic (frequency = 1, performance = 1.00)
interc.consult clinical neurology -> leucocyte counting -electronic- urgent (frequency = 1, performance = 1.00)
interc.consult clinical neurology -> order tariff (frequency = 1, performance = 1.00)
interc.consult clinical radiotherapy -> 1st outpatient consultation (frequency = 1, performance = 259197.00)
interc.consult clinical radiotherapy -> puncture for cytological examination by p (frequency = 1, performance = 1.00)
interc.consult clinical radiotherapy -> vulva - biopsy-puncture-cytology (frequency = 1, performance = 1.00)
interc.consult clinical rheumatology -> knee - m-z lower leg (frequency = 1, performance = 1.00)
interc.consult clinical surgery -> 190035 day care a007 (frequency = 1, performance = 172798.00)
interc.consult clinical surgery -> 190101 overage surcharge  a101 (frequency = 1, performance = 86396.00)
interc.consult clinical surgery -> leucocyte counting -electronic- urgent (frequency = 1, performance = 1.00)
interc.consult clinical surgery -> paclitaxel (frequency = 1, performance = 1.00)
interc.consult clinical urology -> 190205 class 3b a205 (frequency = 1, performance = 86398.00)
interc.consult clinical urology -> order tariff (frequency = 1, performance = 1.00)
interc.consult clinical urology -> vagina - examination under anesthesia (frequency = 1, performance = 1.00)
interc.consult follow-up clinical anesthesia -> 190205 class 3b a205 (frequency = 1, performance = 86398.00)
interc.consult follow-up clinical anesthesia -> lactic acid enzymatic - urgent (frequency = 1, performance = 1.00)
interc.consult follow-up clinical internal -> 190204 class 3a a204 (frequency = 1, performance = 518400.00)
interc.consult follow-up clinical internal -> lactic acid dehydrogenase -ldh- kinetic (frequency = 1, performance = 1.00)
interc.consult follow-up clinical internal -> leukocyte counting electronically (frequency = 1, performance = 1.00)
interc.consult follow-up clinical surgeon -> leucocyte counting -electronic- urgent (frequency = 1, performance = 1.00)
interc.consult outpatient -> microscopic examination - colored and un (frequency = 1, performance = 1.00)
interc.consult outpatient -> order tariff (frequency = 1, performance = 1.00)
internal medicine    annual pass cost-out -> 190021 clinical admission a002 (frequency = 1, performance = 259200.00)
internal medicine    annual pass cost-out -> 190035 day care a007 (frequency = 1, performance = 259198.00)
internal medicine    annual pass cost-out -> follow-up consultation on an outpatient basis (frequency = 1, performance = 86400.00)
internal medicine  short card cost-out -> acceptance laboratory research_23uHAqu_20050725 080000000000 (frequency = 1, performance = 1209598.00)
internal medicine  short card cost-out -> ct thorax (frequency = 1, performance = 172798.00)
internal medicine  short card cost-out -> mri abdomen (frequency = 1, performance = 950398.00)
internal medicine  short card cost-out -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 431998.00)
internal medicine  short card cost-out -> order tariff (frequency = 1, performance = 1.00)
internal medicine  short card cost-out -> order tariff_16UPgLG_20050103 080004000000 (frequency = 1, performance = 1.00)
internal medicine  short card cost-out -> paclitaxel (frequency = 1, performance = 863998.00)
internal medicine  short card cost-out -> patient did not show up ngiv- no show - (frequency = 1, performance = 691198.00)
internal medicine  short card cost-out -> thorax (frequency = 1, performance = 1.00)
international normalised ratio mbv tromb -> kidneys - renography lasix (frequency = 1, performance = 1.00)
international normalised ratio mbv tromb -> lymph node - scint sentinel node cont (frequency = 1, performance = 1.00)
international normalised ratio mbv tromb -> microscopic examination - colored and un (frequency = 1, performance = 1.00)
international normalised ratio mbv tromb -> order tariff_53qAhCK_20060711 080007000000 (frequency = 1, performance = 1.00)
intestine - catheterization stoma -> 190205 class 3b a205 (frequency = 1, performance = 86397.00)
intestine - colon passage scint.comp.continued -> lactic acid dehydrogenase -ldh- kinetic (frequency = 1, performance = 1.00)
intestine - colon passage scint.comp.continued -> leukocyte counting electronically (frequency = 1, performance = 1.00)
intestine - colon passage scint.comp.continued -> order tariff_46yYbUK_20050624 080006000000 (frequency = 1, performance = 1.00)
intestine - colon passage scint.comp.continued -> patient did not show up ngiv- no show - (frequency = 1, performance = 1.00)
intestine - colonic passage scint.comp.static -> leucocyte counting -electronic- urgent (frequency = 1, performance = 1.00)
iron -> order tariff (frequency = 1, performance = 1.00)
iron -> order tariff_30YzROn_20051229 080004000000 (frequency = 1, performance = 1.00)
itraconazol mbv hplc -> lactic acid dehydrogenase -ldh- kinetic (frequency = 1, performance = 1.00)
kidneys - renography lasix -> 190021 clinical admission a002 (frequency = 1, performance = 172800.00)
kidneys - renography lasix -> 190101 overage surcharge  a101 (frequency = 1, performance = 86396.00)
kidneys - renography lasix -> 190101 overage surcharge  a101_90HwFtz_20070719 080000000000 (frequency = 1, performance = 86397.00)
kidneys - renography lasix -> 190205 class 3b a205 (frequency = 1, performance = 86398.00)
kidneys - renography lasix -> acceptance laboratory research_96tRCVh_20080317 080000000000 (frequency = 1, performance = 259200.00)
kidneys - renography lasix -> change drain under X-ray control (frequency = 1, performance = 518400.00)
kidneys - renography lasix -> lactic acid dehydrogenase -ldh- kinetic (frequency = 1, performance = 1.00)
kidneys - renography lasix -> leucocyte counting -electronic- urgent (frequency = 1, performance = 1.00)
kidneys - renography lasix -> leukocyte counting electronically (frequency = 1, performance = 1.00)
kidneys - renography lasix -> ultrasound - bladder - external (frequency = 1, performance = 1.00)
knee - m-z lower leg -> 190205 class 3b a205 (frequency = 1, performance = 86398.00)
knee - m-z lower leg -> leucocyte counting -electronic- urgent (frequency = 1, performance = 1.00)
knee - m-z lower leg -> order tariff (frequency = 1, performance = 1.00)
knee - m-z lower leg -> telephone consultation (frequency = 1, performance = 172799.00)
lactic acid dehydrogenase - urgent -> lactic acid enzymatic - urgent (frequency = 1, performance = 1.00)
lactic acid dehydrogenase -ldh- kinetic -> large intestine - sigmoidoscopy with flexibe (frequency = 1, performance = 1.00)
lactic acid dehydrogenase -ldh- kinetic -> lh mbv radioisotopen (frequency = 1, performance = 1.00)
lactic acid dehydrogenase -ldh- kinetic -> obstetrics-gynaec. short card cost-out (frequency = 1, performance = 1.00)
lactic acid dehydrogenase -ldh- kinetic -> order tariff_14tImBt_20070907 080012000000 (frequency = 1, performance = 1.00)
lactic acid dehydrogenase -ldh- kinetic -> order tariff_28qIlyH_20060329 080015000000 (frequency = 1, performance = 1.00)
lactic acid dehydrogenase -ldh- kinetic -> order tariff_92qHDfm_20051221 080006000000 (frequency = 1, performance = 1.00)
lactic acid enzymatic -> large intestine - appendectomy nno (frequency = 1, performance = 1.00)
lactic acid enzymatic -> large intestine - sigmoidoscopy with flexibe (frequency = 1, performance = 1.00)
lactic acid enzymatic -> liver - excision tumor or metastasis (frequency = 1, performance = 1.00)
lactic acid enzymatic -> lymph.syst.  - lymph node extirpation para- (frequency = 1, performance = 1.00)
lactic acid enzymatic -> microscopic examination - colored and un (frequency = 1, performance = 1.00)
lactic acid enzymatic -> order tariff (frequency = 1, performance = 1.00)
lactic acid enzymatic - urgent -> large intestine - appendectomy nno (frequency = 1, performance = 1.00)
lactic acid enzymatic - urgent -> lymf.syst.  - stageringslymfadenectomie (frequency = 1, performance = 1.00)
large intestine - appendectomy nno -> 190205 class 3b a205 (frequency = 1, performance = 86393.00)
large intestine - appendectomy nno -> large intestine - resection sigmoid with fine (frequency = 1, performance = 1.00)
large intestine - appendectomy nno -> methemoglobine - sulfhemoglobine elk (frequency = 1, performance = 1.00)
large intestine - colonoscopy with biopsy -> follow-up consultation on an outpatient basis (frequency = 1, performance = 1123200.00)
large intestine - resection sigmoid with fine -> methemoglobine - sulfhemoglobine elk (frequency = 1, performance = 1.00)
large intestine - sigmoidoscopy with flexibe -> administrative rate - first pol (frequency = 1, performance = 16502400.00)
large intestine - sigmoidoscopy with flexibe -> leukocyte counting electronically (frequency = 1, performance = 1.00)
large intestine - sigmoidoscopy with flexibe -> methemoglobine - sulfhemoglobine elk (frequency = 1, performance = 1.00)
left carotid artery echo -> 190205 class 3b a205 (frequency = 1, performance = 86395.00)
left carotid artery echo -> order tariff_43RLbba_20061130 080009000000 (frequency = 1, performance = 1.00)
legionella antigen rapid test -> leukocyte counting electronically (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> lh mbv radioisotopen (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> mri the pelvis (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_02JrlDW_20051212 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_03HueDd_20060619 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_04OBhng_20050808 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_04aZiKp_20050912 080020000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_05bbQwg_20050725 080011000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_06ZijYy_20060206 080014000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_06ihbEk_20060509 080010000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_07FgchL_20060318 080010000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_07VxMNT_20050725 080010000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_07gNlIU_20050124 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_08TXHWa_20050829 080013000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_08ToHgS_20050126 080008000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_08zCnEm_20060327 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_09oazuj_20060320 080013000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_10MpTIi_20060227 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_10dIDYC_20050808 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_11lyeJP_20050829 080013000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_12nYrXb_20050815 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_12tgzan_20060403 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_13geywn_20060529 080010000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_13mSOwU_20060117 080008000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_13xdQJs_20050728 080014000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_14ZjNFI_20060130 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_15FOtUz_20050620 080013000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_15RcnRn_20060207 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_15jQamV_20051010 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_17MuyWU_20060614 080016000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_18OYpSz_20060518 080009000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_18vJHAy_20060116 080013000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_21fxzOY_20060220 080012000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_21hmIEf_20051031 080008000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_21xJjIM_20060418 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_22dUfJA_20051024 080015000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_23uMvcN_20060613 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_25lveJt_20060424 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_26MmqNp_20050713 080008000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_26sNLnU_20050905 080008000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_27bLMdP_20060227 080011000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_27bRwNM_20060515 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_28KqeQd_20060523 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_28xZMOQ_20060131 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_29LjkXD_20050302 080012000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_29bvoDj_20060102 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_30JLrBa_20060508 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_30VQdFG_20060410 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_31QmFUd_20050223 080017000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_32NRmzF_20060109 080008000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_33vgETt_20060327 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_34nudom_20060605 080011000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_34ozdKP_20060227 080010000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_35XdalF_20060410 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_35xCmSt_20060313 080006000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_36JEGWy_20060520 080013000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_36ubEGL_20050412 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_37oMjHu_20060220 080011000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_38RwNLz_20060227 080008000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_38qfMMl_20060124 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_40igjwY_20050822 080009000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_41OsUgj_20051205 080015000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_41YFpvG_20050822 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_42ZIlHb_20060306 080008000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_45CaAxX_20060522 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_45PYCKF_20060621 080009000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_45URuZc_20050801 080009000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_45xeYrB_20060508 080009000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_47NCuiw_20060502 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_49MtKlO_20060523 080008000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_49MuSHf_20060317 080021000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_51CNlXR_20050209 080012000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_51apaDD_20060523 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_51zCYgM_20050815 080009000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_55fFppv_20050815 080008000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_56GxGjK_20060306 080011000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_56HrYrY_20060424 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_57CtBBG_20060606 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_57eFBPY_20060320 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_58LQGff_20060606 080012000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_59ZRqtz_20060529 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_59tXOCZ_20060328 080013000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_60bEMcZ_20060522 080013000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_60iqZcL_20050711 080015000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_60yRMMB_20050329 080006000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_63mIUQO_20050119 080019000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_64CYOZI_20050919 080009000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_64MNznG_20060123 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_64QMhnr_20050801 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_70OtUpm_20051116 080008000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_70eldHx_20051212 080004000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_71ANGwj_20050718 080011000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_71tjulG_20050329 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_72uUbXn_20051227 080010000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_72wyJJd_20060210 080013000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_73eVnXN_20051114 080017000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_74zXqts_20060213 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_76HLeHg_20050815 080008000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_76KCSFj_20060327 080011000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_80ylcTZ_20060530 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_83BdkgH_20060703 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_83DmJVb_20060313 080011000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_85SGsMj_20050919 080008000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_87LbBSb_20050202 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_87VBqVU_20050828 080011000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_87bfKKN_20060601 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_88lliLR_20060522 080010000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_88utjsu_20050801 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_89oCXVK_20060212 080014000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_90LbwbG_20060220 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_91dKady_20060620 080017000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_91dhEIm_20060220 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_93glEGo_20050822 080007000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_94cLfza_20060510 080006000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_95aqcWm_20050808 080009000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_95wjFYN_20060319 080009000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_96laVzs_20060515 080010000000 (frequency = 1, performance = 1.00)
leucocyte counting -electronic- urgent -> order tariff_97uikqu_20060612 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> ligase chain reaction -lcr- (frequency = 1, performance = 1.00)
leukocyte counting electronically -> lithium (frequency = 1, performance = 1.00)
leukocyte counting electronically -> lung function - flow volume curve (frequency = 1, performance = 1.00)
leukocyte counting electronically -> lupus anticoagulant mbv elisa (frequency = 1, performance = 1.00)
leukocyte counting electronically -> mammography chest wall (frequency = 1, performance = 1.00)
leukocyte counting electronically -> microscopic examination - electron microscopy (frequency = 1, performance = 1.00)
leukocyte counting electronically -> mri cerebrum (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_00mXoaK_20060419 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_01MUowb_20050905 080015000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_02dKlZC_20060418 080017000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_02ffRAz_20070118 080016000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_02rKYye_20070719 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_04moJPh_20071031 080009000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_05jqBbH_20060322 080010000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_06QTbpk_20070807 080011000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_06tjcNk_20070917 080012000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_06umTZl_20060116 080010000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_08ZqVVO_20070803 080018000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_09VkZuM_20071109 080012000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_09cbNsH_20070423 080006000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_10DRqKJ_20070925 080014000000 (frequency = 1, performance = 1.00)
