190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 2873, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88IFSQS_20071128 080004000000 -> leukocyte counting electronically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88JEfEO_20051030 080005000000 -> hemoglobin photoelectric - urgent (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88KGlDz_20070729 080002000000 -> 190101 overage surcharge  a101_03FIbqz_20070730 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._88KMBrV_20051224 080001000000 -> 190205 class 3b a205_07vUgOC_20051225 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._88KQhrn_20050818 080008000000 -> glucose - rush (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88KkSgc_20070909 080005000000 -> magnesium  -aas (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88QEkRc_20061212 080002000000 -> 190101 overage surcharge  a101_32rEusv_20061213 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._88ROmcF_20070522 080004000000 -> simulator - use megavol before starting (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88UpTyP_20050411 080004000000 -> teletherapy - megavolt photon irradiation (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88VkcFS_20060205 080002000000 -> 190101 overage surcharge  a101_49pbYgH_20060206 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._88XTznZ_20051214 080004000000 -> order tariff_64UgBVv_20051214 080005000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88XdVZC_20080310 080003000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88XhJBo_20051125 080001000000 -> acceptance laboratory research_53IeLqF_20051129 080000000000 (frequency = 1, performance = 345599.00)
days of rest - all spec.beh.kinderg.-reval._88antxF_20050309 080008000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88czKSr_20080121 080008000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88ifjmi_20060524 080002000000 -> 190205 class 3b a205_32XeIhz_20060525 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._88kCVFV_20060313 080002000000 -> 190101 overage surcharge  a101_47PclOz_20060314 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._88lEmuA_20070628 080001000000 -> acceptance laboratory research_63nJtVA_20070702 080000000000 (frequency = 1, performance = 345599.00)
days of rest - all spec.beh.kinderg.-reval._88mufOv_20070808 080003000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88nCyjz_20070929 080001000000 -> 190205 class 3b a205_72fommM_20070930 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._88pLJCZ_20080111 080004000000 -> ultrasound upper abdomen (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88rlpCu_20050626 080002000000 -> international normalised ratio mbv tromb (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88stTAx_20050906 080003000000 -> 190101 overage surcharge  a101_25dhNMB_20050907 080000000000 (frequency = 1, performance = 86397.00)
days of rest - all spec.beh.kinderg.-reval._88tHbtc_20060502 080002000000 -> 190101 overage surcharge  a101_00BVdKw_20060503 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._88uhybx_20051202 080003000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88uxwgH_20070810 080009000000 -> gammaglutamyltranspeptidase (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88wskez_20060616 080002000000 -> 190205 class 3b a205_31IiSbI_20060617 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._88yUxsv_20050501 080006000000 -> follow-up consultation on an outpatient basis (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88yYLoO_20070914 080003000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88zDzyt_20060130 080001000000 -> 1st outpatient consultation (frequency = 1, performance = 259199.00)
days of rest - all spec.beh.kinderg.-reval._88zcSWt_20061120 080006000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._88zeLnX_20060326 080002000000 -> 190101 overage surcharge  a101_13uhoXb_20060327 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89AjeAs_20051124 080005000000 -> histological examination - biopsies nno (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89AqVef_20070831 080004000000 -> order tariff_30sSGac_20070831 080005000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89BOrUO_20060801 080002000000 -> 190205 class 3b a205_65ReQuw_20060802 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89BjNxW_20060515 080002000000 -> 190101 overage surcharge  a101_59ZOYXK_20060516 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89ChQKI_20060228 080002000000 -> follow-up consultation on an outpatient basis (frequency = 1, performance = 2505598.00)
days of rest - all spec.beh.kinderg.-reval._89DkSIs_20071206 080001000000 -> 190205 class 3b a205_15TTRnJ_20071207 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._89EJuVu_20060730 080003000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89ESPTx_20060315 080005000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89EVSSr_20060507 080004000000 -> order tariff_21TOmaI_20060507 080005000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89EzYlK_20061220 080002000000 -> 190205 class 3b a205_09eFsSr_20061221 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89FdurS_20071124 080003000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89GTYQF_20060625 080003000000 -> order tariff_36hgXEL_20060625 080004000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89GZVtg_20070525 080005000000 -> histological examination - major resection p (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89HAnZv_20051220 080002000000 -> 190101 overage surcharge  a101_90coTdf_20051221 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89HQlcM_20070912 080005000000 -> leukocyte counting electronically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89HZWfy_20050205 080002000000 -> 190101 overage surcharge  a101_58OyEnk_20050206 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89HvclB_20071213 080005000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89HwWIZ_20071101 080003000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89KAveH_20050906 080003000000 -> filtered erythrocyte concentrate (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89KPVBC_20070524 080004000000 -> 190205 class 3b a205_36IrOMR_20070525 080000000000 (frequency = 1, performance = 86396.00)
days of rest - all spec.beh.kinderg.-reval._89KgwNE_20060518 080002000000 -> 190101 overage surcharge  a101_82yDNdx_20060519 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89MCdxd_20060706 080004000000 -> hematocrit using centrifuge (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89MRfVQ_20060830 080002000000 -> 190021 clinical admission a002 (frequency = 1, performance = 1641598.00)
days of rest - all spec.beh.kinderg.-reval._89Neqwm_20050824 080003000000 -> 190101 overage surcharge  a101_61JBuEB_20050825 080000000000 (frequency = 1, performance = 86397.00)
days of rest - all spec.beh.kinderg.-reval._89QVxbG_20051025 080004000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89RHWtT_20060619 080004000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89RWxRM_20060714 080002000000 -> histological examination - minor resection (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89RXtcO_20070204 080004000000 -> order tariff_74VIfdX_20070204 080005000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89TNBZT_20070808 080002000000 -> 190021 clinical admission a002 (frequency = 1, performance = 1295998.00)
days of rest - all spec.beh.kinderg.-reval._89UTPLR_20060406 080003000000 -> glucose (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89Ugutr_20051106 080001000000 -> 190205 class 3b a205_51rRfuD_20051107 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._89VkCes_20071218 080007000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89Vnfty_20070321 080007000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89WvdGe_20051108 080004000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89Xgcxo_20060705 080012000000 -> filtered erythrocyte concentrate (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89bFrWt_20050818 080002000000 -> 190101 overage surcharge  a101_46FKgzM_20050819 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89bbxTp_20050712 080003000000 -> 190101 overage surcharge  a101_71BtkjG_20050713 080000000000 (frequency = 1, performance = 86397.00)
days of rest - all spec.beh.kinderg.-reval._89bhPxN_20060115 080002000000 -> 190101 overage surcharge  a101_54kjEzE_20060116 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89bjgmX_20071126 080005000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89cDmcx_20050624 080003000000 -> hemoglobin photoelectric - urgent (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89dSpct_20070421 080002000000 -> 190101 overage surcharge  a101_09kydXX_20070422 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89ewejs_20061107 080003000000 -> 190101 overage surcharge  a101_37VtGSi_20061108 080000000000 (frequency = 1, performance = 86397.00)
days of rest - all spec.beh.kinderg.-reval._89fKXDX_20080218 080003000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89faSkN_20050225 080002000000 -> 190101 overage surcharge  a101_78NKmqK_20050226 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89fcFsQ_20080204 080006000000 -> order tariff_40CfycN_20080204 080007000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89iKIoR_20050831 080009000000 -> directe antiglobulinetest - coombs (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89jrfUr_20060207 080002000000 -> 190101 overage surcharge  a101_24Lsvca_20060208 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89jxtQH_20050321 080002000000 -> 190035 day care a007 (frequency = 1, performance = 1382398.00)
days of rest - all spec.beh.kinderg.-reval._89mDRgc_20070424 080004000000 -> hepatitis B surface antigen confirmation (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89oUJZz_20060622 080002000000 -> 190101 overage surcharge  a101_75LIXRw_20060623 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89oqEoG_20051013 080009000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89otlYP_20071223 080002000000 -> 190101 overage surcharge  a101_77RyAOE_20071224 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89ovlFh_20060118 080002000000 -> 190021 clinical admission a002 (frequency = 1, performance = 431998.00)
days of rest - all spec.beh.kinderg.-reval._89paXbK_20060203 080002000000 -> 190101 overage surcharge  a101_04Mxnlm_20060204 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89pvvue_20070731 080008000000 -> glucose (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89rAIgH_20060724 080009000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89rIybs_20060606 080011000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89rudGA_20061221 080004000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89tRnIs_20070209 080002000000 -> 190101 overage surcharge  a101_10vLFSi_20070210 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89tuKbZ_20050510 080004000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89twTuH_20050116 080001000000 -> 190205 class 3b a205_35neRzE_20050117 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._89wTfMb_20050223 080002000000 -> intestine - colon passage scint.comp.continued (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89wbakG_20061023 080008000000 -> order tariff_21JaiJy_20061023 080009000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._89wpdcJ_20051215 080001000000 -> acceptance laboratory research_33diwYI_20051220 080000000000 (frequency = 1, performance = 431999.00)
days of rest - all spec.beh.kinderg.-reval._89xSXyq_20060512 080002000000 -> 190101 overage surcharge  a101_48WJeMZ_20060513 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89ympmq_20070522 080001000000 -> 190205 class 3b a205_28GiAkA_20070523 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._89zFfJw_20060802 080001000000 -> 190205 class 3b a205_83tVUEc_20060803 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._89zLewa_20080314 080002000000 -> 190204 class 3a a204 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._89zmIur_20050319 080002000000 -> 190101 overage surcharge  a101_52pSyQh_20050320 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._90AdPnN_20070830 080002000000 -> 190101 overage surcharge  a101_97tbMvD_20070831 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._90CZxqO_20060126 080002000000 -> 190101 overage surcharge  a101_06qgRxl_20060127 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._90DPptI_20060730 080001000000 -> 190205 class 3b a205_52JwknZ_20060731 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._90DRyhn_20061210 080001000000 -> 190205 class 3b a205_13kkhJR_20061211 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._90DsXDm_20070619 080004000000 -> simulator - use megavol before starting (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90EwwzL_20070720 080002000000 -> mri abdomen (frequency = 1, performance = 518398.00)
days of rest - all spec.beh.kinderg.-reval._90INNPT_20071217 080007000000 -> leukocyte counting electronically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90IUrwp_20061219 080012000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90MCedm_20050601 080001000000 -> obstetrics-gynaec.   annual pass cost-out (frequency = 1, performance = 1295999.00)
days of rest - all spec.beh.kinderg.-reval._90MaVXY_20070525 080001000000 -> 190205 class 3b a205_67RjDXE_20070526 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._90NaPwQ_20061219 080002000000 -> 190205 class 3b a205_51FhsKs_20061220 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._90NlFLa_20060320 080003000000 -> hemoglobin photoelectric - urgent (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90OZoVY_20070525 080003000000 -> histological examination - minor resection (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90OhfkB_20060723 080001000000 -> 190205 class 3b a205_18CrHCg_20060724 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._90PBvmf_20050614 080004000000 -> glucose (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90SvoFl_20050905 080002000000 -> 1st outpatient consultation (frequency = 1, performance = 950398.00)
days of rest - all spec.beh.kinderg.-reval._90TARMR_20070328 080001000000 -> filtered erythrocyte concentrate (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90TLbdI_20061017 080004000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90UXtBU_20050920 080004000000 -> order tariff_34xSkNE_20050920 080005000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90UygOD_20050613 080005000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90XMdrt_20061125 080005000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90XURGV_20070809 080001000000 -> 190205 class 3b a205_38qqCgn_20070810 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._90Yszcp_20050418 080004000000 -> hepatitis B surface antigen confirmation (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90Yumks_20070823 080002000000 -> 190101 overage surcharge  a101_07NHCza_20070824 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._90ZiZsP_20070811 080001000000 -> 190205 class 3b a205_72ESyoz_20070812 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._90aAqXY_20051109 080002000000 -> 190101 overage surcharge  a101_12KuLha_20051110 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._90bkHEK_20070806 080003000000 -> 190101 overage surcharge  a101_08uroww_20070807 080000000000 (frequency = 1, performance = 86397.00)
days of rest - all spec.beh.kinderg.-reval._90cBsrU_20050705 080003000000 -> teletherapy - megavolt photon irradiation (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90cMrvt_20070913 080002000000 -> follow-up consultation on an outpatient basis (frequency = 1, performance = 4147198.00)
days of rest - all spec.beh.kinderg.-reval._90csxbu_20071101 080001000000 -> 190205 class 3b a205_95OlUup_20071102 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._90eDJfT_20050911 080003000000 -> order tariff_09lhpaL_20050911 080004000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90efiIY_20070215 080009000000 -> glucose (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90fbURw_20070214 080002000000 -> ct abdomen (frequency = 1, performance = 1123198.00)
days of rest - all spec.beh.kinderg.-reval._90fsFYz_20061228 080002000000 -> acceptance laboratory research_48dgYeI_20070102 080000000000 (frequency = 1, performance = 431998.00)
days of rest - all spec.beh.kinderg.-reval._90hIfdo_20061127 080002000000 -> 190101 overage surcharge  a101_77pHtCB_20061128 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._90hjaMB_20060226 080001000000 -> 190205 class 3b a205_30vNsbU_20060227 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._90iVLSJ_20060128 080003000000 -> 190101 overage surcharge  a101_52sWFof_20060129 080000000000 (frequency = 1, performance = 86397.00)
days of rest - all spec.beh.kinderg.-reval._90jOyDY_20050812 080002000000 -> intestine - colon passage scint.comp.continued (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90jprqu_20050428 080001000000 -> 190205 class 3b a205_10oRPJI_20050429 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._90kFAPT_20070623 080001000000 -> 190205 class 3b a205_05upBvm_20070624 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._90kSeIV_20050421 080002000000 -> 190101 overage surcharge  a101_00etbtz_20050422 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._90kpkwB_20060804 080008000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90mScdy_20050218 080002000000 -> 190205 class 3b a205_18EbKZL_20050219 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._90ngRTA_20060103 080002000000 -> 190101 overage surcharge  a101_12lTmAJ_20060104 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._90pOEmR_20070601 080002000000 -> thorax (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90pYkFH_20070123 080003000000 -> paclitaxel (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90pyecH_20070724 080002000000 -> 190101 overage surcharge  a101_34QtEsV_20070725 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._90qTVXK_20060119 080004000000 -> frozen section (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90qUjCT_20070905 080012000000 -> gammaglutamyltranspeptidase (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90tqFGi_20071205 080001000000 -> 190205 class 3b a205_05SiCcc_20071206 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._90txmtz_20060517 080004000000 -> order tariff_81CrNPx_20060517 080005000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90wItMD_20050206 080001000000 -> 190205 class 3b a205_05zsbdD_20050207 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._90xWGQR_20070919 080005000000 -> lymph node - scint sentinel node cont (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._90xgBGP_20050403 080002000000 -> 190101 overage surcharge  a101_31hSTHm_20050404 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._90xhXDz_20070530 080002000000 -> 190035 day care a007 (frequency = 1, performance = 172798.00)
days of rest - all spec.beh.kinderg.-reval._90xmoae_20070905 080002000000 -> 190101 overage surcharge  a101_88udmlx_20070906 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91BCBkX_20070214 080002000000 -> 190101 overage surcharge  a101_66nrwtf_20070215 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91BEyrb_20071009 080006000000 -> follow-up consultation on an outpatient basis (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91CYYVF_20070516 080001000000 -> acceptance laboratory research_64xDezu_20070521 080000000000 (frequency = 1, performance = 431999.00)
days of rest - all spec.beh.kinderg.-reval._91CopGa_20061003 080008000000 -> glucose (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91EHqER_20061222 080002000000 -> 190101 overage surcharge  a101_50Sirmu_20061223 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91GoNPG_20060314 080002000000 -> 190021 clinical admission a002 (frequency = 1, performance = 518398.00)
days of rest - all spec.beh.kinderg.-reval._91HIBuv_20050115 080001000000 -> 190205 class 3b a205_80LhJOS_20050116 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._91HuWDp_20071020 080002000000 -> 190101 overage surcharge  a101_97ynwdo_20071021 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91HzeFJ_20060531 080006000000 -> e.c.g.      - electrocardiography (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91IoFzR_20050901 080009000000 -> glucose - rush (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91JifPq_20080118 080003000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91KDUba_20080208 080001000000 -> 190205 class 3b a205_01YiTXh_20080209 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._91KHvgQ_20050408 080004000000 -> histological examination - biopsies nno (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91KifWu_20060307 080015000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91LWwPO_20071004 080006000000 -> order tariff_94VSAYY_20071004 080007000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91MUYIB_20051212 080010000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91OEXST_20071211 080005000000 -> histological examination - major resection p (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91OPnYx_20070923 080002000000 -> 190101 overage surcharge  a101_42kUUvK_20070924 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91PkWFU_20050328 080002000000 -> 190101 overage surcharge  a101_32TGeNg_20050329 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91QfUuo_20060528 080001000000 -> 190205 class 3b a205_65aBSwQ_20060529 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._91WcHiN_20050423 080002000000 -> follow-up consultation on an outpatient basis (frequency = 1, performance = 172798.00)
days of rest - all spec.beh.kinderg.-reval._91WiXeu_20071204 080002000000 -> histological examination - minor resection (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91YJMUg_20060412 080003000000 -> 190101 overage surcharge  a101_51SbLLV_20060413 080000000000 (frequency = 1, performance = 86397.00)
days of rest - all spec.beh.kinderg.-reval._91YJtqz_20071014 080002000000 -> order tariff_40ZYREx_20071014 080003000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91YTbQz_20061231 080002000000 -> 190101 overage surcharge  a101_49iGqdU_20070101 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91bseek_20060219 080002000000 -> 190101 overage surcharge  a101_97uLWge_20060220 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91dBLkP_20070429 080002000000 -> 190101 overage surcharge  a101_69QmHVt_20070430 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91dCTZC_20060529 080004000000 -> e.c.g.      - electrocardiography (frequency = 1, performance = 1.00)
