Case,Activity,Timestamp,label
4013,Bring food,2024-11-13 21:49:17.422,
4013,Deliver to customer,2024-11-13 22:04:57.131,
4013,EVENT 8 END,2024-11-13 22:07:02.319,
4014,Take order;start,2024-10-28 21:30:00.000,
4014,Review order,2024-10-28 21:30:28.300,
4014,prepare drinks,2024-10-28 21:31:06.807,
4014,Bring drinks,2024-10-28 21:34:26.400,
4014,Review drinks,2024-10-28 21:47:00.429,
4014,prepare drinks,2024-10-28 21:48:14.266,
4014,Bring drinks,2024-10-28 22:00:05.014,
4014,Review drinks,2024-10-28 22:00:07.043,
4014,prepare drinks,2024-10-28 22:00:11.418,
4014,Bring drinks,2024-10-28 22:03:57.752,
4014,Review drinks,2024-10-28 22:04:08.329,
4014,Prepare main course,2024-11-05 18:59:22.160,
4014,Signal food complete,2024-11-13 22:02:28.423,
4014,Bring food,2024-11-13 22:02:43.226,
4014,Deliver to customer,2024-11-13 22:04:50.261,
4014,EVENT 8 END,2024-11-13 22:09:20.216,
4015,Take order;start,2024-10-28 21:45:00.000,
4015,Review order,2024-10-28 21:45:15.034,
4015,Prepare starter;prepare drinks,2024-10-28 21:45:55.018,
4015,Bring drinks;Review drinks,2024-10-28 22:12:34.012,form-based events(2024-10-28 22:12:34.012)
4015,prepare drinks,2024-10-28 22:13:14.573,
4015,Bring drinks;Review drinks,2024-10-28 22:16:11.513,form-based events(2024-10-28 22:16:11.513)
4015,Prepare main course,2024-11-05 20:10:13.066,
4015,Signal food complete,2024-11-13 22:46:32.106,
4015,Bring food,2024-11-14 00:43:55.583,
4015,Deliver to customer,2024-11-14 00:59:49.982,
4015,EVENT 8 END,2024-11-14 01:02:17.072,
4016,Take order;start,2024-10-28 22:00:00.000,
4016,Review order,2024-10-28 22:04:10.900,
4016,Prepare starter;prepare drinks,2024-10-28 22:06:55.228,
4016,Bring drinks,2024-10-28 22:14:15.561,
4016,Review drinks,2024-10-28 22:19:58.893,
4016,prepare drinks,2024-10-28 22:20:14.038,
4016,Bring drinks,2024-10-28 22:32:05.702,
4016,Review drinks,2024-10-28 22:33:23.681,
4016,Prepare main course,2024-11-05 20:16:46.937,
4016,Signal food complete,2024-11-13 23:19:50.982,
4016,Bring food,2024-11-13 23:39:15.295,
4016,Deliver to customer,2024-11-13 23:51:32.794,
4016,EVENT 8 END,2024-11-13 23:54:14.128,
4017,Take order;start,2024-10-28 22:15:00.000,
4017,Review order,2024-10-28 22:17:21.535,
4017,Prepare starter;prepare drinks,2024-10-28 22:19:11.075,
4017,Bring drinks,2024-10-28 22:38:14.808,
4017,Review drinks,2024-10-28 22:40:32.041,
4017,Signal food complete,2024-11-05 20:53:53.121,
4017,Bring food,2024-11-05 21:22:55.959,
4017,Deliver to customer,2024-11-05 21:25:01.181,
4017,EVENT 8 END,2024-11-05 21:27:58.866,
4018,Take order;start,2024-10-28 22:30:00.000,
4018,Review order,2024-10-28 22:33:13.945,
4018,prepare drinks,2024-10-28 22:35:21.671,
4018,Bring drinks,2024-10-28 22:43:31.983,
4018,Review drinks,2024-10-28 22:44:37.365,
4018,prepare drinks,2024-10-28 22:45:24.906,
4018,Bring drinks,2024-10-28 22:48:29.649,
4018,Review drinks,2024-10-28 22:59:14.863,
4018,Prepare main course,2024-11-05 21:09:12.926,
4018,Signal food complete,2024-11-13 23:39:15.295,
4018,Bring food,2024-11-13 23:46:33.979,
4018,Deliver to customer,2024-11-13 23:50:15.524,
4018,EVENT 8 END,2024-11-13 23:50:47.925,
4019,Take order;start,2024-10-28 22:45:00.000,
4019,Review order,2024-10-28 22:46:13.316,
4019,prepare drinks,2024-10-28 22:46:54.573,
4019,Bring drinks,2024-10-28 22:57:00.992,
4019,Review drinks,2024-10-28 23:10:56.124,
4019,Prepare main course,2024-11-05 21:20:54.915,
4019,Signal food complete,2024-11-14 00:14:37.054,
4019,Bring food,2024-11-14 00:20:19.949,
4019,Deliver to customer,2024-11-14 00:25:00.469,
4019,EVENT 8 END,2024-11-14 00:25:10.640,
4020,Take order;start,2024-10-28 23:00:00.000,
4020,Review order,2024-10-28 23:00:54.662,
4020,prepare drinks,2024-10-28 23:02:31.214,
4020,Bring drinks,2024-10-28 23:09:00.093,
4020,Review drinks,2024-10-28 23:11:12.919,
4020,prepare drinks,2024-10-28 23:11:48.158,
4020,Bring drinks,2024-10-28 23:15:11.422,
4020,Review drinks,2024-10-28 23:20:47.098,
4020,Prepare main course,2024-11-05 21:29:27.148,
4020,Signal food complete,2024-11-13 23:53:23.112,
4020,Bring food,2024-11-14 00:14:37.054,
4020,Deliver to customer,2024-11-14 00:19:24.930,
4020,EVENT 8 END,2024-11-14 00:19:25.253,
4021,Take order;start,2024-10-28 23:15:00.000,
4021,Review order,2024-10-28 23:24:47.512,
4021,prepare drinks,2024-10-28 23:25:24.509,
4021,Bring drinks,2024-10-28 23:32:08.476,
4021,Review drinks,2024-10-28 23:42:18.442,
4021,prepare drinks,2024-10-28 23:42:59.809,
4021,Bring drinks,2024-10-28 23:45:53.592,
4021,Review drinks,2024-10-28 23:51:52.400,
4021,Prepare main course,2024-11-05 22:03:46.650,
4021,Signal food complete,2024-11-14 00:20:19.949,
4021,Bring food,2024-11-14 00:59:13.817,
4021,Deliver to customer,2024-11-14 01:01:17.840,
4021,EVENT 8 END,2024-11-14 01:02:32.087,
4022,Take order;start,2024-10-28 23:30:00.000,
4022,Review order,2024-10-28 23:33:04.131,
4022,Prepare starter;prepare drinks,2024-10-28 23:33:41.170,
4022,Bring drinks;Review drinks,2024-10-28 23:36:20.417,form-based events(2024-10-28 23:36:20.417)
4022,Signal food complete,2024-11-05 22:05:18.888,
4022,Bring food,2024-11-05 22:20:47.258,
4022,Deliver to customer,2024-11-05 22:23:00.350,
4022,EVENT 8 END,2024-11-05 22:24:41.569,
4023,Take order;start,2024-10-28 23:45:00.000,
4023,Review order,2024-10-28 23:53:13.907,
4023,Prepare starter;prepare drinks,2024-10-28 23:53:47.785,
4023,Bring drinks,2024-10-28 23:56:25.057,
4023,Review drinks,2024-10-28 23:58:05.824,
4023,Signal food complete,2024-11-05 22:31:45.767,
4023,Bring food,2024-11-05 22:44:08.118,
4023,Deliver to customer,2024-11-05 22:51:03.002,
4023,EVENT 8 END,2024-11-05 22:53:06.014,
4024,Take order;start,2024-10-29 00:00:00.000,
4024,Review order,2024-10-29 00:00:24.111,
4024,prepare drinks,2024-10-29 00:02:24.496,
4024,Bring drinks,2024-10-29 00:10:51.006,
4024,Review drinks,2024-10-29 00:13:18.243,
4024,Prepare main course,2024-11-05 22:40:14.675,
4024,Signal food complete,2024-11-14 01:06:30.307,
4024,Bring food,2024-11-14 01:08:12.276,
4024,Deliver to customer,2024-11-14 01:08:31.386,
4024,EVENT 8 END,2024-11-14 01:09:05.832,
4025,Take order;start,2024-10-29 00:15:00.000,
4025,Review order,2024-10-29 00:17:11.017,
4025,prepare drinks,2024-10-29 00:18:02.305,
4025,Bring drinks;Review drinks,2024-10-29 00:26:55.471,form-based events(2024-10-29 00:26:55.471)
4025,prepare drinks,2024-10-29 00:39:03.784,
4025,Bring drinks;Review drinks,2024-10-29 00:41:06.831,form-based events(2024-10-29 00:41:06.831)
4025,Prepare main course,2024-11-05 22:44:14.075,
4025,Signal food complete,2024-11-14 01:08:12.276,
4025,Bring food,2024-11-14 01:40:24.764,
4025,Deliver to customer,2024-11-14 01:41:20.518,
4025,EVENT 8 END,2024-11-14 01:41:37.081,
4026,Take order;start,2024-10-29 00:30:00.000,
4026,Review order,2024-10-29 00:32:13.884,
4026,Prepare starter;prepare drinks,2024-10-29 00:34:28.266,
4026,Bring drinks,2024-10-29 00:35:20.108,
4026,Review drinks,2024-10-29 00:36:31.667,
4026,Signal food complete,2024-11-05 23:09:05.193,
4026,Bring food,2024-11-05 23:52:58.028,
4026,Deliver to customer,2024-11-05 23:55:01.333,
4026,EVENT 8 END,2024-11-05 23:56:28.741,
4027,Take order;start,2024-10-29 00:45:00.000,
4027,Review order,2024-10-29 00:45:31.504,
4027,Prepare starter;prepare drinks,2024-10-29 00:45:38.002,
4027,Bring drinks,2024-10-29 01:04:17.309,
4027,Review drinks,2024-10-29 01:04:17.914,
4027,Prepare main course,2024-11-05 22:44:24.453,
4027,Signal food complete,2024-11-14 01:34:19.630,
4027,Bring food,2024-11-14 01:56:47.954,
4027,Deliver to customer,2024-11-14 18:21:22.048,
4027,EVENT 8 END,2024-11-14 18:21:27.991,
4028,Take order;start,2024-10-29 01:00:00.000,
4028,Review order,2024-10-29 01:00:05.204,
4028,prepare drinks,2024-10-29 01:00:05.887,
4028,Bring drinks,2024-10-29 01:01:41.472,
4028,Review drinks,2024-10-29 01:02:04.966,
4028,Prepare main course,2024-11-05 23:09:13.996,
4028,Signal food complete,2024-11-14 01:17:11.727,
4028,Bring food,2024-11-14 01:34:19.630,
4028,Deliver to customer,2024-11-14 01:43:50.071,
4028,EVENT 8 END,2024-11-14 01:45:37.328,
4029,Take order;start,2024-10-29 01:15:00.000,
4029,Review order,2024-10-29 01:16:26.724,
4029,prepare drinks,2024-10-29 01:17:07.122,
4029,Bring drinks;Review drinks,2024-10-29 01:17:29.883,form-based events(2024-10-29 01:17:29.883)
4029,Prepare main course,2024-11-05 23:26:35.852,
4029,Signal food complete,2024-11-14 01:40:24.764,
4029,Bring food,2024-11-14 01:45:17.917,
4029,Deliver to customer,2024-11-14 01:46:42.917,
4029,EVENT 8 END,2024-11-14 01:47:43.033,
4030,Take order;start,2024-10-29 01:30:00.000,
4030,Review order,2024-10-29 01:33:29.312,
4030,prepare drinks,2024-10-29 01:33:34.722,
4030,Bring drinks;Review drinks,2024-10-29 01:38:22.323,form-based events(2024-10-29 01:38:22.323)
4030,Prepare main course,2024-11-05 23:52:58.028,
4030,Signal food complete,2024-11-14 01:48:30.293,
4030,Bring food,2024-11-14 01:53:54.378,
4030,Deliver to customer,2024-11-14 18:02:47.953,
4030,EVENT 8 END,2024-11-14 18:09:08.164,
4031,Take order;start,2024-10-29 01:45:00.000,
4031,Review order,2024-10-29 01:45:09.586,
4031,prepare drinks,2024-10-29 01:46:02.815,
4031,Bring drinks,2024-10-29 18:16:28.757,
4031,Review drinks,2024-10-29 18:24:43.164,
4031,Prepare main course,2024-11-06 00:18:33.119,
4031,Signal food complete,2024-11-14 19:06:50.874,
4031,Bring food,2024-11-14 19:26:51.568,
4031,Deliver to customer,2024-11-14 19:38:46.079,
4031,EVENT 8 END,2024-11-14 19:40:15.039,
4032,start,2024-10-29 02:00:00.000,
4032,Take order,2024-10-29 18:00:00.000,
4032,Review order,2024-10-29 18:02:27.474,
4032,Prepare starter;prepare drinks,2024-10-29 18:05:49.352,
4032,Bring drinks;Review drinks,2024-10-29 18:10:46.663,form-based events(2024-10-29 18:10:46.663)
4032,Signal food complete,2024-11-06 00:37:55.427,
4032,Bring food,2024-11-06 18:05:03.569,
4032,Deliver to customer,2024-11-06 18:09:05.693,
4032,EVENT 8 END,2024-11-06 18:11:19.445,
4033,Take order;start,2024-10-29 18:15:00.000,
4033,Review order,2024-10-29 18:17:03.966,
4033,prepare drinks,2024-10-29 18:17:26.653,
4033,Bring drinks,2024-10-29 18:19:41.858,
4033,Review drinks,2024-10-29 18:29:50.905,
4033,Prepare main course,2024-11-06 00:54:20.416,
4033,Signal food complete,2024-11-14 18:37:20.767,
4033,Bring food,2024-11-14 19:02:32.423,
4033,Deliver to customer,2024-11-14 19:02:40.844,
4033,EVENT 8 END,2024-11-14 19:03:17.823,
4034,Take order;start,2024-10-29 18:30:00.000,
4034,Review order,2024-10-29 18:30:47.662,
4034,prepare drinks,2024-10-29 18:32:08.149,
4034,Bring drinks;Review drinks,2024-10-29 18:38:00.197,form-based events(2024-10-29 18:38:00.197)
4034,Prepare main course,2024-11-06 01:27:25.298,
4034,Signal food complete,2024-11-14 19:23:26.867,
4034,Bring food,2024-11-14 19:35:39.493,
4034,Deliver to customer,2024-11-14 19:36:41.933,
4034,EVENT 8 END,2024-11-14 19:38:19.443,
4035,Take order;start,2024-10-29 18:45:00.000,
4035,Review order,2024-10-29 18:47:10.631,
4035,prepare drinks,2024-10-29 18:48:23.133,
4035,Bring drinks,2024-10-29 18:53:57.598,
4035,Review drinks,2024-10-29 18:59:48.967,
4035,Prepare main course,2024-11-06 18:25:11.406,
4035,Signal food complete,2024-11-14 19:38:34.467,
4035,Bring food,2024-11-14 19:50:28.776,
4035,Deliver to customer,2024-11-14 19:51:12.764,
4035,EVENT 8 END,2024-11-14 19:52:48.044,
4036,Take order;start,2024-10-29 19:00:00.000,
4036,Review order,2024-10-29 19:01:55.949,
4036,prepare drinks,2024-10-29 19:02:40.405,
4036,Bring drinks,2024-10-29 19:12:34.897,
4036,Review drinks,2024-10-29 19:13:15.013,
4036,prepare drinks,2024-10-29 19:14:16.418,
4036,Bring drinks,2024-10-29 19:19:48.112,
4036,Review drinks,2024-10-29 19:36:23.712,
4036,Prepare main course,2024-11-06 18:26:57.376,
4036,Signal food complete,2024-11-14 19:39:49.478,
4036,Bring food,2024-11-14 20:52:06.098,
4036,Deliver to customer,2024-11-14 20:54:07.519,
4036,EVENT 8 END,2024-11-14 20:56:08.164,
4037,Take order;start,2024-10-29 19:15:00.000,
4037,Review order,2024-10-29 19:16:03.747,
4037,Prepare starter;prepare drinks,2024-10-29 19:17:05.469,
4037,Bring drinks,2024-10-29 19:17:36.047,
4037,Review drinks,2024-10-29 19:33:45.349,
4037,Signal food complete,2024-11-06 18:37:40.666,
4037,Bring food,2024-11-06 18:54:13.784,
4037,Deliver to customer,2024-11-06 19:00:08.067,
4037,EVENT 8 END,2024-11-06 19:01:42.890,
4038,Take order;start,2024-10-29 19:30:00.000,
4038,Review order,2024-10-29 19:31:34.292,
4038,prepare drinks,2024-10-29 19:32:17.935,
4038,Bring drinks,2024-10-29 19:45:37.092,
4038,Review drinks,2024-10-29 19:46:41.447,
4038,Prepare main course,2024-11-06 18:39:05.722,
4038,Signal food complete,2024-11-14 19:51:24.170,
4038,Bring food,2024-11-14 20:19:32.395,
4038,Deliver to customer,2024-11-14 20:20:25.536,
4038,EVENT 8 END,2024-11-14 20:20:53.772,
4039,Take order;start,2024-10-29 19:45:00.000,
4039,Review order,2024-10-29 19:46:05.844,
4039,prepare drinks,2024-10-29 19:46:36.714,
4039,Bring drinks;Review drinks,2024-10-29 20:00:05.052,form-based events(2024-10-29 20:00:05.052)
4039,Prepare main course,2024-11-06 19:01:08.278,
4039,Signal food complete,2024-11-14 20:19:32.395,
4039,Bring food,2024-11-14 22:01:35.408,
4039,Deliver to customer,2024-11-14 22:04:10.981,
4039,EVENT 8 END,2024-11-14 22:14:03.010,
4040,Take order;start,2024-10-29 20:00:00.000,
4040,Review order,2024-10-29 20:05:02.771,
4040,prepare drinks,2024-10-29 20:05:47.120,
4040,Bring drinks,2024-10-29 20:07:22.784,
4040,Review drinks,2024-10-29 20:10:18.615,
4040,prepare drinks,2024-10-29 20:10:18.881,
4040,Bring drinks,2024-10-29 20:11:21.329,
4040,Review drinks,2024-10-29 20:14:33.773,
4040,prepare drinks,2024-10-29 20:14:55.781,
4040,Bring drinks,2024-10-29 20:20:42.046,
4040,Review drinks,2024-10-29 20:21:44.272,
4040,Prepare main course,2024-11-06 19:31:19.221,
4040,Signal food complete,2024-11-14 21:52:42.534,
4040,Bring food,2024-11-14 21:55:08.360,
4040,Deliver to customer,2024-11-14 22:02:30.485,
4040,EVENT 8 END,2024-11-14 22:03:35.250,
4041,Take order;start,2024-10-29 20:15:00.000,
4041,Review order,2024-10-29 20:17:29.159,
4041,prepare drinks,2024-10-29 20:19:34.240,
4041,Bring drinks,2024-10-29 20:20:03.230,
4041,Review drinks,2024-10-29 20:21:15.574,
4041,prepare drinks,2024-10-29 20:21:23.814,
4041,Bring drinks,2024-10-29 20:38:54.028,
4041,Review drinks,2024-10-29 20:46:38.128,
4041,prepare drinks,2024-10-29 20:50:29.815,
4041,Bring drinks,2024-10-29 20:51:42.762,
4041,Review drinks,2024-10-29 20:52:01.620,
4041,Prepare main course,2024-11-06 19:38:17.847,
4041,Signal food complete,2024-11-14 22:42:33.025,
4041,Bring food,2024-11-14 23:15:59.897,
4041,Deliver to customer,2024-11-14 23:17:34.076,
4041,EVENT 8 END,2024-11-14 23:18:41.594,
4042,Take order;start,2024-10-29 20:30:00.000,
4042,Review order,2024-10-29 20:30:26.774,
4042,prepare drinks,2024-10-29 20:30:46.065,
4042,Bring drinks;Review drinks,2024-10-29 20:31:12.195,form-based events(2024-10-29 20:31:12.195)
4042,prepare drinks,2024-10-29 20:32:30.962,
4042,Bring drinks;Review drinks,2024-10-29 20:36:29.591,form-based events(2024-10-29 20:36:29.591)
4042,prepare drinks,2024-10-29 20:45:15.151,
4042,Bring drinks;Review drinks,2024-10-29 20:46:23.607,form-based events(2024-10-29 20:46:23.607)
4042,prepare drinks,2024-10-29 20:49:26.057,
4042,Bring drinks;Review drinks,2024-10-29 20:50:55.886,form-based events(2024-10-29 20:50:55.886)
4042,Prepare main course,2024-11-06 19:52:59.777,
4042,Signal food complete,2024-11-14 22:01:35.408,
4042,Bring food,2024-11-14 22:10:11.157,
4042,Deliver to customer,2024-11-14 22:16:12.936,
4042,EVENT 8 END,2024-11-14 22:16:41.920,
4043,Take order;start,2024-10-29 20:45:00.000,
4043,Review order,2024-10-29 20:45:02.791,
4043,prepare drinks,2024-10-29 20:45:08.426,
4043,Bring drinks,2024-10-29 20:55:44.650,
4043,Review drinks,2024-10-29 20:57:42.343,
4043,Prepare main course,2024-11-06 20:03:17.812,
4043,Signal food complete,2024-11-14 22:10:11.157,
4043,Bring food,2024-11-14 22:11:07.477,
4043,Deliver to customer,2024-11-14 22:19:43.760,
4043,EVENT 8 END,2024-11-14 22:21:41.120,
4044,Take order;start,2024-10-29 21:00:00.000,
4044,Review order,2024-10-29 21:01:28.747,
4044,Prepare starter;prepare drinks,2024-10-29 21:02:27.718,
4044,Bring drinks,2024-10-29 21:04:38.392,
4044,Review drinks,2024-10-29 21:05:32.796,
4044,prepare drinks,2024-10-29 21:06:23.340,
4044,Bring drinks,2024-10-29 21:10:27.705,
4044,Review drinks,2024-10-29 21:13:21.730,
4044,prepare drinks,2024-10-29 21:14:34.196,
4044,Bring drinks,2024-10-29 21:15:43.959,
4044,Review drinks,2024-10-29 21:16:35.674,
4044,Signal food complete,2024-11-06 20:23:42.128,
4044,Bring food,2024-11-06 20:27:43.633,
4044,Deliver to customer,2024-11-06 20:33:04.441,
4044,EVENT 8 END,2024-11-06 20:34:17.218,
4045,Take order;start,2024-10-29 21:15:00.000,
4045,Review order,2024-10-29 21:16:35.965,
4045,Prepare starter;prepare drinks,2024-10-29 21:17:05.879,
4045,Bring drinks,2024-10-29 21:21:46.052,
4045,Review drinks,2024-10-29 21:22:23.812,
4045,Prepare main course,2024-11-06 20:32:15.038,
4045,Signal food complete,2024-11-14 22:48:29.037,
4045,Bring food,2024-11-14 23:05:29.149,
4045,Deliver to customer,2024-11-14 23:11:11.635,
4045,EVENT 8 END,2024-11-14 23:15:10.739,
4046,Take order;start,2024-10-29 21:30:00.000,
4046,Review order,2024-10-29 21:30:33.870,
4046,Prepare starter;prepare drinks,2024-10-29 21:32:21.900,
4046,Bring drinks,2024-10-29 21:33:05.685,
4046,Review drinks,2024-10-29 21:47:53.883,
4046,Prepare main course,2024-11-06 20:49:32.583,
4046,Signal food complete,2024-11-14 23:05:29.149,
4046,Bring food,2024-11-14 23:26:45.701,
4046,Deliver to customer,2024-11-14 23:29:19.324,
4046,EVENT 8 END,2024-11-14 23:30:52.684,
4047,Take order;start,2024-10-29 21:45:00.000,
4047,Review order,2024-10-29 21:46:52.986,
4047,prepare drinks,2024-10-29 21:46:59.135,
4047,Bring drinks,2024-10-29 21:55:13.138,
4047,Review drinks,2024-10-29 21:55:56.270,
4047,Prepare main course,2024-11-06 21:03:58.195,
4047,Signal food complete,2024-11-14 23:15:59.897,
4047,Bring food,2024-11-14 23:49:47.837,
4047,Deliver to customer,2024-11-14 23:50:01.187,
4047,EVENT 8 END,2024-11-14 23:50:05.317,
4048,Take order;start,2024-10-29 22:00:00.000,
4048,Review order,2024-10-29 22:00:27.985,
4048,Prepare starter;prepare drinks,2024-10-29 22:00:39.190,
4048,Bring drinks,2024-10-29 22:04:11.772,
4048,Review drinks,2024-10-29 22:14:01.486,
4048,prepare drinks,2024-10-29 22:14:05.997,
4048,Bring drinks,2024-10-29 22:22:37.429,
4048,Review drinks,2024-10-29 22:26:47.375,
4048,prepare drinks,2024-10-29 22:29:57.210,
4048,Bring drinks,2024-10-29 22:34:15.568,
4048,Review drinks,2024-10-29 22:36:02.695,
4048,Prepare main course,2024-11-06 21:06:42.379,
4048,Signal food complete,2024-11-14 23:28:48.067,
4048,Bring food,2024-11-14 23:51:28.720,
4048,Deliver to customer,2024-11-14 23:52:02.037,
4048,EVENT 8 END,2024-11-14 23:55:21.136,
4049,Take order;start,2024-10-29 22:15:00.000,
4049,Review order,2024-10-29 22:15:20.198,
4049,prepare drinks,2024-10-29 22:16:29.591,
4049,Bring drinks,2024-10-29 22:20:26.943,
4049,Review drinks,2024-10-29 22:21:31.332,
4049,Prepare main course,2024-11-06 21:26:15.825,
4049,Signal food complete,2024-11-14 23:50:42.016,
4049,Bring food,2024-11-14 23:54:04.092,
4049,Deliver to customer,2024-11-15 00:03:22.826,
4049,EVENT 8 END,2024-11-15 00:04:35.300,
4050,Take order;start,2024-10-29 22:30:00.000,
4050,Review order,2024-10-29 22:44:01.060,
4050,Prepare starter;prepare drinks,2024-10-29 22:44:35.481,
4050,Bring drinks,2024-10-29 22:46:28.518,
4050,Review drinks,2024-10-29 22:48:03.611,
4050,prepare drinks,2024-10-29 22:50:05.652,
4050,Bring drinks,2024-10-29 22:52:09.915,
4050,Review drinks,2024-10-29 23:04:43.282,
4050,prepare drinks,2024-10-29 23:06:20.726,
4050,Bring drinks,2024-10-29 23:09:09.330,
4050,Review drinks,2024-10-29 23:11:19.201,
4050,Signal food complete,2024-11-06 22:19:09.772,
4050,Bring food,2024-11-07 00:30:31.628,
4050,Deliver to customer,2024-11-07 00:35:14.304,
4050,EVENT 8 END,2024-11-07 00:37:05.201,
4051,Take order;start,2024-10-29 22:45:00.000,
4051,Review order,2024-10-29 22:48:48.699,
4051,Prepare starter;prepare drinks,2024-10-29 22:49:57.265,
4051,Bring drinks,2024-10-29 22:59:12.326,
4051,Review drinks,2024-10-29 23:13:11.892,
4051,prepare drinks,2024-10-29 23:13:25.702,
4051,Bring drinks,2024-10-29 23:15:28.229,
4051,Review drinks,2024-10-29 23:24:46.967,
4051,prepare drinks,2024-10-29 23:25:09.075,
4051,Bring drinks,2024-10-29 23:27:32.782,
4051,Review drinks,2024-10-29 23:37:51.406,
4051,Signal food complete,2024-11-06 22:28:46.982,
4051,Bring food,2024-11-06 22:53:06.126,
4051,Deliver to customer,2024-11-06 23:05:02.428,
4051,EVENT 8 END,2024-11-06 23:08:02.813,
4052,Take order;start,2024-10-29 23:00:00.000,
4052,Review order,2024-10-29 23:01:25.554,
4052,Prepare starter;prepare drinks,2024-10-29 23:02:47.049,
4052,Bring drinks;Review drinks,2024-10-29 23:05:00.142,form-based events(2024-10-29 23:05:00.142)
4052,Signal food complete,2024-11-06 23:07:47.097,
4052,Bring food,2024-11-07 00:54:22.682,
4052,Deliver to customer,2024-11-07 01:00:51.897,
4052,EVENT 8 END,2024-11-07 01:00:57.869,
4053,Take order;start,2024-10-29 23:15:00.000,
4053,Review order,2024-10-29 23:16:03.276,
4053,prepare drinks,2024-10-29 23:16:44.778,
4053,Bring drinks,2024-10-29 23:37:47.828,
4053,Review drinks,2024-10-29 23:42:54.521,
4053,Prepare main course,2024-11-06 23:33:53.675,
4053,Signal food complete,2024-11-15 00:42:04.939,
4053,Bring food,2024-11-15 00:48:45.561,
4053,Deliver to customer,2024-11-15 00:51:59.792,
4053,EVENT 8 END,2024-11-15 00:52:24.950,
4054,Take order;start,2024-10-29 23:30:00.000,
4054,Review order,2024-10-29 23:31:46.301,
4054,Prepare starter;prepare drinks,2024-10-29 23:32:42.957,
4054,Bring drinks,2024-10-29 23:42:42.821,
4054,Review drinks,2024-10-29 23:55:04.269,
4054,Prepare main course,2024-11-06 23:57:04.958,
4054,Signal food complete,2024-11-15 00:48:45.561,
4054,Bring food,2024-11-15 01:02:54.217,
4054,Deliver to customer,2024-11-15 01:04:55.691,
4054,EVENT 8 END,2024-11-15 01:05:29.794,
4055,Take order;start,2024-10-29 23:45:00.000,
4055,Review order,2024-10-29 23:46:28.449,
4055,prepare drinks,2024-10-29 23:46:43.455,
4055,Bring drinks;Review drinks,2024-10-29 23:54:25.912,form-based events(2024-10-29 23:54:25.912)
4055,prepare drinks,2024-10-30 00:03:10.534,
4055,Bring drinks;Review drinks,2024-10-30 00:05:38.511,form-based events(2024-10-30 00:05:38.511)
4055,Prepare main course,2024-11-07 00:30:31.628,
4055,Signal food complete,2024-11-15 01:07:53.421,
4055,Bring food,2024-11-15 18:12:42.786,
4055,Deliver to customer,2024-11-15 18:14:17.784,
4055,EVENT 8 END,2024-11-15 18:16:32.031,
4056,Take order;start,2024-10-30 00:00:00.000,
4056,Review order,2024-10-30 00:01:08.375,
4056,prepare drinks,2024-10-30 00:03:21.050,
4056,Bring drinks,2024-10-30 00:05:59.875,
4056,Review drinks,2024-10-30 00:11:22.359,
4056,Prepare main course,2024-11-07 00:47:50.627,
4056,Signal food complete,2024-11-15 18:12:42.786,
4056,Bring food,2024-11-15 19:22:08.034,
4056,Deliver to customer,2024-11-15 19:31:07.863,
4056,EVENT 8 END,2024-11-15 19:31:23.009,
4057,Take order;start,2024-10-30 00:15:00.000,
4057,Review order,2024-10-30 00:15:41.083,
4057,prepare drinks,2024-10-30 00:17:46.311,
4057,Bring drinks,2024-10-30 00:21:21.036,
4057,Review drinks,2024-10-30 00:25:29.946,
4057,Prepare main course,2024-11-07 00:57:21.093,
4057,Signal food complete,2024-11-15 01:51:34.327,
4057,Bring food,2024-11-15 18:32:17.697,
4057,Deliver to customer,2024-11-15 18:37:45.671,
4057,EVENT 8 END,2024-11-15 18:38:12.407,
4058,Take order;start,2024-10-30 00:30:00.000,
4058,Review order,2024-10-30 00:30:42.950,
4058,prepare drinks,2024-10-30 00:31:39.210,
4058,Bring drinks,2024-10-30 00:37:02.410,
4058,Review drinks,2024-10-30 00:39:44.458,
4058,prepare drinks,2024-10-30 00:41:31.527,
4058,Bring drinks,2024-10-30 00:41:38.688,
4058,Review drinks,2024-10-30 00:59:00.659,
4058,prepare drinks,2024-10-30 00:59:27.874,
4058,Bring drinks,2024-10-30 00:59:34.713,
4058,Review drinks,2024-10-30 01:07:01.034,
4058,Prepare main course,2024-11-07 01:34:05.624,
4058,Signal food complete,2024-11-15 19:22:08.034,
4058,Bring food,2024-11-15 20:47:09.345,
4058,Deliver to customer,2024-11-15 20:55:07.992,
4058,EVENT 8 END,2024-11-15 20:55:29.495,
4059,Take order;start,2024-10-30 00:45:00.000,
4059,Review order,2024-10-30 00:49:31.437,
4059,prepare drinks,2024-10-30 00:49:46.630,
4059,Bring drinks;Review drinks,2024-10-30 00:52:56.646,form-based events(2024-10-30 00:52:56.646)
4059,prepare drinks,2024-10-30 00:55:36.049,
4059,Bring drinks;Review drinks,2024-10-30 00:59:05.460,form-based events(2024-10-30 00:59:05.460)
4059,prepare drinks,2024-10-30 01:05:50.320,
4059,Bring drinks;Review drinks,2024-10-30 01:10:02.801,form-based events(2024-10-30 01:10:02.801)
4059,Prepare main course,2024-11-07 01:52:08.476,
4059,Signal food complete,2024-11-15 19:56:56.302,
4059,Bring food,2024-11-15 21:06:28.045,
4059,Deliver to customer,2024-11-15 21:11:01.784,
