Case,Activity,Timestamp,Resource,label,iscollateral,BaseActivity,ProcessedActivity,CollateralGroup,is_collateral_event,y_true,Activity_fixed
4871,Review drinks,2024-12-04 20:13:01,Waiter-000003,,0,Review drinks,review drinks,24634,0,0,Review drinks
4871,Bring drinks_signed1,2024-12-04 20:13:01,Waiter-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4871,Bring drinks_signed2,2024-12-04 20:13:02,Waiter-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4871,Prepare main course,2024-12-13 22:15:11,Cook-000002,,0,Prepare main course,prepare main course,24635,0,0,Prepare main course
4871,Bring drinks_signed1,2024-12-13 22:15:12,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4871,Bring drinks_signed2,2024-12-13 22:15:12,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4871,Signal food complete,2024-12-23 21:36:14,Cook-000002,,0,Signal food complete,signal food complete,24636,0,0,Signal food complete
4871,Bring drinks_signed1,2024-12-23 21:36:14,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4871,Bring drinks_signed2,2024-12-23 21:36:15,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4871,Bring food,2024-12-23 22:15:17,Cook helper-000001,,0,Bring food,bring food,24637,0,0,Bring food
4871,Bring drinks_signed1,2024-12-23 22:15:17,Cook helper-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4871,Bring drinks_signed2,2024-12-23 22:15:18,Cook helper-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4871,Deliver to customer,2024-12-23 22:17:32,Waiter-000002,,0,Deliver to customer,deliver to customer,24638,0,0,Deliver to customer
4871,Bring drinks_signed1,2024-12-23 22:17:32,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4871,Bring drinks_signed2,2024-12-23 22:17:32,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4871,EVENT 8 END,2024-12-23 22:18:32,,,0,EVENT 8 END,event 8 end,24639,0,0,EVENT 8 END
4871,Bring drinks_signed1,2024-12-23 22:18:33,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4871,Bring drinks_signed2,2024-12-23 22:18:33,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4872,Take order,2024-12-04 20:00:00,Waiter-000005,,0,Take order,take order,24640,0,0,Take order
4872,start,2024-12-04 20:00:00,,,0,start,start,-1,0,0,start
4872,Review order,2024-12-04 20:06:15,Waiter-000001,,0,Review order,review order,24642,0,0,Review order
4872,Bring drinks_signed1,2024-12-04 20:06:16,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4872,Bring drinks_signed2,2024-12-04 20:06:17,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4872,Prepare starter,2024-12-04 20:06:36,Cook helper-000003,,0,Prepare starter,prepare starter,24643,0,0,Prepare starter
4872,prepare drinks,2024-12-04 20:06:36,Barman-000001,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
4872,Bring drinks,2024-12-04 20:10:19,Barman-000002,,0,Bring drinks,bring drinks,24645,0,0,Bring drinks
4872,Review drinks,2024-12-04 20:13:07,Waiter-000002,,0,Review drinks,review drinks,24646,0,0,Review drinks
4872,Bring drinks_signed1,2024-12-04 20:13:08,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4872,Bring drinks_signed2,2024-12-04 20:13:08,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4872,prepare drinks,2024-12-04 20:13:40,Barman-000001,,0,prepare drinks,prepare drinks,24647,0,0,prepare drinks
4872,Bring drinks_signed1,2024-12-04 20:13:40,Barman-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4872,Bring drinks_signed2,2024-12-04 20:13:41,Barman-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4872,Bring drinks,2024-12-04 20:23:08,Barman-000002,,0,Bring drinks,bring drinks,24648,0,0,Bring drinks
4872,Review drinks,2024-12-04 20:27:46,Waiter-000002,,0,Review drinks,review drinks,24649,0,0,Review drinks
4872,Bring drinks_signed1,2024-12-04 20:27:46,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4872,Bring drinks_signed2,2024-12-04 20:27:47,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4872,Prepare main course,2024-12-13 22:26:44,Cook-000001,,0,Prepare main course,prepare main course,24650,0,0,Prepare main course
4872,Bring drinks_signed1,2024-12-13 22:26:44,Cook-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4872,Bring drinks_signed2,2024-12-13 22:26:44,Cook-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4872,Signal food complete,2024-12-23 22:00:06,Cook-000003,,0,Signal food complete,signal food complete,24651,0,0,Signal food complete
4872,Bring drinks_signed1,2024-12-23 22:00:07,Cook-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4872,Bring drinks_signed2,2024-12-23 22:00:07,Cook-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4872,Bring food,2024-12-23 22:05:17,Cook helper-000002,,0,Bring food,bring food,24652,0,0,Bring food
4872,Bring drinks_signed1,2024-12-23 22:05:18,Cook helper-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4872,Bring drinks_signed2,2024-12-23 22:05:18,Cook helper-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4872,Deliver to customer,2024-12-23 22:05:30,Waiter-000001,,0,Deliver to customer,deliver to customer,24653,0,0,Deliver to customer
4872,Bring drinks_signed1,2024-12-23 22:05:31,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4872,Bring drinks_signed2,2024-12-23 22:05:31,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4872,EVENT 8 END,2024-12-23 22:10:02,,,0,EVENT 8 END,event 8 end,24654,0,0,EVENT 8 END
4872,Bring drinks_signed1,2024-12-23 22:10:03,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4872,Bring drinks_signed2,2024-12-23 22:10:03,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4873,Take order,2024-12-04 20:15:00,Waiter-000005,,0,Take order,take order,24655,0,0,Take order
4873,start,2024-12-04 20:15:00,,,0,start,start,-1,0,0,start
4873,Review order,2024-12-04 20:17:56,Waiter-000004,,0,Review order,review order,-1,0,0,Review order
4873,prepare drinks,2024-12-04 20:18:08,Barman-000003,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
4873,Bring drinks,2024-12-04 20:18:42,Barman-000002,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
4873,Review drinks,2024-12-04 20:20:24,Waiter-000001,,0,Review drinks,review drinks,-1,0,0,Review drinks
4873,prepare drinks,2024-12-04 20:20:37,Barman-000003,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
4873,Bring drinks,2024-12-04 20:25:19,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
4873,Review drinks,2024-12-04 20:31:35,Waiter-000005,,0,Review drinks,review drinks,-1,0,0,Review drinks
4873,Prepare main course,2024-12-13 22:31:23,Cook-000002,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
4873,Signal food complete,2024-12-23 22:05:17,Cook-000003,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
4873,Bring food,2024-12-23 22:08:40,Cook helper-000003,,0,Bring food,bring food,-1,0,0,Bring food
4873,Deliver to customer,2024-12-23 22:15:04,Waiter-000005,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
4873,EVENT 8 END,2024-12-23 22:15:22,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
4874,Take order,2024-12-04 20:30:00,Waiter-000003,,0,Take order,take order,24656,0,0,Take order
4874,start,2024-12-04 20:30:00,,,0,start,start,-1,0,0,start
4874,Review order,2024-12-04 20:35:52,Waiter-000004,,0,Review order,review order,24658,0,0,Review order
4874,Bring drinks_signed1,2024-12-04 20:35:52,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4874,Bring drinks_signed2,2024-12-04 20:35:52,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4874,Prepare starter,2024-12-04 20:36:31,Cook helper-000001,,0,Prepare starter,prepare starter,24659,0,0,Prepare starter
4874,prepare drinks,2024-12-04 20:36:31,Barman-000003,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
4874,Bring drinks,2024-12-04 20:37:43,Barman-000002,,0,Bring drinks,bring drinks,24661,0,0,Bring drinks
4874,Review drinks,2024-12-04 20:49:33,Waiter-000004,,0,Review drinks,review drinks,24662,0,0,Review drinks
4874,Bring drinks_signed1,2024-12-04 20:49:34,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4874,Bring drinks_signed2,2024-12-04 20:49:34,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4874,Prepare main course,2024-12-13 23:22:20,Cook-000003,,0,Prepare main course,prepare main course,24663,0,0,Prepare main course
4874,Bring drinks_signed1,2024-12-13 23:22:20,Cook-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4874,Bring drinks_signed2,2024-12-13 23:22:21,Cook-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4874,Signal food complete,2024-12-23 22:42:03,Cook-000003,,0,Signal food complete,signal food complete,24664,0,0,Signal food complete
4874,Bring drinks_signed1,2024-12-23 22:42:04,Cook-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4874,Bring drinks_signed2,2024-12-23 22:42:04,Cook-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4874,Bring food,2024-12-23 22:42:49,Cook helper-000002,,0,Bring food,bring food,24665,0,0,Bring food
4874,Bring drinks_signed1,2024-12-23 22:42:50,Cook helper-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4874,Bring drinks_signed2,2024-12-23 22:42:50,Cook helper-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4874,Deliver to customer,2024-12-23 22:42:54,Waiter-000004,,0,Deliver to customer,deliver to customer,24666,0,0,Deliver to customer
4874,Bring drinks_signed1,2024-12-23 22:42:55,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4874,Bring drinks_signed2,2024-12-23 22:42:55,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4874,EVENT 8 END,2024-12-23 22:46:26,,,0,EVENT 8 END,event 8 end,24667,0,0,EVENT 8 END
4874,Bring drinks_signed1,2024-12-23 22:46:26,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4874,Bring drinks_signed2,2024-12-23 22:46:27,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4875,Take order,2024-12-04 20:45:00,Waiter-000005,,0,Take order,take order,24668,0,0,Take order
4875,start,2024-12-04 20:45:00,,,0,start,start,-1,0,0,start
4875,Review order,2024-12-04 20:47:18,Waiter-000003,,0,Review order,review order,-1,0,0,Review order
4875,prepare drinks,2024-12-04 20:48:19,Barman-000001,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
4875,Bring drinks,2024-12-04 20:58:24,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
4875,Review drinks,2024-12-04 20:59:48,Waiter-000001,,0,Review drinks,review drinks,-1,0,0,Review drinks
4875,prepare drinks,2024-12-04 21:00:03,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
4875,Bring drinks,2024-12-04 21:05:40,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
4875,Review drinks,2024-12-04 21:07:05,Waiter-000004,,0,Review drinks,review drinks,-1,0,0,Review drinks
4875,Prepare main course,2024-12-13 23:40:33,Cook-000001,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
4875,Signal food complete,2024-12-23 22:10:29,Cook-000001,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
4875,Bring food,2024-12-23 23:09:52,Cook helper-000001,,0,Bring food,bring food,-1,0,0,Bring food
4875,Deliver to customer,2024-12-23 23:16:06,Waiter-000002,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
4875,EVENT 8 END,2024-12-23 23:16:23,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
4876,Take order,2024-12-04 21:00:00,Waiter-000005,,0,Take order,take order,24669,0,0,Take order
4876,start,2024-12-04 21:00:00,,,0,start,start,-1,0,0,start
4876,Review order,2024-12-04 21:02:15,Waiter-000003,,0,Review order,review order,-1,0,0,Review order
4876,Prepare starter,2024-12-04 21:03:34,Cook helper-000002,,0,Prepare starter,prepare starter,24670,0,0,Prepare starter
4876,prepare drinks,2024-12-04 21:03:34,Barman-000001,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
4876,Bring drinks,2024-12-04 21:06:02,Barman-000002,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
4876,Review drinks,2024-12-04 21:08:13,Waiter-000002,,0,Review drinks,review drinks,-1,0,0,Review drinks
4876,prepare drinks,2024-12-04 21:08:20,Barman-000001,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
4876,Bring drinks,2024-12-04 21:14:06,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
4876,Review drinks,2024-12-04 21:15:14,Waiter-000004,,0,Review drinks,review drinks,-1,0,0,Review drinks
4876,Prepare main course,2024-12-14 00:07:55,Cook-000002,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
4876,Signal food complete,2024-12-23 22:08:40,Cook-000003,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
4876,Bring food,2024-12-23 22:25:56,Cook helper-000001,,0,Bring food,bring food,-1,0,0,Bring food
4876,Deliver to customer,2024-12-23 22:26:55,Waiter-000001,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
4876,EVENT 8 END,2024-12-23 22:31:46,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
4877,Take order,2024-12-04 21:15:00,Waiter-000003,,0,Take order,take order,24671,0,0,Take order
4877,start,2024-12-04 21:15:00,,,0,start,start,-1,0,0,start
4877,Review order,2024-12-04 21:16:24,Waiter-000002,,0,Review order,review order,-1,0,0,Review order
4877,Prepare starter,2024-12-04 21:17:21,Cook helper-000003,,0,Prepare starter,prepare starter,24672,0,0,Prepare starter
4877,prepare drinks,2024-12-04 21:17:21,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
4877,Bring drinks,2024-12-04 21:21:21,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
4877,Review drinks,2024-12-04 21:23:22,Waiter-000001,,0,Review drinks,review drinks,-1,0,0,Review drinks
4877,Prepare main course,2024-12-14 00:09:42,Cook-000002,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
4877,Signal food complete,2024-12-23 22:20:12,Cook-000002,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
4877,Bring food,2024-12-23 23:04:14,Cook helper-000002,,0,Bring food,bring food,-1,0,0,Bring food
4877,Deliver to customer,2024-12-23 23:11:58,Waiter-000005,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
4877,EVENT 8 END,2024-12-23 23:12:58,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
4878,Take order,2024-12-04 21:30:00,Waiter-000005,,0,Take order,take order,24673,0,0,Take order
4878,start,2024-12-04 21:30:00,,,0,start,start,-1,0,0,start
4878,Review order,2024-12-04 21:33:07,Waiter-000003,,0,Review order,review order,24675,0,0,Review order
4878,Bring drinks_signed1,2024-12-04 21:33:07,Waiter-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4878,Bring drinks_signed2,2024-12-04 21:33:07,Waiter-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4878,prepare drinks,2024-12-04 21:35:09,Barman-000003,,0,prepare drinks,prepare drinks,24676,0,0,prepare drinks
4878,Bring drinks_signed1,2024-12-04 21:35:09,Barman-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4878,Bring drinks_signed2,2024-12-04 21:35:10,Barman-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4878,Bring drinks,2024-12-04 21:36:38,Barman-000002,,0,Bring drinks,bring drinks,24677,0,0,Bring drinks
4878,Review drinks,2024-12-04 21:38:24,Waiter-000001,,0,Review drinks,review drinks,24678,0,0,Review drinks
4878,Bring drinks_signed1,2024-12-04 21:38:24,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4878,Bring drinks_signed2,2024-12-04 21:38:25,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4878,Prepare main course,2024-12-14 00:17:38,Cook-000001,,0,Prepare main course,prepare main course,24679,0,0,Prepare main course
4878,Bring drinks_signed1,2024-12-14 00:17:38,Cook-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4878,Bring drinks_signed2,2024-12-14 00:17:38,Cook-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4878,Signal food complete,2024-12-23 22:15:17,Cook-000002,,0,Signal food complete,signal food complete,24680,0,0,Signal food complete
4878,Bring drinks_signed1,2024-12-23 22:15:18,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4878,Bring drinks_signed2,2024-12-23 22:15:18,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4878,Bring food,2024-12-23 22:20:12,Cook helper-000003,,0,Bring food,bring food,24681,0,0,Bring food
4878,Bring drinks_signed1,2024-12-23 22:20:12,Cook helper-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4878,Bring drinks_signed2,2024-12-23 22:20:13,Cook helper-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4878,Deliver to customer,2024-12-23 22:20:27,Waiter-000003,,0,Deliver to customer,deliver to customer,24682,0,0,Deliver to customer
4878,Bring drinks_signed1,2024-12-23 22:20:28,Waiter-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4878,Bring drinks_signed2,2024-12-23 22:20:28,Waiter-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4878,EVENT 8 END,2024-12-23 22:22:00,,,0,EVENT 8 END,event 8 end,24683,0,0,EVENT 8 END
4878,Bring drinks_signed1,2024-12-23 22:22:01,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
4878,Bring drinks_signed2,2024-12-23 22:22:01,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
4879,Take order,2024-12-04 21:45:00,Waiter-000004,,0,Take order,take order,24684,0,0,Take order
4879,start,2024-12-04 21:45:00,,,0,start,start,-1,0,0,start
4879,Review order,2024-12-04 21:49:22,Waiter-000002,,0,Review order,review order,-1,0,0,Review order
4879,prepare drinks,2024-12-04 21:49:27,Barman-000001,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
4879,Bring drinks,2024-12-04 21:53:10,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
4879,Review drinks,2024-12-04 21:54:29,Waiter-000003,,0,Review drinks,review drinks,-1,0,0,Review drinks
4879,Prepare main course,2024-12-14 00:29:34,Cook-000002,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
4879,Signal food complete,2024-12-23 22:25:56,Cook-000003,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
4879,Bring food,2024-12-23 22:33:05,Cook helper-000002,,0,Bring food,bring food,-1,0,0,Bring food
4879,Deliver to customer,2024-12-23 22:40:46,Waiter-000005,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
4879,EVENT 8 END,2024-12-23 22:42:18,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
4880,Take order,2024-12-04 22:00:00,Waiter-000004,,0,Take order,take order,24685,0,0,Take order
4880,start,2024-12-04 22:00:00,,,0,start,start,-1,0,0,start
4880,Review order,2024-12-04 22:00:59,Waiter-000002,,0,Review order,review order,-1,0,0,Review order
4880,prepare drinks,2024-12-04 22:01:05,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
4880,Bring drinks,2024-12-04 22:04:53,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
4880,Review drinks,2024-12-04 22:15:34,Waiter-000002,,0,Review drinks,review drinks,-1,0,0,Review drinks
4880,Prepare main course,2024-12-14 00:31:04,Cook-000001,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
4880,Signal food complete,2024-12-23 22:33:05,Cook-000003,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
4880,Bring food,2024-12-23 22:37:17,Cook helper-000003,,0,Bring food,bring food,-1,0,0,Bring food
4880,Deliver to customer,2024-12-23 22:42:50,Waiter-000002,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
4880,EVENT 8 END,2024-12-23 22:42:57,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
4881,Take order,2024-12-04 22:15:00,Waiter-000001,,0,Take order,take order,24686,0,0,Take order
4881,start,2024-12-04 22:15:00,,,0,start,start,-1,0,0,start
4881,Review order,2024-12-04 22:15:01,Waiter-000004,,0,Review order,review order,-1,0,0,Review order
4881,prepare drinks,2024-12-04 22:16:42,Barman-000003,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
4881,Bring drinks,2024-12-04 22:32:16,Barman-000002,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
4881,Review drinks,2024-12-04 22:38:34,Waiter-000002,,0,Review drinks,review drinks,-1,0,0,Review drinks
4881,Prepare main course,2024-12-14 00:45:38,Cook-000001,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
4881,Signal food complete,2024-12-23 22:37:17,Cook-000003,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
4881,Bring food,2024-12-23 22:42:03,Cook helper-000001,,0,Bring food,bring food,-1,0,0,Bring food
4881,Deliver to customer,2024-12-23 22:44:29,Waiter-000003,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
4881,EVENT 8 END,2024-12-23 22:45:22,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
4882,Take order,2024-12-04 22:30:00,Waiter-000003,,0,Take order,take order,24687,0,0,Take order
4882,start,2024-12-04 22:30:00,,,0,start,start,-1,0,0,start
4882,Review order,2024-12-04 22:30:02,Waiter-000001,,0,Review order,review order,-1,0,0,Review order
4882,Prepare starter,2024-12-04 22:30:09,Cook helper-000002,,0,Prepare starter,prepare starter,24688,0,0,Prepare starter
4882,prepare drinks,2024-12-04 22:30:09,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
4882,Bring drinks,2024-12-04 22:30:30,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
4882,Review drinks,2024-12-04 22:36:29,Waiter-000004,,0,Review drinks,review drinks,-1,0,0,Review drinks
4882,Prepare main course,2024-12-14 01:12:33,Cook-000001,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
4882,Signal food complete,2024-12-23 22:42:49,Cook-000003,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
4882,Bring food,2024-12-23 23:01:11,Cook helper-000003,,0,Bring food,bring food,-1,0,0,Bring food
4882,Deliver to customer,2024-12-23 23:07:56,Waiter-000001,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
4882,EVENT 8 END,2024-12-23 23:08:50,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
4883,Take order,2024-12-04 22:45:00,Waiter-000003,,0,Take order,take order,24689,0,0,Take order
4883,start,2024-12-04 22:45:00,,,0,start,start,-1,0,0,start
4883,Review order,2024-12-04 22:45:31,Waiter-000001,,0,Review order,review order,-1,0,0,Review order
4883,prepare drinks,2024-12-04 22:46:36,Barman-000003,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
4883,Bring drinks,2024-12-04 22:49:49,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
4883,Review drinks,2024-12-04 22:50:47,Waiter-000002,,0,Review drinks,review drinks,-1,0,0,Review drinks
4883,Prepare main course,2024-12-14 01:46:44,Cook-000002,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
4883,Signal food complete,2024-12-23 23:01:11,Cook-000003,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
4883,Bring food,2024-12-23 23:43:18,Cook helper-000003,,0,Bring food,bring food,-1,0,0,Bring food
4883,Deliver to customer,2024-12-23 23:43:26,Waiter-000004,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
4883,EVENT 8 END,2024-12-23 23:45:28,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
4884,Take order,2024-12-04 23:00:00,Waiter-000003,,0,Take order,take order,24690,0,0,Take order
4884,start,2024-12-04 23:00:00,,,0,start,start,-1,0,0,start
4884,Review order,2024-12-04 23:08:30,Waiter-000004,,0,Review order,review order,-1,0,0,Review order
4884,Prepare starter,2024-12-04 23:10:05,Cook helper-000002,,0,Prepare starter,prepare starter,24691,0,0,Prepare starter
4884,prepare drinks,2024-12-04 23:10:05,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
4884,Bring drinks,2024-12-04 23:28:23,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
4884,Review drinks,2024-12-04 23:29:24,Waiter-000001,,0,Review drinks,review drinks,-1,0,0,Review drinks
4884,prepare drinks,2024-12-04 23:29:34,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
4884,Bring drinks,2024-12-04 23:31:45,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
