Case,Timestamp,Resource,Activity,Activity_fixed,label
576,2023-11-01 20:40:02,Clerk-000002,Check for completeness,Check for completeness,
576,2023-11-01 20:40:02,,New online application received,New online application received,
576,2023-11-01 20:56:09,Clerk-000006,Perform checks,Perform checks,
576,2023-11-01 21:01:28,Manager-000005,Make decision,Make decision,
576,2023-11-01 21:03:40,Manager-000006,notify reject,notify reject,
576,2023-11-01 21:04:05,,time out,time out,
576,2023-11-01 21:04:15,,EVENT 13 END,EVENT 13 END,
578,2023-11-01 22:24:59,Clerk-000004,Check for completeness,Check for completeness,
578,2023-11-01 22:24:59,,New online application received,New online application received,
578,2023-11-01 22:25:16,Clerk-000003,Perform checks,Perform checks,
578,2023-11-01 22:25:46,Manager-000001,Make decision,Make decision,
578,2023-11-01 22:41:27,Manager-000003,notify reject,notify reject,
578,2023-11-01 22:44:05,,time out,time out,
578,2023-11-01 22:44:15,,EVENT 13 END,EVENT 13 END,
58,2023-10-03 06:09:22,Clerk-000001,Check for completeness,Check for completeness,
58,2023-10-03 06:09:22,,New online application received,New online application received,
58,2023-10-03 06:48:22,Manager-000003,Request info,Request info,
58,2023-10-03 06:48:55,,info received,info received,
58,2023-10-03 06:49:05,Clerk-000002,Check for completeness,Check for completeness,
58,2023-10-03 07:07:32,Manager-000005,Request info,Request info,
58,2023-10-03 07:10:28,,info received,info received,
58,2023-10-03 07:10:38,Clerk-000001,Check for completeness,Check for completeness,
58,2023-10-03 07:12:11,Manager-000001,Request info,Request info,
58,2023-10-03 07:16:03,,info received,info received,
58,2023-10-03 07:16:13,Clerk-000006,Check for completeness,Check for completeness,
58,2023-10-03 07:43:56,Manager-000002,Request info,Request info,
58,2023-10-03 07:46:42,,info received,info received,
58,2023-10-03 07:46:52,Clerk-000004,Check for completeness,Check for completeness,
58,2023-10-03 07:52:42,Clerk-000001,Perform checks,Perform checks,
58,2023-10-03 08:08:37,Manager-000005,Make decision,Make decision,
58,2023-10-03 08:13:21,Manager-000002,Notify accept,Notify accept,
58,2023-10-03 08:15:19,Manager-000006,Deliver card,Deliver card,
58,2023-10-03 08:32:08,,EVENT 13 END,EVENT 13 END,
580,2023-11-01 23:04:23,Clerk-000002,Check for completeness,Check for completeness,
580,2023-11-01 23:04:23,,New online application received,New online application received,
580,2023-11-01 23:08:38,Clerk-000004,Perform checks,Perform checks,
580,2023-11-01 23:09:37,Manager-000005,Make decision,Make decision,
580,2023-11-01 23:45:08,Manager-000004,notify reject,notify reject,
580,2023-11-02 00:09:49,,review request received,review request received,
580,2023-11-02 00:09:59,Clerk-000004,Check for completeness,Check for completeness,
580,2023-11-02 00:13:10,Clerk-000003,Perform checks,Perform checks,
580,2023-11-02 00:19:54,Manager-000001,Make decision,Make decision,
580,2023-11-02 00:20:29,Manager-000003,notify reject,notify reject,
580,2023-11-02 00:28:32,,review request received,review request received,
580,2023-11-02 00:28:42,Clerk-000001,Check for completeness,Check for completeness,
580,2023-11-02 00:35:22,Manager-000001,Request info,Request info,
580,2023-11-02 01:25:24,,info received,info received,
580,2023-11-02 01:25:34,Clerk-000006,Check for completeness,Check for completeness,
580,2023-11-02 01:32:29,Manager-000002,Request info,Request info,
580,2023-11-02 01:43:29,,info received,info received,
580,2023-11-02 01:43:39,Clerk-000005,Check for completeness,Check for completeness,
580,2023-11-02 01:45:08,Clerk-000002,Perform checks,Perform checks,
580,2023-11-02 01:48:10,Manager-000003,Make decision,Make decision,
580,2023-11-02 01:49:56,Manager-000006,Notify accept,Notify accept,
580,2023-11-02 01:50:23,Manager-000004,Deliver card,Deliver card,
580,2023-11-02 02:26:31,,EVENT 13 END,EVENT 13 END,
584,2023-11-02 02:21:33,Clerk-000005,Check for completeness,Check for completeness,
584,2023-11-02 02:21:33,,New online application received,New online application received,
584,2023-11-02 02:23:39,Clerk-000002,Perform checks,Perform checks,
584,2023-11-02 02:26:32,Manager-000003,Make decision,Make decision,
584,2023-11-02 02:58:36,Manager-000005,Notify accept,Notify accept,
584,2023-11-02 03:13:07,Manager-000004,Deliver card,Deliver card,
584,2023-11-02 03:18:32,,EVENT 13 END,EVENT 13 END,
585,2023-11-02 03:23:35,Clerk-000002,Check for completeness,Check for completeness,
585,2023-11-02 03:23:35,,New online application received,New online application received,
585,2023-11-02 03:27:44,Clerk-000003,Perform checks,Perform checks,
585,2023-11-02 03:30:55,Manager-000006,Make decision,Make decision,
585,2023-11-02 03:35:03,Manager-000001,notify reject,notify reject,
585,2023-11-02 03:54:44,,review request received,review request received,
585,2023-11-02 03:54:54,Clerk-000001,Check for completeness,Check for completeness,
585,2023-11-02 03:56:20,Manager-000004,Request info,Request info,
585,2023-11-02 04:05:48,,info received,info received,
585,2023-11-02 04:05:58,Clerk-000004,Check for completeness,Check for completeness,
585,2023-11-02 04:10:35,Manager-000006,Request info,Request info,
585,2023-11-02 04:17:15,,info received,info received,
585,2023-11-02 04:17:25,Clerk-000002,Check for completeness,Check for completeness,
585,2023-11-02 04:21:28,Manager-000003,Request info,Request info,
585,2023-11-02 04:25:20,,info received,info received,
585,2023-11-02 04:25:30,Clerk-000003,Check for completeness,Check for completeness,
585,2023-11-02 04:36:28,Manager-000004,Request info,Request info,
585,2023-11-02 04:41:39,,info received,info received,
585,2023-11-02 04:41:49,Clerk-000001,Check for completeness,Check for completeness,
585,2023-11-02 04:53:39,Clerk-000002,Perform checks,Perform checks,
585,2023-11-02 05:01:59,Manager-000006,Make decision,Make decision,
585,2023-11-02 05:05:10,Manager-000003,Notify accept,Notify accept,
585,2023-11-02 05:07:45,Manager-000002,Deliver card,Deliver card,
585,2023-11-02 05:17:54,,EVENT 13 END,EVENT 13 END,
587,2023-11-02 04:54:48,Clerk-000006,Check for completeness,Check for completeness,
587,2023-11-02 04:54:48,,New online application received,New online application received,
587,2023-11-02 05:09:52,Clerk-000003,Perform checks,Perform checks,
587,2023-11-02 05:29:20,Manager-000006,Make decision,Make decision,
587,2023-11-02 05:40:59,Manager-000005,notify reject,notify reject,
587,2023-11-02 05:47:17,,time out,time out,
587,2023-11-02 05:47:27,,EVENT 13 END,EVENT 13 END,
588,2023-11-02 05:10:40,Clerk-000004,Check for completeness,Check for completeness,
588,2023-11-02 05:10:40,,New online application received,New online application received,
588,2023-11-02 05:25:12,Manager-000001,Request info,Request info,
588,2023-11-02 05:26:52,,info received,info received,
588,2023-11-02 05:27:02,Clerk-000001,Check for completeness,Check for completeness,
588,2023-11-02 05:39:33,Clerk-000005,Perform checks,Perform checks,
588,2023-11-02 05:43:35,Manager-000003,Make decision,Make decision,
588,2023-11-02 05:58:32,Manager-000002,notify reject,notify reject,
588,2023-11-02 06:05:10,,time out,time out,
588,2023-11-02 06:05:20,,EVENT 13 END,EVENT 13 END,
589,2023-11-02 06:52:34,Clerk-000004,Check for completeness,Check for completeness,
589,2023-11-02 06:52:34,,New online application received,New online application received,
589,2023-11-02 06:58:49,Manager-000005,Request info,Request info,
589,2023-11-02 07:01:27,,info received,info received,
589,2023-11-02 07:01:37,Clerk-000003,Check for completeness,Check for completeness,
589,2023-11-02 07:18:05,Clerk-000001,Perform checks,Perform checks,
589,2023-11-02 07:27:10,Manager-000003,Make decision,Make decision,
589,2023-11-02 07:27:52,Manager-000002,Notify accept,Notify accept,
589,2023-11-02 07:51:10,Manager-000004,Deliver card,Deliver card,
589,2023-11-02 08:11:20,,EVENT 13 END,EVENT 13 END,
59,2023-10-03 06:14:45,Clerk-000004,Check for completeness,Check for completeness,
59,2023-10-03 06:14:45,,New online application received,New online application received,
59,2023-10-03 06:23:11,Manager-000006,Request info,Request info,
59,2023-10-03 06:28:04,,info received,info received,
59,2023-10-03 06:28:14,Clerk-000006,Check for completeness,Check for completeness,
59,2023-10-03 07:08:40,Manager-000002,Request info,Request info,
59,2023-10-03 07:09:17,,info received,info received,
59,2023-10-03 07:09:27,Clerk-000003,Check for completeness,Check for completeness,
59,2023-10-03 07:12:21,Manager-000006,Request info,Request info,
59,2023-10-03 07:17:23,,info received,info received,
59,2023-10-03 07:17:33,Clerk-000005,Check for completeness,Check for completeness,
59,2023-10-03 07:18:57,Manager-000004,Request info,Request info,
59,2023-10-03 07:38:42,,info received,info received,
59,2023-10-03 07:38:52,Clerk-000002,Check for completeness,Check for completeness,
59,2023-10-03 07:44:35,Clerk-000005,Perform checks,Perform checks,
59,2023-10-03 07:52:05,Manager-000004,Make decision,Make decision,
59,2023-10-03 08:04:24,Manager-000002,Notify accept,Notify accept,
59,2023-10-03 08:10:11,Manager-000003,Deliver card,Deliver card,
59,2023-10-03 08:19:05,,EVENT 13 END,EVENT 13 END,
591,2023-11-02 07:50:34,Clerk-000006,Check for completeness,Check for completeness,
591,2023-11-02 07:50:34,,New online application received,New online application received,
591,2023-11-02 07:56:00,Manager-000006,Request info,Request info,
591,2023-11-02 07:58:49,,info received,info received,
591,2023-11-02 07:58:59,Clerk-000004,Check for completeness,Check for completeness,
591,2023-11-02 08:01:03,Manager-000005,Request info,Request info,
591,2023-11-02 08:11:06,,info received,info received,
591,2023-11-02 08:11:16,Clerk-000003,Check for completeness,Check for completeness,
591,2023-11-02 08:24:28,Clerk-000001,Perform checks,Perform checks,
591,2023-11-02 08:26:27,Manager-000003,Make decision,Make decision,
591,2023-11-02 08:42:01,Manager-000002,Notify accept,Notify accept,
591,2023-11-02 08:44:54,Manager-000006,Deliver card,Deliver card,
591,2023-11-02 08:50:10,,EVENT 13 END,EVENT 13 END,
592,2023-11-02 08:37:26,Clerk-000005,Check for completeness,Check for completeness,
592,2023-11-02 08:37:26,,New online application received,New online application received,
592,2023-11-02 08:39:47,Clerk-000006,Perform checks,Perform checks,
592,2023-11-02 09:09:41,Manager-000004,Make decision,Make decision,
592,2023-11-02 09:46:23,Manager-000002,Notify accept,Notify accept,
592,2023-11-02 09:55:21,Manager-000006,Deliver card,Deliver card,
592,2023-11-02 09:58:30,,EVENT 13 END,EVENT 13 END,
593,2023-11-02 10:43:51,Clerk-000005,Check for completeness,Check for completeness,
593,2023-11-02 10:43:51,,New online application received,New online application received,
593,2023-11-02 10:44:43,Manager-000004,Request info,Request info,
593,2023-11-02 10:54:54,,info received,info received,
593,2023-11-02 10:55:04,Clerk-000004,Check for completeness,Check for completeness,
593,2023-11-02 10:56:48,Manager-000002,Request info,Request info,
593,2023-11-02 10:57:06,,info received,info received,
593,2023-11-02 10:57:16,Clerk-000003,Check for completeness,Check for completeness,
593,2023-11-02 11:16:38,Manager-000006,Request info,Request info,
593,2023-11-02 11:18:36,,info received,info received,
593,2023-11-02 11:18:46,Clerk-000006,Check for completeness,Check for completeness,
593,2023-11-02 11:30:19,Manager-000001,Request info,Request info,
593,2023-11-02 11:32:46,,info received,info received,
593,2023-11-02 11:32:56,Clerk-000001,Check for completeness,Check for completeness,
593,2023-11-02 11:47:12,Clerk-000005,Perform checks,Perform checks,
593,2023-11-02 11:53:03,Manager-000005,Make decision,Make decision,
593,2023-11-02 11:54:10,Manager-000004,notify reject,notify reject,
593,2023-11-02 12:01:56,,review request received,review request received,
593,2023-11-02 12:02:06,Clerk-000003,Check for completeness,Check for completeness,
593,2023-11-02 12:04:17,Clerk-000006,Perform checks,Perform checks,
593,2023-11-02 12:05:08,Manager-000006,Make decision,Make decision,
593,2023-11-02 12:08:07,Manager-000001,notify reject,notify reject,
593,2023-11-02 12:13:44,,time out,time out,
593,2023-11-02 12:13:54,,EVENT 13 END,EVENT 13 END,
594,2023-11-02 11:43:23,Clerk-000002,Check for completeness,Check for completeness,
594,2023-11-02 11:43:23,,New online application received,New online application received,
594,2023-11-02 11:48:27,Clerk-000004,Perform checks,Perform checks,
594,2023-11-02 11:53:21,Manager-000003,Make decision,Make decision,
594,2023-11-02 12:01:34,Manager-000002,notify reject,notify reject,
594,2023-11-02 12:04:44,,time out,time out,
594,2023-11-02 12:04:54,,EVENT 13 END,EVENT 13 END,
595,2023-11-02 12:25:06,Clerk-000001,Check for completeness,Check for completeness,
595,2023-11-02 12:25:06,,New online application received,New online application received,
595,2023-11-02 12:29:53,Manager-000005,Request info,Request info,
595,2023-11-02 12:41:42,,info received,info received,
595,2023-11-02 12:41:52,Clerk-000002,Check for completeness,Check for completeness,
595,2023-11-02 13:15:52,Manager-000004,Request info,Request info,
595,2023-11-02 13:19:51,,info received,info received,
595,2023-11-02 13:20:01,Clerk-000003,Check for completeness,Check for completeness,
595,2023-11-02 13:25:18,Clerk-000006,Perform checks,Perform checks,
595,2023-11-02 13:32:03,Manager-000001,Make decision,Make decision,
595,2023-11-02 13:45:31,Manager-000005,notify reject,notify reject,
595,2023-11-02 13:57:14,,review request received,review request received,
595,2023-11-02 13:57:24,Clerk-000001,Check for completeness,Check for completeness,
595,2023-11-02 14:21:44,Clerk-000005,Perform checks,Perform checks,
595,2023-11-02 14:27:34,Manager-000003,Make decision,Make decision,
595,2023-11-02 14:40:33,Manager-000004,notify reject,notify reject,
595,2023-11-02 14:56:08,,time out,time out,
595,2023-11-02 14:56:18,,EVENT 13 END,EVENT 13 END,
596,2023-11-02 12:51:31,Clerk-000005,Check for completeness,Check for completeness,
596,2023-11-02 12:51:31,,New online application received,New online application received,
596,2023-11-02 13:10:54,Clerk-000004,Perform checks,Perform checks,
596,2023-11-02 13:14:19,Manager-000003,Make decision,Make decision,
596,2023-11-02 13:17:40,Manager-000002,Notify accept,Notify accept,
596,2023-11-02 13:22:37,Manager-000006,Deliver card,Deliver card,
596,2023-11-02 13:23:05,,EVENT 13 END,EVENT 13 END,
598,2023-11-02 15:38:44,Clerk-000003,Check for completeness,Check for completeness,
598,2023-11-02 15:38:44,,New online application received,New online application received,
598,2023-11-02 15:44:01,Manager-000006,Request info,Request info,
598,2023-11-02 15:49:02,,info received,info received,
598,2023-11-02 15:49:12,Clerk-000006,Check for completeness,Check for completeness,
598,2023-11-02 15:52:01,Clerk-000001,Perform checks,Perform checks,
598,2023-11-02 16:03:06,Manager-000005,Make decision,Make decision,
598,2023-11-02 16:08:32,Manager-000004,Notify accept,Notify accept,
598,2023-11-02 16:16:59,Manager-000006,Deliver card,Deliver card,
598,2023-11-02 16:35:57,,EVENT 13 END,EVENT 13 END,
599,2023-11-02 16:22:24,Clerk-000005,Check for completeness,Check for completeness,
599,2023-11-02 16:22:24,,New online application received,New online application received,
599,2023-11-02 16:22:26,Manager-000002,Request info,Request info,
599,2023-11-02 16:38:25,,info received,info received,
599,2023-11-02 16:38:35,Clerk-000002,Check for completeness,Check for completeness,
599,2023-11-02 16:49:49,Clerk-000001,Perform checks,Perform checks,
599,2023-11-02 17:11:52,Manager-000006,Make decision,Make decision,
599,2023-11-02 17:24:03,Manager-000002,Notify accept,Notify accept,
599,2023-11-02 17:39:59,Manager-000004,Deliver card,Deliver card,
599,2023-11-02 17:42:28,,EVENT 13 END,EVENT 13 END,
6,2023-09-29 13:17:49,Clerk-000002,Check for completeness,Check for completeness,
6,2023-09-29 13:17:49,,New online application received,New online application received,
6,2023-09-29 13:41:22,Clerk-000003,Perform checks,Perform checks,
6,2023-09-29 13:45:49,Manager-000002,Make decision,Make decision,
6,2023-09-29 13:46:40,Manager-000004,Notify accept,Notify accept,
6,2023-09-29 14:12:17,Manager-000003,Deliver card,Deliver card,
6,2023-09-29 14:25:51,,EVENT 13 END,EVENT 13 END,
60,2023-10-03 06:40:34,Clerk-000003,Check for completeness,Check for completeness,
60,2023-10-03 06:40:34,,New online application received,New online application received,
60,2023-10-03 06:47:46,Manager-000004,Request info,Request info,
60,2023-10-03 06:57:43,,info received,info received,
60,2023-10-03 06:57:53,Clerk-000004,Check for completeness,Check for completeness,
60,2023-10-03 07:21:41,Manager-000002,Request info,Request info,
60,2023-10-03 07:30:01,,info received,info received,
60,2023-10-03 07:30:11,Clerk-000001,Check for completeness,Check for completeness,
60,2023-10-03 07:37:12,Clerk-000003,Perform checks,Perform checks,
60,2023-10-03 07:37:25,Manager-000001,Make decision,Make decision,
60,2023-10-03 07:43:32,Manager-000006,Notify accept,Notify accept,
60,2023-10-03 08:10:13,Manager-000004,Deliver card,Deliver card,
60,2023-10-03 08:24:21,,EVENT 13 END,EVENT 13 END,
600,2023-11-02 16:30:02,Clerk-000004,Check for completeness,Check for completeness,
600,2023-11-02 16:30:02,,New online application received,New online application received,
600,2023-11-02 16:33:04,Manager-000001,Request info,Request info,
600,2023-11-02 16:44:21,,info received,info received,
600,2023-11-02 16:44:31,Clerk-000003,Check for completeness,Check for completeness,
600,2023-11-02 16:46:12,Manager-000003,Request info,Request info,
600,2023-11-02 16:47:36,,info received,info received,
600,2023-11-02 16:47:46,Clerk-000006,Check for completeness,Check for completeness,
600,2023-11-02 16:49:00,Manager-000005,Request info,Request info,
600,2023-11-02 16:49:49,,info received,info received,
600,2023-11-02 16:49:59,Clerk-000005,Check for completeness,Check for completeness,
600,2023-11-02 17:00:00,Manager-000004,Request info,Request info,
600,2023-11-02 17:21:32,,info received,info received,
600,2023-11-02 17:21:42,Clerk-000004,Check for completeness,Check for completeness,
600,2023-11-02 17:22:56,Clerk-000003,Perform checks,Perform checks,
600,2023-11-02 17:27:57,Manager-000001,Make decision,Make decision,
600,2023-11-02 17:31:24,Manager-000003,notify reject,notify reject,
600,2023-11-02 17:32:50,,time out,time out,
600,2023-11-02 17:33:00,,EVENT 13 END,EVENT 13 END,
602,2023-11-02 17:51:00,Clerk-000005,Check for completeness,Check for completeness,
602,2023-11-02 17:51:00,,New online application received,New online application received,
602,2023-11-02 17:51:56,Clerk-000004,Perform checks,Perform checks,
602,2023-11-02 17:57:30,Manager-000001,Make decision,Make decision,
602,2023-11-02 18:00:49,Manager-000003,Notify accept,Notify accept,
602,2023-11-02 18:02:46,Manager-000002,Deliver card,Deliver card,
602,2023-11-02 18:06:04,,EVENT 13 END,EVENT 13 END,
603,2023-11-02 17:51:53,Clerk-000001,Check for completeness,Check for completeness,
603,2023-11-02 17:51:53,,New online application received,New online application received,
603,2023-11-02 17:56:09,Manager-000006,Request info,Request info,
603,2023-11-02 17:59:18,,info received,info received,
603,2023-11-02 17:59:28,Clerk-000003,Check for completeness,Check for completeness,
603,2023-11-02 18:16:11,Manager-000006,Request info,Request info,
603,2023-11-02 18:23:42,,info received,info received,
603,2023-11-02 18:23:52,Clerk-000006,Check for completeness,Check for completeness,
603,2023-11-02 18:30:46,Clerk-000005,Perform checks,Perform checks,
603,2023-11-02 18:48:41,Manager-000002,Make decision,Make decision,
603,2023-11-02 18:48:51,Manager-000005,Notify accept,Notify accept,
603,2023-11-02 18:52:49,Manager-000004,Deliver card,Deliver card,
603,2023-11-02 18:55:46,,EVENT 13 END,EVENT 13 END,
605,2023-11-02 19:15:37,Clerk-000004,Check for completeness,Check for completeness,
605,2023-11-02 19:15:37,,New online application received,New online application received,
605,2023-11-02 19:35:48,Clerk-000002,Perform checks,Perform checks,
605,2023-11-02 19:45:31,Manager-000002,Make decision,Make decision,
605,2023-11-02 19:46:34,Manager-000005,notify reject,notify reject,
605,2023-11-02 19:52:51,,review request received,review request received,
605,2023-11-02 19:53:01,Clerk-000001,Check for completeness,Check for completeness,
605,2023-11-02 20:12:24,Manager-000006,Request info,Request info,
605,2023-11-02 20:28:03,,info received,info received,
605,2023-11-02 20:28:13,Clerk-000003,Check for completeness,Check for completeness,
605,2023-11-02 20:36:30,Manager-000002,Request info,Request info,
605,2023-11-02 20:37:57,,info received,info received,
605,2023-11-02 20:38:07,Clerk-000004,Check for completeness,Check for completeness,
605,2023-11-02 20:50:02,Clerk-000006,Perform checks,Perform checks,
605,2023-11-02 20:55:30,Manager-000003,Make decision,Make decision,
605,2023-11-02 20:56:58,Manager-000002,Notify accept,Notify accept,
605,2023-11-02 21:03:03,Manager-000001,Deliver card,Deliver card,
605,2023-11-02 21:09:03,,EVENT 13 END,EVENT 13 END,
606,2023-11-02 20:22:01,Clerk-000004,Check for completeness,Check for completeness,
606,2023-11-02 20:22:01,,New online application received,New online application received,
606,2023-11-02 20:23:04,Manager-000003,Request info,Request info,
606,2023-11-02 20:25:15,,info received,info received,
606,2023-11-02 20:25:25,Clerk-000005,Check for completeness,Check for completeness,
606,2023-11-02 20:32:17,Clerk-000001,Perform checks,Perform checks,
606,2023-11-02 20:36:30,Manager-000005,Make decision,Make decision,
606,2023-11-02 21:00:25,Manager-000004,Notify accept,Notify accept,
606,2023-11-02 21:03:45,Manager-000006,Deliver card,Deliver card,
606,2023-11-02 21:08:43,,EVENT 13 END,EVENT 13 END,
607,2023-11-02 21:29:57,Clerk-000005,Check for completeness,Check for completeness,
607,2023-11-02 21:29:57,,New online application received,New online application received,
607,2023-11-02 21:31:00,Clerk-000003,Perform checks,Perform checks,
607,2023-11-02 22:05:03,Manager-000003,Make decision,Make decision,
607,2023-11-02 22:14:52,Manager-000005,notify reject,notify reject,
607,2023-11-02 22:15:39,,review request received,review request received,
607,2023-11-02 22:15:49,Clerk-000001,Check for completeness,Check for completeness,
607,2023-11-02 22:24:12,Clerk-000002,Perform checks,Perform checks,
607,2023-11-02 22:26:05,Manager-000002,Make decision,Make decision,
607,2023-11-02 22:27:53,Manager-000004,notify reject,notify reject,
607,2023-11-02 22:46:47,,time out,time out,
607,2023-11-02 22:46:57,,EVENT 13 END,EVENT 13 END,
608,2023-11-03 00:00:23,Clerk-000004,Check for completeness,Check for completeness,
608,2023-11-03 00:00:23,,New online application received,New online application received,
608,2023-11-03 00:34:09,Clerk-000006,Perform checks,Perform checks,
608,2023-11-03 00:47:09,Manager-000001,Make decision,Make decision,
608,2023-11-03 01:10:29,Manager-000002,notify reject,notify reject,
608,2023-11-03 01:22:36,,time out,time out,
608,2023-11-03 01:22:46,,EVENT 13 END,EVENT 13 END,
609,2023-11-03 00:37:55,Clerk-000005,Check for completeness,Check for completeness,
609,2023-11-03 00:37:55,,New online application received,New online application received,
609,2023-11-03 00:41:26,Clerk-000003,Perform checks,Perform checks,
609,2023-11-03 00:42:20,Manager-000006,Make decision,Make decision,
609,2023-11-03 00:54:58,Manager-000003,Notify accept,Notify accept,
609,2023-11-03 00:57:48,Manager-000005,Deliver card,Deliver card,
609,2023-11-03 01:05:26,,EVENT 13 END,EVENT 13 END,
612,2023-11-03 02:04:26,Clerk-000003,Check for completeness,Check for completeness,
612,2023-11-03 02:04:26,,New online application received,New online application received,
612,2023-11-03 02:06:48,Clerk-000006,Perform checks,Perform checks,
612,2023-11-03 02:08:58,Manager-000002,Make decision,Make decision,
612,2023-11-03 02:10:17,Manager-000004,Notify accept,Notify accept,
612,2023-11-03 02:17:18,Manager-000006,Deliver card,Deliver card,
612,2023-11-03 02:26:01,,EVENT 13 END,EVENT 13 END,
614,2023-11-03 09:26:47,Clerk-000001,Check for completeness,Check for completeness,
614,2023-11-03 09:26:47,,New online application received,New online application received,
614,2023-11-03 09:46:40,Manager-000006,Request info,Request info,
614,2023-11-03 09:52:06,,info received,info received,
614,2023-11-03 09:52:16,Clerk-000006,Check for completeness,Check for completeness,
614,2023-11-03 09:58:19,Clerk-000004,Perform checks,Perform checks,
614,2023-11-03 10:08:09,Manager-000003,Make decision,Make decision,
614,2023-11-03 10:11:05,Manager-000005,notify reject,notify reject,
614,2023-11-03 10:16:06,,review request received,review request received,
614,2023-11-03 10:16:16,Clerk-000002,Check for completeness,Check for completeness,
614,2023-11-03 10:43:14,Manager-000001,Request info,Request info,
614,2023-11-03 11:12:58,,info received,info received,
614,2023-11-03 11:13:08,Clerk-000005,Check for completeness,Check for completeness,
614,2023-11-03 11:21:24,Clerk-000006,Perform checks,Perform checks,
614,2023-11-03 11:22:50,Manager-000002,Make decision,Make decision,
614,2023-11-03 11:22:56,Manager-000004,notify reject,notify reject,
614,2023-11-03 11:35:13,,time out,time out,
614,2023-11-03 11:35:23,,EVENT 13 END,EVENT 13 END,
615,2023-11-03 11:13:50,Clerk-000003,Check for completeness,Check for completeness,
615,2023-11-03 11:13:50,,New online application received,New online application received,
615,2023-11-03 11:14:25,Clerk-000001,Perform checks,Perform checks,
615,2023-11-03 11:24:52,Manager-000006,Make decision,Make decision,
615,2023-11-03 11:41:19,Manager-000003,notify reject,notify reject,
615,2023-11-03 11:51:09,,review request received,review request received,
615,2023-11-03 11:51:19,Clerk-000004,Check for completeness,Check for completeness,
615,2023-11-03 12:15:11,Clerk-000002,Perform checks,Perform checks,
615,2023-11-03 12:36:15,Manager-000005,Make decision,Make decision,
615,2023-11-03 12:41:45,Manager-000001,notify reject,notify reject,
615,2023-11-03 12:51:47,,review request received,review request received,
615,2023-11-03 12:51:57,Clerk-000006,Check for completeness,Check for completeness,
615,2023-11-03 13:04:06,Clerk-000004,Perform checks,Perform checks,
615,2023-11-03 13:11:28,Manager-000006,Make decision,Make decision,
615,2023-11-03 13:13:17,Manager-000005,notify reject,notify reject,
615,2023-11-03 13:15:42,,review request received,review request received,
615,2023-11-03 13:15:52,Clerk-000002,Check for completeness,Check for completeness,
615,2023-11-03 13:18:35,Clerk-000003,Perform checks,Perform checks,
615,2023-11-03 13:23:50,Manager-000002,Make decision,Make decision,
615,2023-11-03 13:25:19,Manager-000001,notify reject,notify reject,
615,2023-11-03 13:31:36,,time out,time out,
615,2023-11-03 13:31:46,,EVENT 13 END,EVENT 13 END,
618,2023-11-03 14:25:19,Clerk-000006,Check for completeness,Check for completeness,
618,2023-11-03 14:25:19,,New online application received,New online application received,
618,2023-11-03 14:35:51,Clerk-000001,Perform checks,Perform checks,
618,2023-11-03 14:38:42,Manager-000005,Make decision,Make decision,
618,2023-11-03 14:56:30,Manager-000002,notify reject,notify reject,
618,2023-11-03 14:56:51,,time out,time out,
618,2023-11-03 14:57:01,,EVENT 13 END,EVENT 13 END,
619,2023-11-03 16:50:13,Clerk-000006,Check for completeness,Check for completeness,
619,2023-11-03 16:50:13,,New online application received,New online application received,
619,2023-11-03 16:52:57,Manager-000003,Request info,Request info,
619,2023-11-03 16:56:12,,info received,info received,
619,2023-11-03 16:56:22,Clerk-000004,Check for completeness,Check for completeness,
619,2023-11-03 16:56:28,Manager-000005,Request info,Request info,
619,2023-11-03 17:16:39,,info received,info received,
619,2023-11-03 17:16:49,Clerk-000001,Check for completeness,Check for completeness,
619,2023-11-03 17:42:38,Manager-000002,Request info,Request info,
619,2023-11-03 17:46:00,,info received,info received,
619,2023-11-03 17:46:10,Clerk-000002,Check for completeness,Check for completeness,
619,2023-11-03 17:46:32,Manager-000001,Request info,Request info,
619,2023-11-03 17:51:28,,info received,info received,
619,2023-11-03 17:51:38,Clerk-000003,Check for completeness,Check for completeness,
619,2023-11-03 18:27:24,Manager-000004,Request info,Request info,
619,2023-11-03 18:44:18,,info received,info received,
619,2023-11-03 18:44:28,Clerk-000005,Check for completeness,Check for completeness,
619,2023-11-03 18:47:29,Clerk-000006,Perform checks,Perform checks,
619,2023-11-03 18:50:31,Manager-000006,Make decision,Make decision,
619,2023-11-03 18:55:49,Manager-000003,Notify accept,Notify accept,
619,2023-11-03 19:02:04,Manager-000005,Deliver card,Deliver card,
619,2023-11-03 19:07:22,,EVENT 13 END,EVENT 13 END,
62,2023-10-03 07:55:44,Clerk-000003,Check for completeness,Check for completeness,
62,2023-10-03 07:55:44,,New online application received,New online application received,
62,2023-10-03 08:02:43,Manager-000001,Request info,Request info,
62,2023-10-03 08:10:15,,info received,info received,
62,2023-10-03 08:10:25,Clerk-000006,Check for completeness,Check for completeness,
62,2023-10-03 08:24:46,Manager-000001,Request info,Request info,
62,2023-10-03 08:25:37,,info received,info received,
62,2023-10-03 08:25:47,Clerk-000002,Check for completeness,Check for completeness,
62,2023-10-03 08:36:25,Manager-000005,Request info,Request info,
62,2023-10-03 09:01:51,,info received,info received,
62,2023-10-03 09:02:01,Clerk-000005,Check for completeness,Check for completeness,
62,2023-10-03 09:05:16,Manager-000002,Request info,Request info,
62,2023-10-03 09:05:29,,info received,info received,
