Case,Activity,Timestamp,Resource,label,iscollateral,BaseActivity,ProcessedActivity,CollateralGroup,is_collateral_event,y_true,Activity_fixed
1418,info received,2023-12-20 11:46:57,,,0,info received,info received,-1,0,0,info received
1418,Check for completeness,2023-12-20 11:47:07,Clerk-000001,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1418,Perform checks,2023-12-20 11:57:43,Clerk-000005,,0,Perform checks,perform checks,-1,0,0,Perform checks
1418,Make decision,2023-12-20 12:19:46,Manager-000005,,0,Make decision,make decision,-1,0,0,Make decision
1418,notify reject,2023-12-20 12:19:51,Manager-000002,,0,notify reject,notify reject,-1,0,0,notify reject
1418,time out,2023-12-20 12:23:57,,,0,time out,time out,-1,0,0,time out
1418,EVENT 13 END,2023-12-20 12:24:07,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
1419,Check for completeness,2023-12-20 17:21:51,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1419,New online application received,2023-12-20 17:21:51,,,0,New online application received,new online application received,-1,0,0,New online application received
1419,Perform checks,2023-12-20 18:15:52,Clerk-000006,,0,Perform checks,perform checks,-1,0,0,Perform checks
1419,Make decision,2023-12-20 18:28:37,Manager-000001,,0,Make decision,make decision,-1,0,0,Make decision
1419,Notify accept,2023-12-20 18:29:36,Manager-000004,,0,Notify accept,notify accept,-1,0,0,Notify accept
1419,Deliver card,2023-12-20 18:34:45,Manager-000006,,0,Deliver card,deliver card,-1,0,0,Deliver card
1419,EVENT 13 END,2023-12-20 18:38:49,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
1420,Check for completeness,2023-12-20 18:13:13,Clerk-000002,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1420,New online application received,2023-12-20 18:13:13,,,0,New online application received,new online application received,-1,0,0,New online application received
1420,Make decision_signed1,2023-12-20 18:13:13,Clerk-000002,collateral events(Make decision),0,Make decision_signed1,make decision,4926,0,1,Make decision_signed1
1420,Perform checks,2023-12-20 18:38:03,Clerk-000005,,0,Perform checks,perform checks,-1,0,0,Perform checks
1420,Make decision_signed1,2023-12-20 18:38:03,Clerk-000005,collateral events(Make decision),0,Make decision_signed1,make decision,4927,0,1,Make decision_signed1
1420,Make decision,2023-12-20 18:42:07,Manager-000003,,0,Make decision,make decision,4928,0,0,Make decision
1420,Notify accept,2023-12-20 18:43:34,Manager-000005,,0,Notify accept,notify accept,-1,0,0,Notify accept
1420,Make decision_signed1,2023-12-20 18:43:35,Manager-000005,collateral events(Make decision),0,Make decision_signed1,make decision,4929,0,1,Make decision_signed1
1420,Deliver card,2023-12-20 18:58:44,Manager-000004,,0,Deliver card,deliver card,-1,0,0,Deliver card
1420,Make decision_signed1,2023-12-20 18:58:44,Manager-000004,collateral events(Make decision),0,Make decision_signed1,make decision,4930,0,1,Make decision_signed1
1420,EVENT 13 END,2023-12-20 19:09:37,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
1420,Make decision_signed1,2023-12-20 19:09:37,,collateral events(Make decision),0,Make decision_signed1,make decision,4931,0,1,Make decision_signed1
1421,Check for completeness,2023-12-20 18:31:27,Clerk-000003,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1421,New online application received,2023-12-20 18:31:27,,,0,New online application received,new online application received,-1,0,0,New online application received
1421,Make decision_signed1,2023-12-20 18:31:27,Clerk-000003,collateral events(Make decision),0,Make decision_signed1,make decision,4932,0,1,Make decision_signed1
1421,Perform checks,2023-12-20 18:32:19,Clerk-000001,,0,Perform checks,perform checks,-1,0,0,Perform checks
1421,Make decision_signed1,2023-12-20 18:32:20,Clerk-000001,collateral events(Make decision),0,Make decision_signed1,make decision,4933,0,1,Make decision_signed1
1421,Make decision,2023-12-20 18:47:07,Manager-000002,,0,Make decision,make decision,4934,0,0,Make decision
1421,notify reject,2023-12-20 18:51:47,Manager-000001,,0,notify reject,notify reject,-1,0,0,notify reject
1421,Make decision_signed1,2023-12-20 18:51:47,Manager-000001,collateral events(Make decision),0,Make decision_signed1,make decision,4935,0,1,Make decision_signed1
1421,review request received,2023-12-20 18:56:38,,,0,review request received,review request received,-1,0,0,review request received
1421,Make decision_signed1,2023-12-20 18:56:39,,collateral events(Make decision),0,Make decision_signed1,make decision,4936,0,1,Make decision_signed1
1421,Check for completeness,2023-12-20 18:56:48,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1421,Make decision_signed1,2023-12-20 18:56:49,Clerk-000004,collateral events(Make decision),0,Make decision_signed1,make decision,4937,0,1,Make decision_signed1
1421,Request info,2023-12-20 19:59:00,Manager-000003,,0,Request info,request info,-1,0,0,Request info
1421,Make decision_signed1,2023-12-20 19:59:01,Manager-000003,collateral events(Make decision),0,Make decision_signed1,make decision,4938,0,1,Make decision_signed1
1421,info received,2023-12-20 19:59:35,,,0,info received,info received,-1,0,0,info received
1421,Make decision_signed1,2023-12-20 19:59:36,,collateral events(Make decision),0,Make decision_signed1,make decision,4939,0,1,Make decision_signed1
1421,Check for completeness,2023-12-20 19:59:45,Clerk-000002,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1421,Make decision_signed1,2023-12-20 19:59:45,Clerk-000002,collateral events(Make decision),0,Make decision_signed1,make decision,4940,0,1,Make decision_signed1
1421,Perform checks,2023-12-20 20:08:44,Clerk-000005,,0,Perform checks,perform checks,-1,0,0,Perform checks
1421,Make decision_signed1,2023-12-20 20:08:44,Clerk-000005,collateral events(Make decision),0,Make decision_signed1,make decision,4941,0,1,Make decision_signed1
1421,Make decision,2023-12-20 20:44:51,Manager-000004,,0,Make decision,make decision,4942,0,0,Make decision
1421,notify reject,2023-12-20 20:47:00,Manager-000006,,0,notify reject,notify reject,-1,0,0,notify reject
1421,Make decision_signed1,2023-12-20 20:47:00,Manager-000006,collateral events(Make decision),0,Make decision_signed1,make decision,4943,0,1,Make decision_signed1
1421,review request received,2023-12-20 20:50:00,,,0,review request received,review request received,-1,0,0,review request received
1421,Make decision_signed1,2023-12-20 20:50:01,,collateral events(Make decision),0,Make decision_signed1,make decision,4944,0,1,Make decision_signed1
1421,Check for completeness,2023-12-20 20:50:10,Clerk-000003,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1421,Make decision_signed1,2023-12-20 20:50:11,Clerk-000003,collateral events(Make decision),0,Make decision_signed1,make decision,4945,0,1,Make decision_signed1
1421,Request info,2023-12-20 20:51:51,Manager-000001,,0,Request info,request info,-1,0,0,Request info
1421,Make decision_signed1,2023-12-20 20:51:51,Manager-000001,collateral events(Make decision),0,Make decision_signed1,make decision,4946,0,1,Make decision_signed1
1421,info received,2023-12-20 21:17:24,,,0,info received,info received,-1,0,0,info received
1421,Make decision_signed1,2023-12-20 21:17:24,,collateral events(Make decision),0,Make decision_signed1,make decision,4947,0,1,Make decision_signed1
1421,Check for completeness,2023-12-20 21:17:34,Clerk-000001,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1421,Make decision_signed1,2023-12-20 21:17:34,Clerk-000001,collateral events(Make decision),0,Make decision_signed1,make decision,4948,0,1,Make decision_signed1
1421,Perform checks,2023-12-20 21:46:43,Clerk-000006,,0,Perform checks,perform checks,-1,0,0,Perform checks
1421,Make decision_signed1,2023-12-20 21:46:44,Clerk-000006,collateral events(Make decision),0,Make decision_signed1,make decision,4949,0,1,Make decision_signed1
1421,Make decision,2023-12-20 21:53:09,Manager-000004,,0,Make decision,make decision,4950,0,0,Make decision
1421,Notify accept,2023-12-20 21:56:48,Manager-000003,,0,Notify accept,notify accept,-1,0,0,Notify accept
1421,Make decision_signed1,2023-12-20 21:56:48,Manager-000003,collateral events(Make decision),0,Make decision_signed1,make decision,4951,0,1,Make decision_signed1
1421,Deliver card,2023-12-20 21:59:44,Manager-000006,,0,Deliver card,deliver card,-1,0,0,Deliver card
1421,Make decision_signed1,2023-12-20 21:59:44,Manager-000006,collateral events(Make decision),0,Make decision_signed1,make decision,4952,0,1,Make decision_signed1
1421,EVENT 13 END,2023-12-20 22:18:34,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
1421,Make decision_signed1,2023-12-20 22:18:35,,collateral events(Make decision),0,Make decision_signed1,make decision,4953,0,1,Make decision_signed1
1422,Check for completeness,2023-12-20 19:44:54,Clerk-000006,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1422,New online application received,2023-12-20 19:44:54,,,0,New online application received,new online application received,-1,0,0,New online application received
1422,Request info,2023-12-20 19:52:19,Manager-000006,,0,Request info,request info,-1,0,0,Request info
1422,info received,2023-12-20 19:54:19,,,0,info received,info received,-1,0,0,info received
1422,Check for completeness,2023-12-20 19:54:29,Clerk-000003,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1422,Request info,2023-12-20 20:09:48,Manager-000002,,0,Request info,request info,-1,0,0,Request info
1422,info received,2023-12-20 20:16:24,,,0,info received,info received,-1,0,0,info received
1422,Check for completeness,2023-12-20 20:16:34,Clerk-000001,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1422,Request info,2023-12-20 20:18:01,Manager-000001,,0,Request info,request info,-1,0,0,Request info
1422,info received,2023-12-20 20:23:35,,,0,info received,info received,-1,0,0,info received
1422,Check for completeness,2023-12-20 20:23:45,Clerk-000006,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1422,Request info,2023-12-20 20:30:00,Manager-000005,,0,Request info,request info,-1,0,0,Request info
1422,info received,2023-12-20 20:43:01,,,0,info received,info received,-1,0,0,info received
1422,Check for completeness,2023-12-20 20:43:11,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1422,Perform checks,2023-12-20 20:43:50,Clerk-000002,,0,Perform checks,perform checks,-1,0,0,Perform checks
1422,Make decision,2023-12-20 20:47:30,Manager-000003,,0,Make decision,make decision,-1,0,0,Make decision
1422,Notify accept,2023-12-20 20:48:08,Manager-000002,,0,Notify accept,notify accept,-1,0,0,Notify accept
1422,Deliver card,2023-12-20 21:00:39,Manager-000005,,0,Deliver card,deliver card,-1,0,0,Deliver card
1422,EVENT 13 END,2023-12-20 21:01:11,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
1423,Check for completeness,2023-12-20 22:13:34,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1423,New online application received,2023-12-20 22:13:34,,,0,New online application received,new online application received,-1,0,0,New online application received
1423,Request info,2023-12-20 22:14:27,Manager-000002,,0,Request info,request info,-1,0,0,Request info
1423,info received,2023-12-20 22:20:15,,,0,info received,info received,-1,0,0,info received
1423,Check for completeness,2023-12-20 22:20:25,Clerk-000005,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1423,Request info,2023-12-20 22:26:28,Manager-000005,,0,Request info,request info,-1,0,0,Request info
1423,info received,2023-12-20 22:38:05,,,0,info received,info received,-1,0,0,info received
1423,Check for completeness,2023-12-20 22:38:15,Clerk-000001,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1423,Request info,2023-12-20 22:39:38,Manager-000001,,0,Request info,request info,-1,0,0,Request info
1423,info received,2023-12-20 22:40:15,,,0,info received,info received,-1,0,0,info received
1423,Check for completeness,2023-12-20 22:40:25,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1423,Perform checks,2023-12-20 22:54:13,Clerk-000002,,0,Perform checks,perform checks,-1,0,0,Perform checks
1423,Make decision,2023-12-20 23:02:52,Manager-000005,,0,Make decision,make decision,-1,0,0,Make decision
1423,notify reject,2023-12-20 23:18:22,Manager-000004,,0,notify reject,notify reject,-1,0,0,notify reject
1423,time out,2023-12-20 23:19:57,,,0,time out,time out,-1,0,0,time out
1423,EVENT 13 END,2023-12-20 23:20:07,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
1424,Check for completeness,2023-12-20 22:34:16,Clerk-000002,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1424,New online application received,2023-12-20 22:34:16,,,0,New online application received,new online application received,-1,0,0,New online application received
1424,Perform checks,2023-12-20 22:38:54,Clerk-000006,,0,Perform checks,perform checks,-1,0,0,Perform checks
1424,Make decision,2023-12-20 22:40:12,Manager-000004,,0,Make decision,make decision,-1,0,0,Make decision
1424,notify reject,2023-12-20 22:40:36,Manager-000003,,0,notify reject,notify reject,-1,0,0,notify reject
1424,time out,2023-12-20 22:58:28,,,0,time out,time out,-1,0,0,time out
1424,EVENT 13 END,2023-12-20 22:58:38,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
1425,Check for completeness,2023-12-20 22:37:28,Clerk-000003,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1425,New online application received,2023-12-20 22:37:28,,,0,New online application received,new online application received,-1,0,0,New online application received
1425,Make decision_signed1,2023-12-20 22:37:29,,collateral events(Make decision),0,Make decision_signed1,make decision,4954,0,1,Make decision_signed1
1425,Request info,2023-12-20 22:43:33,Manager-000006,,0,Request info,request info,-1,0,0,Request info
1425,Make decision_signed1,2023-12-20 22:43:34,Manager-000006,collateral events(Make decision),0,Make decision_signed1,make decision,4955,0,1,Make decision_signed1
1425,info received,2023-12-20 22:50:04,,,0,info received,info received,-1,0,0,info received
1425,Make decision_signed1,2023-12-20 22:50:04,,collateral events(Make decision),0,Make decision_signed1,make decision,4956,0,1,Make decision_signed1
1425,Check for completeness,2023-12-20 22:50:14,Clerk-000005,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1425,Make decision_signed1,2023-12-20 22:50:14,Clerk-000005,collateral events(Make decision),0,Make decision_signed1,make decision,4957,0,1,Make decision_signed1
1425,Request info,2023-12-20 23:02:23,Manager-000002,,0,Request info,request info,-1,0,0,Request info
1425,Make decision_signed1,2023-12-20 23:02:24,Manager-000002,collateral events(Make decision),0,Make decision_signed1,make decision,4958,0,1,Make decision_signed1
1425,info received,2023-12-20 23:05:09,,,0,info received,info received,-1,0,0,info received
1425,Make decision_signed1,2023-12-20 23:05:09,,collateral events(Make decision),0,Make decision_signed1,make decision,4959,0,1,Make decision_signed1
1425,Check for completeness,2023-12-20 23:05:19,Clerk-000001,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1425,Make decision_signed1,2023-12-20 23:05:19,Clerk-000001,collateral events(Make decision),0,Make decision_signed1,make decision,4960,0,1,Make decision_signed1
1425,Request info,2023-12-20 23:14:49,Manager-000001,,0,Request info,request info,-1,0,0,Request info
1425,Make decision_signed1,2023-12-20 23:14:49,Manager-000001,collateral events(Make decision),0,Make decision_signed1,make decision,4961,0,1,Make decision_signed1
1425,info received,2023-12-20 23:30:05,,,0,info received,info received,-1,0,0,info received
1425,Make decision_signed1,2023-12-20 23:30:05,,collateral events(Make decision),0,Make decision_signed1,make decision,4962,0,1,Make decision_signed1
1425,Check for completeness,2023-12-20 23:30:15,Clerk-000006,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1425,Make decision_signed1,2023-12-20 23:30:16,Clerk-000006,collateral events(Make decision),0,Make decision_signed1,make decision,4963,0,1,Make decision_signed1
1425,Request info,2023-12-20 23:46:03,Manager-000006,,0,Request info,request info,-1,0,0,Request info
1425,Make decision_signed1,2023-12-20 23:46:04,Manager-000006,collateral events(Make decision),0,Make decision_signed1,make decision,4964,0,1,Make decision_signed1
1425,info received,2023-12-20 23:50:09,,,0,info received,info received,-1,0,0,info received
1425,Make decision_signed1,2023-12-20 23:50:10,,collateral events(Make decision),0,Make decision_signed1,make decision,4965,0,1,Make decision_signed1
1425,Check for completeness,2023-12-20 23:50:19,Clerk-000003,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1425,Make decision_signed1,2023-12-20 23:50:20,Clerk-000003,collateral events(Make decision),0,Make decision_signed1,make decision,4966,0,1,Make decision_signed1
1425,Perform checks,2023-12-20 23:52:06,Clerk-000004,,0,Perform checks,perform checks,-1,0,0,Perform checks
1425,Make decision_signed1,2023-12-20 23:52:06,Clerk-000004,collateral events(Make decision),0,Make decision_signed1,make decision,4967,0,1,Make decision_signed1
1425,Make decision,2023-12-20 23:57:59,Manager-000003,,0,Make decision,make decision,4968,0,0,Make decision
1425,notify reject,2023-12-20 23:58:00,Manager-000002,,0,notify reject,notify reject,-1,0,0,notify reject
1425,time out,2023-12-21 00:00:09,,,0,time out,time out,-1,0,0,time out
1425,Make decision_signed1,2023-12-21 00:00:09,,collateral events(Make decision),0,Make decision_signed1,make decision,4969,0,1,Make decision_signed1
1425,EVENT 13 END,2023-12-21 00:00:19,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
1425,Make decision_signed1,2023-12-21 00:00:20,,collateral events(Make decision),0,Make decision_signed1,make decision,4970,0,1,Make decision_signed1
1426,Check for completeness,2023-12-21 01:03:09,Clerk-000005,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1426,New online application received,2023-12-21 01:03:09,,,0,New online application received,new online application received,-1,0,0,New online application received
1426,Perform checks,2023-12-21 01:03:22,Clerk-000002,,0,Perform checks,perform checks,-1,0,0,Perform checks
1426,Make decision,2023-12-21 01:22:10,Manager-000004,,0,Make decision,make decision,-1,0,0,Make decision
1426,notify reject,2023-12-21 01:22:46,Manager-000001,,0,notify reject,notify reject,-1,0,0,notify reject
1426,time out,2023-12-21 01:32:01,,,0,time out,time out,-1,0,0,time out
1426,EVENT 13 END,2023-12-21 01:32:11,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
1427,Check for completeness,2023-12-21 01:07:06,Clerk-000001,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1427,New online application received,2023-12-21 01:07:06,,,0,New online application received,new online application received,-1,0,0,New online application received
1427,Request info,2023-12-21 01:07:10,Manager-000005,,0,Request info,request info,-1,0,0,Request info
1427,info received,2023-12-21 01:25:07,,,0,info received,info received,-1,0,0,info received
1427,Check for completeness,2023-12-21 01:25:17,Clerk-000006,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1427,Request info,2023-12-21 01:55:14,Manager-000006,,0,Request info,request info,-1,0,0,Request info
1427,info received,2023-12-21 02:30:50,,,0,info received,info received,-1,0,0,info received
1427,Check for completeness,2023-12-21 02:31:00,Clerk-000006,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1427,Request info,2023-12-21 02:34:38,Manager-000005,,0,Request info,request info,-1,0,0,Request info
1427,info received,2023-12-21 03:15:12,,,0,info received,info received,-1,0,0,info received
1427,Check for completeness,2023-12-21 03:15:22,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1427,Request info,2023-12-21 03:20:56,Manager-000004,,0,Request info,request info,-1,0,0,Request info
1427,info received,2023-12-21 03:50:29,,,0,info received,info received,-1,0,0,info received
1427,Check for completeness,2023-12-21 03:50:39,Clerk-000001,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1427,Request info,2023-12-21 04:17:24,Manager-000002,,0,Request info,request info,-1,0,0,Request info
1427,info received,2023-12-21 04:24:46,,,0,info received,info received,-1,0,0,info received
1427,Check for completeness,2023-12-21 04:24:56,Clerk-000006,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1427,Perform checks,2023-12-21 04:40:48,Clerk-000002,,0,Perform checks,perform checks,-1,0,0,Perform checks
1427,Make decision,2023-12-21 04:42:37,Manager-000006,,0,Make decision,make decision,-1,0,0,Make decision
1427,notify reject,2023-12-21 04:47:06,Manager-000003,,0,notify reject,notify reject,-1,0,0,notify reject
1427,review request received,2023-12-21 05:17:29,,,0,review request received,review request received,-1,0,0,review request received
1427,Check for completeness,2023-12-21 05:17:39,Clerk-000003,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1427,Perform checks,2023-12-21 05:38:14,Clerk-000001,,0,Perform checks,perform checks,-1,0,0,Perform checks
1427,Make decision,2023-12-21 05:39:23,Manager-000005,,0,Make decision,make decision,-1,0,0,Make decision
1427,Notify accept,2023-12-21 05:55:05,Manager-000002,,0,Notify accept,notify accept,-1,0,0,Notify accept
1427,Deliver card,2023-12-21 06:06:02,Manager-000006,,0,Deliver card,deliver card,-1,0,0,Deliver card
1427,EVENT 13 END,2023-12-21 06:18:25,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
1428,Check for completeness,2023-12-21 01:50:37,Clerk-000003,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1428,New online application received,2023-12-21 01:50:37,,,0,New online application received,new online application received,-1,0,0,New online application received
1428,Request info,2023-12-21 02:09:12,Manager-000003,,0,Request info,request info,-1,0,0,Request info
1428,info received,2023-12-21 02:18:29,,,0,info received,info received,-1,0,0,info received
1428,Check for completeness,2023-12-21 02:18:39,Clerk-000005,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1428,Request info,2023-12-21 02:22:37,Manager-000002,,0,Request info,request info,-1,0,0,Request info
1428,info received,2023-12-21 02:27:21,,,0,info received,info received,-1,0,0,info received
1428,Check for completeness,2023-12-21 02:27:31,Clerk-000002,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1428,Perform checks,2023-12-21 02:35:09,Clerk-000005,,0,Perform checks,perform checks,-1,0,0,Perform checks
1428,Make decision,2023-12-21 02:46:14,Manager-000004,,0,Make decision,make decision,-1,0,0,Make decision
1428,Notify accept,2023-12-21 03:05:49,Manager-000002,,0,Notify accept,notify accept,-1,0,0,Notify accept
1428,Deliver card,2023-12-21 03:09:48,Manager-000006,,0,Deliver card,deliver card,-1,0,0,Deliver card
1428,EVENT 13 END,2023-12-21 03:11:09,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
1429,Check for completeness,2023-12-21 02:16:42,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1429,New online application received,2023-12-21 02:16:42,,,0,New online application received,new online application received,-1,0,0,New online application received
1429,Request info,2023-12-21 02:23:51,Manager-000004,,0,Request info,request info,-1,0,0,Request info
1429,info received,2023-12-21 02:27:12,,,0,info received,info received,-1,0,0,info received
1429,Check for completeness,2023-12-21 02:27:22,Clerk-000001,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1429,Perform checks,2023-12-21 02:32:40,Clerk-000003,,0,Perform checks,perform checks,-1,0,0,Perform checks
1429,Make decision,2023-12-21 02:36:01,Manager-000001,,0,Make decision,make decision,-1,0,0,Make decision
1429,Notify accept,2023-12-21 02:42:52,Manager-000003,,0,Notify accept,notify accept,-1,0,0,Notify accept
1429,Deliver card,2023-12-21 03:13:20,Manager-000001,,0,Deliver card,deliver card,-1,0,0,Deliver card
1429,EVENT 13 END,2023-12-21 03:13:21,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
1430,Check for completeness,2023-12-21 05:26:35,Clerk-000005,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1430,New online application received,2023-12-21 05:26:35,,,0,New online application received,new online application received,-1,0,0,New online application received
1430,Request info,2023-12-21 05:28:14,Manager-000001,,0,Request info,request info,-1,0,0,Request info
1430,info received,2023-12-21 05:40:27,,,0,info received,info received,-1,0,0,info received
1430,Check for completeness,2023-12-21 05:40:37,Clerk-000002,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1430,Perform checks,2023-12-21 05:40:46,Clerk-000005,,0,Perform checks,perform checks,-1,0,0,Perform checks
1430,Make decision,2023-12-21 05:41:57,Manager-000004,,0,Make decision,make decision,-1,0,0,Make decision
1430,Notify accept,2023-12-21 05:43:19,Manager-000002,,0,Notify accept,notify accept,-1,0,0,Notify accept
1430,Deliver card,2023-12-21 05:47:57,Manager-000006,,0,Deliver card,deliver card,-1,0,0,Deliver card
1430,EVENT 13 END,2023-12-21 05:49:30,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
1431,Check for completeness,2023-12-21 05:38:00,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1431,New online application received,2023-12-21 05:38:00,,,0,New online application received,new online application received,-1,0,0,New online application received
1431,Perform checks,2023-12-21 05:43:11,Clerk-000003,,0,Perform checks,perform checks,-1,0,0,Perform checks
1431,Make decision,2023-12-21 05:51:35,Manager-000003,,0,Make decision,make decision,-1,0,0,Make decision
1431,Notify accept,2023-12-21 05:53:59,Manager-000004,,0,Notify accept,notify accept,-1,0,0,Notify accept
1431,Deliver card,2023-12-21 06:18:10,Manager-000005,,0,Deliver card,deliver card,-1,0,0,Deliver card
1431,EVENT 13 END,2023-12-21 06:20:00,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
1432,Check for completeness,2023-12-21 05:38:45,Clerk-000006,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1432,New online application received,2023-12-21 05:38:45,,,0,New online application received,new online application received,-1,0,0,New online application received
1432,Request info,2023-12-21 05:53:20,Manager-000001,,0,Request info,request info,-1,0,0,Request info
1432,info received,2023-12-21 06:00:19,,,0,info received,info received,-1,0,0,info received
1432,Check for completeness,2023-12-21 06:00:29,Clerk-000001,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1432,Request info,2023-12-21 06:18:09,Manager-000003,,0,Request info,request info,-1,0,0,Request info
1432,info received,2023-12-21 06:47:34,,,0,info received,info received,-1,0,0,info received
1432,Check for completeness,2023-12-21 06:47:44,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1432,Perform checks,2023-12-21 07:08:38,Clerk-000003,,0,Perform checks,perform checks,-1,0,0,Perform checks
1432,Make decision,2023-12-21 07:16:12,Manager-000004,,0,Make decision,make decision,-1,0,0,Make decision
1432,Notify accept,2023-12-21 07:17:03,Manager-000006,,0,Notify accept,notify accept,-1,0,0,Notify accept
1432,Deliver card,2023-12-21 07:26:15,Manager-000005,,0,Deliver card,deliver card,-1,0,0,Deliver card
1432,EVENT 13 END,2023-12-21 07:35:48,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
1433,Check for completeness,2023-12-21 06:01:54,Clerk-000002,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1433,New online application received,2023-12-21 06:01:54,,,0,New online application received,new online application received,-1,0,0,New online application received
1433,Perform checks,2023-12-21 06:02:37,Clerk-000005,,0,Perform checks,perform checks,-1,0,0,Perform checks
1433,Make decision,2023-12-21 06:19:03,Manager-000001,,0,Make decision,make decision,-1,0,0,Make decision
1433,notify reject,2023-12-21 06:26:43,Manager-000002,,0,notify reject,notify reject,-1,0,0,notify reject
1433,time out,2023-12-21 06:27:06,,,0,time out,time out,-1,0,0,time out
1433,EVENT 13 END,2023-12-21 06:27:16,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
1434,Check for completeness,2023-12-21 07:36:08,Clerk-000006,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
1434,New online application received,2023-12-21 07:36:08,,,0,New online application received,new online application received,-1,0,0,New online application received
1434,Make decision_signed1,2023-12-21 07:36:09,Clerk-000006,collateral events(Make decision),0,Make decision_signed1,make decision,4971,0,1,Make decision_signed1
1434,Perform checks,2023-12-21 07:41:22,Clerk-000001,,0,Perform checks,perform checks,-1,0,0,Perform checks
1434,Make decision_signed1,2023-12-21 07:41:23,Clerk-000001,collateral events(Make decision),0,Make decision_signed1,make decision,4972,0,1,Make decision_signed1
1434,Make decision,2023-12-21 08:14:02,Manager-000003,,0,Make decision,make decision,4973,0,0,Make decision
1434,notify reject,2023-12-21 08:23:19,Manager-000006,,0,notify reject,notify reject,-1,0,0,notify reject
1434,Make decision_signed1,2023-12-21 08:23:19,Manager-000006,collateral events(Make decision),0,Make decision_signed1,make decision,4974,0,1,Make decision_signed1
1434,review request received,2023-12-21 08:32:19,,,0,review request received,review request received,-1,0,0,review request received
1434,Make decision_signed1,2023-12-21 08:32:20,,collateral events(Make decision),0,Make decision_signed1,make decision,4975,0,1,Make decision_signed1
