Case,Timestamp,Resource,Activity,Activity_fixed,label
10153084,2014-06-11 07:00:53,2670601,treat subcases content,treat subcases content,
10153084,2014-06-13 07:00:33,560890,create monitoring case,create monitoring case,
10153084,2014-06-13 07:00:34,560890,creating cover letter decision,creating cover letter decision,
10153084,2014-06-13 07:00:35,560890,enter senddate decision,enter senddate decision,
10153084,2014-06-13 07:00:36,560890,enter senddate decision environmental permit,enter senddate decision environmental permit,
10153084,2014-06-13 07:00:37,560890,phase decision sent,phase decision sent,
10153084,2014-06-13 07:00:38,560890,phase decision taken,phase decision taken,
10153084,2014-06-13 07:00:39,560890,register objection and appeal periods,register objection and appeal periods,
10153084,2014-06-13 07:00:40,560890,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,
10153084,2014-06-17 07:00:33,560890,enter senddate decision environmental permit,enter senddate decision environmental permit,
10153084,2014-06-17 07:00:34,560890,record date of decision environmental permit,record date of decision environmental permit,
10153084,2014-06-17 07:00:35,560890,set decision phase decision permitting decided,set decision phase decision permitting decided,
10153084,2014-06-17 07:00:36,560890,start decision phase decision permitting sent,start decision phase decision permitting sent,
10154600,2014-04-30 07:00:41,560872,register submission date request,register submission date request,
10154600,2014-05-01 07:01:27,560872,OLO messaging active,OLO messaging active,
10154600,2014-05-01 07:01:28,560872,create procedure confirmation,create procedure confirmation,
10154600,2014-05-01 07:01:29,560872,create publication document,create publication document,
10154600,2014-05-01 07:01:30,560872,forward to the competent authority,forward to the competent authority,
10154600,2014-05-01 07:01:31,560872,phase application received,phase application received,
10154600,2014-05-01 07:01:32,560872,registration date publication,registration date publication,
10154600,2014-05-01 07:01:33,560872,regular procedure without MER,regular procedure without MER,
10154600,2014-05-01 07:01:34,560872,send confirmation receipt,send confirmation receipt,
10154600,2014-05-01 07:01:35,560872,send confirmation receipt,send confirmation receipt,
10154600,2014-05-01 07:01:36,560872,start WABOprocedure,start WABOprocedure,
10154600,2014-06-11 07:00:54,2670601,create subcases completeness,create subcases completeness,
10154600,2014-06-11 07:00:55,2670601,procedure change,procedure change,
10154600,2014-06-11 07:00:56,2670601,start WABOprocedure,start WABOprocedure,
10154600,2014-06-30 07:00:39,2670601,enter senddate decision environmental permit,enter senddate decision environmental permit,
10154600,2014-06-30 07:00:40,2670601,register date environmental permit decision,register date environmental permit decision,
10154600,2014-06-30 07:00:41,2670601,set decision phase decision permitting decided,set decision phase decision permitting decided,
10154600,2014-06-30 07:00:42,2670601,start decision phase decision permitting sent,start decision phase decision permitting sent,
10154600,2014-07-02 07:00:02,2670601,article 34  WABO applies,article 34  WABO applies,
10154600,2014-07-02 07:00:03,2670601,ask stakeholders views,ask stakeholders views,
10154600,2014-07-02 07:00:04,2670601,assessment of content completed,assessment of content completed,
10154600,2014-07-02 07:00:05,2670601,by law,by law,
10154600,2014-07-02 07:00:06,2670601,completed subcases content,completed subcases content,
10154600,2014-07-02 07:00:07,2670601,coordination of application,coordination of application,
10154600,2014-07-02 07:00:08,2670601,create procedure confirmation,create procedure confirmation,
10154600,2014-07-02 07:00:09,2670601,creating environmental permit decision,creating environmental permit decision,
10154600,2014-07-02 07:00:10,2670601,decision date prior to decision,decision date prior to decision,
10154600,2014-07-02 07:00:11,2670601,grounds for refusal,grounds for refusal,
10154600,2014-07-02 07:00:12,2670601,phase advice known,phase advice known,
10154600,2014-07-02 07:00:13,2670601,phase application receptive,phase application receptive,
10154600,2014-07-02 07:00:14,2670601,procedure change,procedure change,
10154600,2014-07-02 07:00:15,2670601,request complete,request complete,
10154600,2014-07-02 07:00:16,2670601,send letter in progress,send letter in progress,
10154600,2014-07-02 07:00:17,2670601,set decision status,set decision status,
10154600,2014-07-02 07:00:18,2670601,start WABOprocedure,start WABOprocedure,
10154600,2014-07-02 07:00:19,2670601,suspension ground applicable,suspension ground applicable,
10154600,2014-07-02 07:00:20,2670601,treat subcases content,treat subcases content,
10154600,2014-07-03 07:00:33,2670601,create monitoring case,create monitoring case,
10154600,2014-07-03 07:00:34,2670601,creating cover letter decision,creating cover letter decision,
10154600,2014-07-03 07:00:35,2670601,enter senddate decision,enter senddate decision,
10154600,2014-07-03 07:00:36,2670601,enter senddate decision environmental permit,enter senddate decision environmental permit,
10154600,2014-07-03 07:00:37,2670601,generating decision environmental permit,generating decision environmental permit,
10154600,2014-07-03 07:00:38,2670601,phase decision sent,phase decision sent,
10154600,2014-07-03 07:00:39,2670601,phase decision taken,phase decision taken,
10154600,2014-07-03 07:00:40,2670601,register objection and appeal periods,register objection and appeal periods,
10154600,2014-07-03 07:00:41,2670601,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,
10186016,2014-05-02 07:00:40,9264148,register submission date request,register submission date request,
10186016,2014-05-15 07:00:28,9264148,OLO messaging active,OLO messaging active,
10186016,2014-05-15 07:00:29,9264148,create procedure confirmation,create procedure confirmation,
10186016,2014-05-15 07:00:30,9264148,create publication document,create publication document,
10186016,2014-05-15 07:00:31,9264148,create subcases completeness,create subcases completeness,
10186016,2014-05-15 07:00:32,9264148,forward to the competent authority,forward to the competent authority,
10186016,2014-05-15 07:00:33,9264148,phase application received,phase application received,
10186016,2014-05-15 07:00:34,9264148,registration date publication,registration date publication,
10186016,2014-05-15 07:00:35,9264148,regular procedure without MER,regular procedure without MER,
10186016,2014-05-15 07:00:36,9264148,send confirmation receipt,send confirmation receipt,
10186016,2014-05-15 07:00:37,9264148,send confirmation receipt,send confirmation receipt,
10186016,2014-05-15 07:00:38,9264148,start WABOprocedure,start WABOprocedure,
10186016,2014-06-13 07:00:41,2670601,create letter requesting missing data,create letter requesting missing data,
10186016,2014-06-13 07:00:42,2670601,enter senddate retrieve missing data,enter senddate retrieve missing data,
10186016,2014-06-13 07:00:43,2670601,procedure change,procedure change,
10186016,2014-06-13 07:00:44,2670601,request complete,request complete,
10186016,2014-06-13 07:00:45,2670601,term for supplying missing data,term for supplying missing data,
10186016,2014-06-17 07:00:37,2670601,phase asked additional information,phase asked additional information,
10186016,2014-06-17 07:00:38,2670601,retrieve missing data,retrieve missing data,
10186016,2014-06-25 07:00:07,2670601,receive additional information,receive additional information,
10186016,2014-06-30 07:00:43,2670601,enter receipt of additional data,enter receipt of additional data,
10186016,2014-06-30 07:00:44,2670601,phase additional information received,phase additional information received,
10186016,2014-07-07 07:01:30,2670601,MER present in supplement,MER present in supplement,
10186016,2014-07-07 07:01:31,2670601,article 34  WABO applies,article 34  WABO applies,
10186016,2014-07-07 07:01:32,2670601,ask stakeholders views,ask stakeholders views,
10186016,2014-07-07 07:01:33,2670601,assessment of content completed,assessment of content completed,
10186016,2014-07-07 07:01:34,2670601,completed subcases content,completed subcases content,
10186016,2014-07-07 07:01:35,2670601,grounds for refusal,grounds for refusal,
10186016,2014-07-07 07:01:36,2670601,phase advice known,phase advice known,
10186016,2014-07-07 07:01:37,2670601,phase application receptive,phase application receptive,
10186016,2014-07-07 07:01:38,2670601,procedure change,procedure change,
10186016,2014-07-07 07:01:39,2670601,procedure change after completeness,procedure change after completeness,
10186016,2014-07-07 07:01:40,2670601,request complete,request complete,
10186016,2014-07-07 07:01:41,2670601,send confirmation receipt additional data,send confirmation receipt additional data,
10186016,2014-07-07 07:01:42,2670601,send letter in progress,send letter in progress,
10186016,2014-07-07 07:01:43,2670601,treat subcases content,treat subcases content,
10186016,2014-07-09 07:00:29,2670601,create cover letter extend procedure term,create cover letter extend procedure term,
10186016,2014-07-09 07:00:30,2670601,create decision procedure term extension,creating decision procedure term extension,
10186016,2014-07-09 07:00:31,2670601,creating decision procedure term extension,creating decision procedure term extension,
10186016,2014-07-09 07:00:32,2670601,decision date prior to decision,decision date prior to decision,
10186016,2014-07-09 07:00:33,2670601,enter senddate procedure term extension,enter senddate procedure term extension,
10186016,2014-07-09 07:00:34,2670601,extend procedure term,extend procedure term,
10186016,2014-07-09 07:00:35,2670601,phase procedure extended,phase procedure extended,
10186016,2014-07-09 07:00:36,2670601,register number of days extension period,register number of days extension period,
10186016,2014-07-09 07:00:37,2670601,set decision status,set decision status,
10186016,2014-07-09 07:00:38,2670601,start decision phase extension granted,start decision phase extension granted,
10186016,2014-07-10 07:00:06,2670601,enter senddate decision procedure term extension,enter senddate decision procedure term extension,
10186016,2014-07-10 07:00:07,2670601,start decision phase extension granted,start decision phase extension granted,
10186016,2014-08-07 07:00:03,2670601,by law,by law,
10186016,2014-08-07 07:00:04,2670601,coordination of application,coordination of application,
10186016,2014-08-07 07:00:05,2670601,creating environmental permit decision,creating environmental permit decision,
10186016,2014-08-07 07:00:06,2670601,decision date prior to decision,decision date prior to decision,
10186016,2014-08-07 07:00:07,2670601,generating decision environmental permit,generating decision environmental permit,
10186016,2014-08-07 07:00:08,2670601,phase decision ready,phase decision ready,
10186016,2014-08-07 07:00:09,2670601,set decision status,set decision status,
10186016,2014-08-07 07:00:10,2670601,submit decision,submit decision,
10186016,2014-08-07 07:00:11,2670601,suspension ground applicable,suspension ground applicable,
10186016,2014-08-12 07:00:13,2670601,create monitoring case,create monitoring case,
10186016,2014-08-12 07:00:14,2670601,creating cover letter decision,creating cover letter decision,
10186016,2014-08-12 07:00:15,2670601,enter senddate decision,enter senddate decision,
10186016,2014-08-12 07:00:16,2670601,enter senddate decision environmental permit,enter senddate decision environmental permit,
10186016,2014-08-12 07:00:17,2670601,phase decision sent,phase decision sent,
10186016,2014-08-12 07:00:18,2670601,phase decision taken,phase decision taken,
10186016,2014-08-12 07:00:19,2670601,record date of decision environmental permit,record date of decision environmental permit,
10186016,2014-08-12 07:00:20,2670601,register objection and appeal periods,register objection and appeal periods,
10186016,2014-08-12 07:00:21,2670601,set decision phase decision permitting decided,set decision phase decision permitting decided,
10186016,2014-08-12 07:00:22,2670601,start decision phase decision permitting sent,start decision phase decision permitting sent,
10186016,2014-08-12 07:00:23,2670601,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,
10297111,2014-05-07 07:01:03,9264148,register submission date request,register submission date request,
10297111,2014-05-12 07:00:38,9264148,OLO messaging active,OLO messaging active,
10297111,2014-05-12 07:00:39,9264148,create procedure confirmation,create procedure confirmation,
10297111,2014-05-12 07:00:40,9264148,create publication document,create publication document,
10297111,2014-05-12 07:00:41,9264148,create subcases completeness,create subcases completeness,
10297111,2014-05-12 07:00:42,9264148,forward to the competent authority,forward to the competent authority,
10297111,2014-05-12 07:00:43,9264148,phase application received,phase application received,
10297111,2014-05-12 07:00:44,9264148,publish,publish,
10297111,2014-05-12 07:00:45,9264148,registration date publication,registration date publication,
10297111,2014-05-12 07:00:46,9264148,regular procedure without MER,regular procedure without MER,
10297111,2014-05-12 07:00:47,9264148,send confirmation receipt,send confirmation receipt,
10297111,2014-05-12 07:00:48,9264148,start WABOprocedure,start WABOprocedure,
10297111,2014-05-19 07:00:08,560872,article 34  WABO applies,article 34  WABO applies,
10297111,2014-05-19 07:00:09,560872,ask stakeholders views,ask stakeholders views,
10297111,2014-05-19 07:00:10,560872,by law,by law,
10297111,2014-05-19 07:00:11,560872,coordination of application,coordination of application,
10297111,2014-05-19 07:00:12,560872,create subcases content,create subcases content,
10297111,2014-05-19 07:00:13,560872,creating cover letter decision,creating cover letter decision,
10297111,2014-05-19 07:00:14,560872,creating environmental permit decision,creating environmental permit decision,
10297111,2014-05-19 07:00:15,560872,decision date prior to decision,decision date prior to decision,
10297111,2014-05-19 07:00:16,560872,enter senddate decision,enter senddate decision,
10297111,2014-05-19 07:00:17,560872,enter senddate decision environmental permit,enter senddate decision environmental permit,
10297111,2014-05-19 07:00:18,560872,generating decision environmental permit,generating decision environmental permit,
10297111,2014-05-19 07:00:19,560872,grounds for refusal,grounds for refusal,
10297111,2014-05-19 07:00:20,560872,phase advice known,phase advice known,
10297111,2014-05-19 07:00:21,560872,phase application receptive,phase application receptive,
10297111,2014-05-19 07:00:22,560872,phase decision ready,phase decision ready,
10297111,2014-05-19 07:00:23,560872,phase decision sent,phase decision sent,
10297111,2014-05-19 07:00:24,560872,phase decision taken,phase decision taken,
10297111,2014-05-19 07:00:25,560872,procedure change,procedure change,
10297111,2014-05-19 07:00:26,560872,procedure change,procedure change,
10297111,2014-05-19 07:00:27,560872,register objection and appeal periods,register objection and appeal periods,
10297111,2014-05-19 07:00:28,560872,request complete,request complete,
10297111,2014-05-19 07:00:29,560872,send letter in progress,send letter in progress,
10297111,2014-05-19 07:00:30,560872,set decision status,set decision status,
10297111,2014-05-19 07:00:31,560872,submit decision,submit decision,
10297111,2014-05-19 07:00:32,560872,suspension ground applicable,suspension ground applicable,
10297111,2014-05-19 07:00:33,560872,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,
10297111,2014-05-20 07:00:59,560872,record date of decision environmental permit,record date of decision environmental permit,
10297111,2014-05-20 07:01:00,560872,set decision phase decision permitting decided,set decision phase decision permitting decided,
10297111,2014-05-26 07:00:25,560872,enter senddate decision environmental permit,enter senddate decision environmental permit,
10297111,2014-05-26 07:00:26,560872,start decision phase decision permitting sent,start decision phase decision permitting sent,
10297111,2014-07-10 07:00:10,560872,register deadline,register deadline,
10297111,2014-07-10 07:00:11,560872,set phase: phase permitting irrevocable,set phase: phase permitting irrevocable,
10297111,2014-07-31 07:00:10,560872,close case,close case,
10297111,2014-07-31 07:00:11,560872,objection lodged against decision,objection lodged against decision,
10297111,2014-07-31 07:00:12,560872,phase archived case,phase archived case,
10297111,2014-07-31 07:00:13,560872,phase case handled,phase case handled,
10297111,2014-07-31 07:00:14,560872,phase decision irrevocable,phase decision irrevocable,
10297111,2014-07-31 07:00:15,560872,read publication date field,read publication date field,
10297111,2014-07-31 07:00:16,560872,read publication date field,read publication date field,
10297111,2014-07-31 07:00:17,560872,stop all running subcases 2b,stop all running subcases 2b,
10333518,2014-05-12 07:00:49,9264148,register submission date request,register submission date request,
10333518,2014-05-15 07:01:16,9264148,OLO messaging active,OLO messaging active,
10333518,2014-05-15 07:01:17,9264148,create procedure confirmation,create procedure confirmation,
10333518,2014-05-15 07:01:18,9264148,create publication document,create publication document,
10333518,2014-05-15 07:01:19,9264148,create subcases completeness,create subcases completeness,
10333518,2014-05-15 07:01:20,9264148,forward to the competent authority,forward to the competent authority,
10333518,2014-05-15 07:01:21,9264148,phase application received,phase application received,
10333518,2014-05-15 07:01:22,9264148,publish,publish,
10333518,2014-05-15 07:01:23,9264148,registration date publication,registration date publication,
10333518,2014-05-15 07:01:24,9264148,regular procedure without MER,regular procedure without MER,
10333518,2014-05-15 07:01:25,9264148,send confirmation receipt,send confirmation receipt,
10333518,2014-05-15 07:01:26,9264148,send confirmation receipt,send confirmation receipt,
10333518,2014-05-15 07:01:27,9264148,start WABOprocedure,start WABOprocedure,
10333518,2014-06-25 07:00:08,2670601,article 34  WABO applies,article 34  WABO applies,
10333518,2014-06-25 07:00:09,2670601,ask stakeholders views,ask stakeholders views,
10333518,2014-06-25 07:00:10,2670601,by law,by law,
10333518,2014-06-25 07:00:11,2670601,coordination of application,coordination of application,
10333518,2014-06-25 07:00:12,2670601,create subcases content,create subcases content,
10333518,2014-06-25 07:00:13,2670601,creating environmental permit decision,creating environmental permit decision,
10333518,2014-06-25 07:00:14,2670601,decision date prior to decision,decision date prior to decision,
10333518,2014-06-25 07:00:15,2670601,grounds for refusal,grounds for refusal,
10333518,2014-06-25 07:00:16,2670601,phase advice known,phase advice known,
10333518,2014-06-25 07:00:17,2670601,phase application receptive,phase application receptive,
10333518,2014-06-25 07:00:18,2670601,procedure change,procedure change,
10333518,2014-06-25 07:00:19,2670601,procedure change,procedure change,
10333518,2014-06-25 07:00:20,2670601,request complete,request complete,
10333518,2014-06-25 07:00:21,2670601,send letter in progress,send letter in progress,
10333518,2014-06-25 07:00:22,2670601,set decision status,set decision status,
10333518,2014-06-25 07:00:23,2670601,suspension ground applicable,suspension ground applicable,
10333518,2014-06-26 07:00:17,2670601,generating decision environmental permit,generating decision environmental permit,
10333518,2014-06-26 07:00:18,2670601,phase decision ready,phase decision ready,
10333518,2014-06-26 07:00:19,2670601,submit decision,submit decision,
10333518,2014-07-01 07:00:09,560912,creating cover letter decision,creating cover letter decision,
10333518,2014-07-01 07:00:10,560912,enter senddate decision,enter senddate decision,
10333518,2014-07-01 07:00:11,560912,enter senddate decision environmental permit,enter senddate decision environmental permit,
10333518,2014-07-01 07:00:12,560912,phase decision sent,phase decision sent,
10333518,2014-07-01 07:00:13,560912,phase decision taken,phase decision taken,
10333518,2014-07-01 07:00:14,560912,register objection and appeal periods,register objection and appeal periods,
10333518,2014-07-01 07:00:15,560912,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,
10333518,2014-07-03 07:00:42,560912,enter senddate decision environmental permit,enter senddate decision environmental permit,
10333518,2014-07-03 07:00:43,560912,record date of decision environmental permit,record date of decision environmental permit,
10333518,2014-07-03 07:00:44,560912,set decision phase decision permitting decided,set decision phase decision permitting decided,
10333518,2014-07-03 07:00:45,560912,start decision phase decision permitting sent,start decision phase decision permitting sent,
10339356,2014-05-12 07:00:50,9264148,register submission date request,register submission date request,
10339356,2014-05-15 07:01:28,9264148,OLO messaging active,OLO messaging active,
10339356,2014-05-15 07:01:29,9264148,create procedure confirmation,create procedure confirmation,
10339356,2014-05-15 07:01:30,9264148,create publication document,create publication document,
10339356,2014-05-15 07:01:31,9264148,create subcases completeness,create subcases completeness,
10339356,2014-05-15 07:01:32,9264148,forward to the competent authority,forward to the competent authority,
10339356,2014-05-15 07:01:33,9264148,phase application received,phase application received,
10339356,2014-05-15 07:01:34,9264148,publish,publish,
10339356,2014-05-15 07:01:35,9264148,registration date publication,registration date publication,
10339356,2014-05-15 07:01:36,9264148,regular procedure without MER,regular procedure without MER,
10339356,2014-05-15 07:01:37,9264148,send confirmation receipt,send confirmation receipt,
10339356,2014-05-15 07:01:38,9264148,send confirmation receipt,send confirmation receipt,
10339356,2014-05-15 07:01:39,9264148,start WABOprocedure,start WABOprocedure,
10339356,2014-06-23 07:00:06,2670601,article 34  WABO applies,article 34  WABO applies,
10339356,2014-06-23 07:00:07,2670601,ask stakeholders views,ask stakeholders views,
10339356,2014-06-23 07:00:08,2670601,by law,by law,
10339356,2014-06-23 07:00:09,2670601,coordination of application,coordination of application,
10339356,2014-06-23 07:00:10,2670601,create subcases content,create subcases content,
10339356,2014-06-23 07:00:11,2670601,creating environmental permit decision,creating environmental permit decision,
10339356,2014-06-23 07:00:12,2670601,decision date prior to decision,decision date prior to decision,
10339356,2014-06-23 07:00:13,2670601,generating decision environmental permit,generating decision environmental permit,
10339356,2014-06-23 07:00:14,2670601,grounds for refusal,grounds for refusal,
10339356,2014-06-23 07:00:15,2670601,phase advice known,phase advice known,
10339356,2014-06-23 07:00:16,2670601,phase application receptive,phase application receptive,
10339356,2014-06-23 07:00:17,2670601,phase decision ready,phase decision ready,
10339356,2014-06-23 07:00:18,2670601,procedure change,procedure change,
10339356,2014-06-23 07:00:19,2670601,procedure change,procedure change,
10339356,2014-06-23 07:00:20,2670601,request complete,request complete,
10339356,2014-06-23 07:00:21,2670601,send letter in progress,send letter in progress,
10339356,2014-06-23 07:00:22,2670601,set decision status,set decision status,
10339356,2014-06-23 07:00:23,2670601,submit decision,submit decision,
10339356,2014-06-23 07:00:24,2670601,suspension ground applicable,suspension ground applicable,
10339356,2014-07-01 07:00:16,560912,creating cover letter decision,creating cover letter decision,
10339356,2014-07-01 07:00:17,560912,enter senddate decision,enter senddate decision,
10339356,2014-07-01 07:00:18,560912,enter senddate decision environmental permit,enter senddate decision environmental permit,
10339356,2014-07-01 07:00:19,560912,phase decision sent,phase decision sent,
10339356,2014-07-01 07:00:20,560912,phase decision taken,phase decision taken,
10339356,2014-07-01 07:00:21,560912,register objection and appeal periods,register objection and appeal periods,
10339356,2014-07-01 07:00:22,560912,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,
10339356,2014-07-03 07:00:46,560912,enter senddate decision environmental permit,enter senddate decision environmental permit,
10339356,2014-07-03 07:00:47,560912,record date of decision environmental permit,record date of decision environmental permit,
10339356,2014-07-03 07:00:48,560912,set decision phase decision permitting decided,set decision phase decision permitting decided,
10339356,2014-07-03 07:00:49,560912,start decision phase decision permitting sent,start decision phase decision permitting sent,
10342607,2014-05-14 07:00:18,9264148,register submission date request,register submission date request,
10342607,2014-05-15 07:01:40,9264148,OLO messaging active,OLO messaging active,
10342607,2014-05-15 07:01:41,9264148,create procedure confirmation,create procedure confirmation,
10342607,2014-05-15 07:01:42,9264148,create publication document,create publication document,
10342607,2014-05-15 07:01:43,9264148,create subcases completeness,create subcases completeness,
10342607,2014-05-15 07:01:44,9264148,forward to the competent authority,forward to the competent authority,
10342607,2014-05-15 07:01:45,9264148,phase application received,phase application received,
10342607,2014-05-15 07:01:46,9264148,publish,publish,
10342607,2014-05-15 07:01:47,9264148,registration date publication,registration date publication,
10342607,2014-05-15 07:01:48,9264148,regular procedure without MER,regular procedure without MER,
10342607,2014-05-15 07:01:49,9264148,send confirmation receipt,send confirmation receipt,
10342607,2014-05-15 07:01:50,9264148,send confirmation receipt,send confirmation receipt,
10342607,2014-05-15 07:01:51,9264148,start WABOprocedure,start WABOprocedure,
10342607,2014-06-23 07:00:25,2670601,article 34  WABO applies,article 34  WABO applies,
10342607,2014-06-23 07:00:26,2670601,ask stakeholders views,ask stakeholders views,
10342607,2014-06-23 07:00:27,2670601,by law,by law,
10342607,2014-06-23 07:00:28,2670601,coordination of application,coordination of application,
10342607,2014-06-23 07:00:29,2670601,create subcases content,create subcases content,
10342607,2014-06-23 07:00:30,2670601,creating environmental permit decision,creating environmental permit decision,
10342607,2014-06-23 07:00:31,2670601,decision date prior to decision,decision date prior to decision,
10342607,2014-06-23 07:00:32,2670601,grounds for refusal,grounds for refusal,
10342607,2014-06-23 07:00:33,2670601,phase advice known,phase advice known,
10342607,2014-06-23 07:00:34,2670601,phase application receptive,phase application receptive,
10342607,2014-06-23 07:00:35,2670601,procedure change,procedure change,
10342607,2014-06-23 07:00:36,2670601,procedure change,procedure change,
10342607,2014-06-23 07:00:37,2670601,request complete,request complete,
10342607,2014-06-23 07:00:38,2670601,send letter in progress,send letter in progress,
10342607,2014-06-23 07:00:39,2670601,set decision status,set decision status,
10342607,2014-06-23 07:00:40,2670601,suspension ground applicable,suspension ground applicable,
10342607,2014-06-30 07:00:45,2670601,generating decision environmental permit,generating decision environmental permit,
10342607,2014-06-30 07:00:46,2670601,phase decision ready,phase decision ready,
10342607,2014-06-30 07:00:47,2670601,submit decision,submit decision,
10342607,2014-07-01 07:00:23,560912,creating cover letter decision,creating cover letter decision,
10342607,2014-07-01 07:00:24,560912,enter senddate decision,enter senddate decision,
10342607,2014-07-01 07:00:25,560912,enter senddate decision environmental permit,enter senddate decision environmental permit,
10342607,2014-07-01 07:00:26,560912,phase decision sent,phase decision sent,
10342607,2014-07-01 07:00:27,560912,phase decision taken,phase decision taken,
10342607,2014-07-01 07:00:28,560912,register objection and appeal periods,register objection and appeal periods,
10342607,2014-07-01 07:00:29,560912,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,
10342607,2014-07-03 07:00:50,560912,enter senddate decision environmental permit,enter senddate decision environmental permit,
10342607,2014-07-03 07:00:51,560912,record date of decision environmental permit,record date of decision environmental permit,
10342607,2014-07-03 07:00:52,560912,set decision phase decision permitting decided,set decision phase decision permitting decided,
10342607,2014-07-03 07:00:53,560912,start decision phase decision permitting sent,start decision phase decision permitting sent,
10361639,2014-01-23 08:01:33,9264148,date for inspection MER,date for inspection MER,
10361639,2014-05-16 07:00:25,9264148,register submission date request,register submission date request,
10361639,2014-05-19 07:00:34,9264148,MER present,MER present,
10361639,2014-05-19 07:00:35,9264148,MER required,MER required,
10361639,2014-05-19 07:00:36,9264148,OLO messaging active,OLO messaging active,
10361639,2014-05-19 07:00:37,9264148,activities regular procedure,activities regular procedure,
10361639,2014-05-19 07:00:38,9264148,create procedure confirmation,create procedure confirmation,
10361639,2014-05-19 07:00:39,9264148,create publication document,create publication document,
10361639,2014-05-19 07:00:40,9264148,create subcases completeness,create subcases completeness,
10361639,2014-05-19 07:00:41,9264148,forward to the competent authority,forward to the competent authority,
10361639,2014-05-19 07:00:42,9264148,phase application received,phase application received,
10361639,2014-05-19 07:00:43,9264148,phased application,phased application,
10361639,2014-05-19 07:00:44,9264148,procedure change,procedure change,
10361639,2014-05-19 07:00:45,9264148,publish,publish,
10361639,2014-05-19 07:00:46,9264148,read field phased application,read field phased application,
10361639,2014-05-19 07:00:47,9264148,registration date publication,registration date publication,
10361639,2014-05-19 07:00:48,9264148,regular procedure without MER,regular procedure without MER,
10361639,2014-05-19 07:00:49,9264148,send confirmation receipt,send confirmation receipt,
10361639,2014-05-19 07:00:50,9264148,send confirmation receipt,send confirmation receipt,
10361639,2014-05-19 07:00:51,9264148,start WABOprocedure,start WABOprocedure,
10361639,2014-10-14 07:00:18,2670601,create letter requesting missing data,create letter requesting missing data,
10361639,2014-10-14 07:00:19,2670601,request complete,request complete,
10361639,2014-10-14 07:00:20,2670601,term for supplying missing data,term for supplying missing data,
10368001,2014-05-19 07:00:52,9264148,OLO messaging active,OLO messaging active,
10368001,2014-05-19 07:00:53,9264148,create procedure confirmation,create procedure confirmation,
10368001,2014-05-19 07:00:54,9264148,create publication document,create publication document,
10368001,2014-05-19 07:00:55,9264148,create subcases completeness,create subcases completeness,
10368001,2014-05-19 07:00:56,9264148,forward to the competent authority,forward to the competent authority,
10368001,2014-05-19 07:00:57,9264148,phase application received,phase application received,
10368001,2014-05-19 07:00:58,560872,procedure change,procedure change,
10368001,2014-05-19 07:00:59,9264148,publish,publish,
10368001,2014-05-19 07:01:00,9264148,register submission date request,register submission date request,
10368001,2014-05-19 07:01:01,9264148,registration date publication,registration date publication,
10368001,2014-05-19 07:01:02,9264148,regular procedure without MER,regular procedure without MER,
10368001,2014-05-19 07:01:03,9264148,send confirmation receipt,send confirmation receipt,
10368001,2014-05-19 07:01:04,9264148,send confirmation receipt,send confirmation receipt,
10368001,2014-05-19 07:01:05,9264148,start WABOprocedure,start WABOprocedure,
10368001,2014-06-27 07:00:01,2670601,phase asked additional information,phase asked additional information,
10368001,2014-06-27 07:00:02,2670601,request complete,request complete,
10368001,2014-06-27 07:00:03,2670601,retrieve missing data,retrieve missing data,
10368001,2014-06-27 07:00:04,2670601,term for supplying missing data,term for supplying missing data,
10368001,2014-07-16 07:00:03,560912,enter receipt of additional data,enter receipt of additional data,
10368001,2014-07-16 07:00:04,560912,phase additional information received,phase additional information received,
10368001,2014-07-16 07:00:05,560912,receive additional information,receive additional information,
10368001,2014-07-23 07:00:27,2670601,article 34  WABO applies,article 34  WABO applies,
10368001,2014-07-23 07:00:28,2670601,ask stakeholders views,ask stakeholders views,
10368001,2014-07-23 07:00:29,2670601,by law,by law,
10368001,2014-07-23 07:00:30,2670601,coordination of application,coordination of application,
10368001,2014-07-23 07:00:31,2670601,create subcases content,create subcases content,
10368001,2014-07-23 07:00:32,2670601,create subcases present decision,create subcases present decision,
10368001,2014-07-23 07:00:33,2670601,creating environmental permit decision,creating environmental permit decision,
10368001,2014-07-23 07:00:34,2670601,decision date prior to decision,decision date prior to decision,
10368001,2014-07-23 07:00:35,2670601,enrich decision,enrich decision,
10368001,2014-07-23 07:00:36,2670601,generating decision environmental permit,generating decision environmental permit,
10368001,2014-07-23 07:00:37,2670601,grounds for refusal,grounds for refusal,
10368001,2014-07-23 07:00:38,2670601,phase advice known,phase advice known,
10368001,2014-07-23 07:00:39,2670601,phase application receptive,phase application receptive,
10368001,2014-07-23 07:00:40,2670601,phase concept decision ready,phase concept draft decision ready,
10368001,2014-07-23 07:00:41,2670601,phase decision ready,phase decision ready,
10368001,2014-07-23 07:00:42,2670601,procedure change,procedure change,
