Case,Activity,Timestamp,Resource,label
3725,take order,2024-10-15 21:15:00.000,Waiter-000004,
3725,start,2024-10-15 21:15:00.000,,
3725,review order,2024-10-15 21:15:57.094,Waiter-000002,
3725,prepare drinks,2024-10-15 21:17:46.646,Barman-000002,
3725,bring drinks,2024-10-15 21:18:08.318,Barman-000001,synonymous label('Bring drinks')
3725,review drinks,2024-10-15 21:18:59.018,Waiter-000003,
3725,prepare main course,2024-10-23 01:23:34.534,Cook-000001,
3725,signal food complete,2024-10-31 00:11:58.497,Cook-000001,
3725,bring food,2024-10-31 01:33:24.160,Cook helper-000002,
3725,deliver to customer,2024-10-31 01:39:28.378,Waiter-000001,
3725,event 8 end,2024-10-31 01:41:07.907,,
3726,take order,2024-10-15 21:30:00.000,Waiter-000002,
3726,start,2024-10-15 21:30:00.000,,
3726,review order,2024-10-15 21:30:05.960,Waiter-000003,
3726,prepare drinks,2024-10-15 21:30:09.853,Barman-000002,
3726,bring drinks,2024-10-15 21:33:26.239,Barman-000001,
3726,review drinks,2024-10-15 21:38:22.730,Waiter-000005,
3726,prepare main course,2024-10-23 01:30:59.939,Cook-000001,
3726,signal food complete,2024-10-31 00:29:26.064,Cook-000003,
3726,bring food,2024-10-31 01:15:19.803,Cook helper-000002,
3726,deliver to customer,2024-10-31 01:22:15.767,Waiter-000003,
3726,event 8 end,2024-10-31 01:24:09.329,,
3727,take order,2024-10-15 21:45:00.000,Waiter-000004,
3727,start,2024-10-15 21:45:00.000,,
3727,review order,2024-10-15 21:45:56.301,Waiter-000003,
3727,prepare starter,2024-10-15 21:47:00.956,Cook helper-000002,
3727,prepare drinks,2024-10-15 21:47:00.956,Barman-000003,
3727,bring drinks,2024-10-15 21:54:30.680,Barman-000002,synonymous label('Bring drinks')
3727,review drinks,2024-10-15 21:55:30.180,Waiter-000005,
3727,prepare drinks,2024-10-15 21:56:40.271,Barman-000001,
3727,bring drinks,2024-10-15 22:00:26.791,Barman-000003,synonymous label('Bring drinks')
3727,review drinks,2024-10-15 22:04:30.616,Waiter-000004,
3727,prepare drinks,2024-10-15 22:05:23.024,Barman-000001,
3727,bring drinks,2024-10-15 22:33:52.312,Barman-000002,synonymous label('Bring drinks')
3727,review drinks,2024-10-15 22:44:54.521,Waiter-000005,
3727,signal food complete,2024-10-23 18:21:25.754,Cook-000002,
3727,bring food,2024-10-23 18:52:17.117,Cook helper-000002,
3727,deliver to customer,2024-10-23 18:56:17.982,Waiter-000003,
3727,event 8 end,2024-10-23 18:56:30.547,,
3728,take order,2024-10-15 22:00:00.000,Waiter-000004,
3728,start,2024-10-15 22:00:00.000,,
3728,review order,2024-10-15 22:00:32.704,Waiter-000003,
3728,prepare starter,2024-10-15 22:01:20.388,Cook helper-000001,
3728,prepare drinks,2024-10-15 22:01:20.388,Barman-000002,
3728,bring drinks,2024-10-15 22:02:14.607,Barman-000001,synonymous label('Bring drinks')
3728,review drinks,2024-10-15 22:03:32.863,Waiter-000005,
3728,prepare drinks,2024-10-15 22:03:40.385,Barman-000002,
3728,bring drinks,2024-10-15 22:07:20.457,Barman-000003,synonymous label('Bring drinks')
3728,review drinks,2024-10-15 22:11:37.712,Waiter-000005,
3728,prepare drinks,2024-10-15 22:12:32.376,Barman-000002,
3728,bring drinks,2024-10-15 22:13:50.628,Barman-000003,synonymous label('Bring drinks')
3728,review drinks,2024-10-15 22:17:23.952,Waiter-000004,
3728,prepare main course,2024-10-23 18:23:35.700,Cook-000003,
3728,signal food complete,2024-10-31 01:20:45.405,Cook-000003,
3728,bring food,2024-10-31 01:25:35.841,Cook helper-000003,
3728,deliver to customer,2024-10-31 01:28:25.571,Waiter-000005,
3728,event 8 end,2024-10-31 01:28:35.622,,
3729,take order,2024-10-15 22:15:00.000,Waiter-000001,
3729,start,2024-10-15 22:15:00.000,,
3729,review order,2024-10-15 22:16:18.339,Waiter-000002,
3729,prepare starter,2024-10-15 22:17:34.862,Cook helper-000002,
3729,prepare drinks,2024-10-15 22:17:34.862,Barman-000002,
3729,bring drinks,2024-10-15 22:19:40.992,Barman-000003,synonymous label('Bring drinks')
3729,review drinks,2024-10-15 22:19:48.726,Waiter-000003,
3729,prepare main course,2024-10-23 18:26:35.391,Cook-000001,
3729,signal food complete,2024-10-31 01:02:53.714,Cook-000002,
3729,bring food,2024-10-31 01:42:29.327,Cook helper-000003,
3729,deliver to customer,2024-10-31 01:44:50.497,Waiter-000004,
3729,event 8 end,2024-10-31 01:47:39.016,,
3730,take order,2024-10-15 22:30:00.000,Waiter-000001,
3730,start,2024-10-15 22:30:00.000,,
3730,review order,2024-10-15 22:30:17.218,Waiter-000002,
3730,prepare drinks,2024-10-15 22:30:31.611,Barman-000002,
3730,bring drinks,2024-10-15 22:32:15.336,Barman-000003,
3730,review drinks,2024-10-15 22:33:13.868,Waiter-000004,
3730,prepare main course,2024-10-23 18:52:17.117,Cook-000002,
3730,signal food complete,2024-10-31 01:25:35.841,Cook-000003,
3730,bring food,2024-10-31 18:00:49.033,Cook helper-000002,
3730,deliver to customer,2024-10-31 18:01:01.899,Waiter-000005,
3730,event 8 end,2024-10-31 18:05:27.153,,
3731,take order,2024-10-15 22:45:00.000,Waiter-000001,
3731,start,2024-10-15 22:45:00.000,,
3731,review order,2024-10-15 22:48:03.510,Waiter-000002,
3731,prepare starter,2024-10-15 22:48:30.139,Cook helper-000002,
3731,prepare drinks,2024-10-15 22:48:30.139,Barman-000003,
3731,bring drinks,2024-10-15 22:50:53.507,Barman-000001,
3731,review drinks,2024-10-15 22:51:43.803,Waiter-000003,
3731,signal food complete,2024-10-23 18:53:54.793,Cook-000003,
3731,bring food,2024-10-23 19:49:47.437,Cook helper-000003,
3731,deliver to customer,2024-10-23 19:50:05.724,Waiter-000004,
3731,event 8 end,2024-10-23 19:55:56.064,,
3732,take order,2024-10-15 23:00:00.000,Waiter-000005,
3732,start,2024-10-15 23:00:00.000,,
3732,review order,2024-10-15 23:04:51.158,Waiter-000001,
3732,prepare drinks,2024-10-15 23:05:29.212,Barman-000002,
3732,bring drinks,2024-10-15 23:07:46.740,Barman-000003,synonymous label('Bring drinks')
3732,review drinks,2024-10-15 23:09:01.722,Waiter-000002,
3732,prepare drinks,2024-10-15 23:09:08.071,Barman-000001,
3732,bring drinks,2024-10-15 23:21:10.087,Barman-000002,synonymous label('Bring drinks')
3732,review drinks,2024-10-15 23:23:51.256,Waiter-000002,
3732,prepare main course,2024-10-23 18:58:58.888,Cook-000002,
3732,signal food complete,2024-10-31 01:41:49.047,Cook-000001,
3732,bring food,2024-10-31 21:08:10.686,Cook helper-000001,
3732,deliver to customer,2024-10-31 21:14:07.494,Waiter-000003,
3732,event 8 end,2024-10-31 21:17:19.967,,
3733,take order,2024-10-15 23:15:00.000,Waiter-000003,
3733,start,2024-10-15 23:15:00.000,,
3733,review order,2024-10-15 23:15:10.490,Waiter-000005,
3733,prepare drinks,2024-10-15 23:16:09.558,Barman-000002,
3733,bring drinks,2024-10-15 23:17:58.623,Barman-000003,
3733,review drinks,2024-10-15 23:28:58.066,Waiter-000004,
3733,prepare main course,2024-10-23 19:08:07.659,Cook-000001,
3733,signal food complete,2024-10-31 18:12:52.565,Cook-000002,
3733,bring food,2024-10-31 18:36:23.004,Cook helper-000003,
3733,deliver to customer,2024-10-31 18:43:18.706,Waiter-000001,
3733,event 8 end,2024-10-31 18:50:01.685,,
3734,take order,2024-10-15 23:30:00.000,Waiter-000003,
3734,start,2024-10-15 23:30:00.000,,
3734,review order,2024-10-15 23:30:05.844,Waiter-000005,
3734,prepare starter,2024-10-15 23:30:55.691,Cook helper-000002,
3734,prepare drinks,2024-10-15 23:30:55.691,Barman-000001,
3734,bring drinks,2024-10-15 23:31:02.637,Barman-000002,
3734,review drinks,2024-10-15 23:35:33.093,Waiter-000001,
3734,prepare main course,2024-10-23 19:15:03.733,Cook-000002,
3734,signal food complete,2024-10-31 18:00:49.033,Cook-000003,
3734,bring food,2024-10-31 18:34:52.374,Cook helper-000001,
3734,deliver to customer,2024-10-31 18:35:07.358,Waiter-000004,
3734,event 8 end,2024-10-31 18:38:32.452,,
3735,take order,2024-10-15 23:45:00.000,Waiter-000003,
3735,start,2024-10-15 23:45:00.000,,
3735,review order,2024-10-15 23:45:12.502,Waiter-000004,
3735,prepare starter,2024-10-15 23:47:08.822,Cook helper-000003,
3735,prepare drinks,2024-10-15 23:47:08.822,Barman-000003,
3735,bring drinks,2024-10-15 23:49:51.506,Barman-000001,
3735,review drinks,2024-10-15 23:50:55.138,Waiter-000005,
3735,prepare drinks,2024-10-15 23:50:55.350,Barman-000002,
3735,bring drinks,2024-10-15 23:52:48.415,Barman-000003,
3735,review drinks,2024-10-15 23:54:06.097,Waiter-000001,
3735,prepare main course,2024-10-23 19:49:47.437,Cook-000003,
3735,signal food complete,2024-10-31 18:36:23.004,Cook-000002,
3735,bring food,2024-10-31 18:46:19.023,Cook helper-000002,
3735,deliver to customer,2024-10-31 18:47:12.378,Waiter-000004,
3735,event 8 end,2024-10-31 18:47:23.468,,
3736,take order,2024-10-16 00:00:00.000,Waiter-000002,
3736,start,2024-10-16 00:00:00.000,,
3736,review order,2024-10-16 00:03:15.447,Waiter-000003,
3736,prepare drinks,2024-10-16 00:03:19.612,Barman-000001,
3736,bring drinks,2024-10-16 00:09:41.868,Barman-000002,
3736,review drinks,2024-10-16 00:10:05.478,Waiter-000004,
3736,prepare main course,2024-10-23 20:05:17.127,Cook-000002,
3736,signal food complete,2024-10-31 19:01:37.816,Cook-000003,
3736,bring food,2024-10-31 20:10:12.264,Cook helper-000003,
3736,deliver to customer,2024-10-31 20:14:45.901,Waiter-000003,
3736,event 8 end,2024-10-31 20:17:17.569,,
3737,take order,2024-10-16 00:15:00.000,Waiter-000005,
3737,start,2024-10-16 00:15:00.000,,
3737,review order,2024-10-16 00:16:29.146,Waiter-000001,
3737,prepare starter,2024-10-16 00:16:39.157,Cook helper-000001,
3737,prepare drinks,2024-10-16 00:16:39.157,Barman-000003,
3737,bring drinks,2024-10-16 00:19:02.912,Barman-000001,
3737,review drinks,2024-10-16 00:19:44.542,Waiter-000002,
3737,prepare main course,2024-10-23 20:30:22.431,Cook-000002,
3737,signal food complete,2024-10-31 20:00:06.607,Cook-000002,
3737,bring food,2024-10-31 21:02:23.607,Cook helper-000002,
3737,deliver to customer,2024-10-31 21:07:02.994,Waiter-000005,
3737,event 8 end,2024-10-31 21:09:15.752,,
3738,take order,2024-10-16 00:30:00.000,Waiter-000003,
3738,start,2024-10-16 00:30:00.000,,
3738,review order,2024-10-16 00:35:11.965,Waiter-000004,
3738,prepare drinks,2024-10-16 00:36:17.416,Barman-000002,
3738,bring drinks,2024-10-16 00:39:11.308,Barman-000003,
3738,review drinks,2024-10-16 00:39:27.238,Waiter-000005,
3738,prepare drinks,2024-10-16 00:39:51.890,Barman-000001,
3738,bring drinks,2024-10-16 00:42:42.362,Barman-000002,
3738,review drinks,2024-10-16 00:44:24.303,Waiter-000001,
3738,prepare drinks,2024-10-16 00:45:03.923,Barman-000003,
3738,bring drinks,2024-10-16 00:46:02.687,Barman-000001,
3738,review drinks,2024-10-16 00:55:32.617,Waiter-000005,
3738,prepare drinks,2024-10-16 00:58:42.283,Barman-000002,
3738,bring drinks,2024-10-16 01:01:52.170,Barman-000002,
3738,review drinks,2024-10-16 01:06:21.308,Waiter-000004,
3738,prepare main course,2024-10-23 20:50:44.121,Cook-000001,
3738,signal food complete,2024-10-31 20:39:20.599,Cook-000003,
3738,bring food,2024-10-31 20:49:47.496,Cook helper-000001,
3738,deliver to customer,2024-10-31 20:53:29.546,Waiter-000001,
3738,event 8 end,2024-10-31 21:09:22.179,,
3739,take order,2024-10-16 00:45:00.000,Waiter-000002,
3739,start,2024-10-16 00:45:00.000,,
3739,review order,2024-10-16 00:48:28.783,Waiter-000003,
3739,prepare starter,2024-10-16 00:51:29.090,Cook helper-000003,
3739,prepare drinks,2024-10-16 00:51:29.090,Barman-000002,
3739,bring drinks,2024-10-16 00:54:22.068,Barman-000003,
3739,review drinks,2024-10-16 01:07:52.501,Waiter-000003,
3739,prepare main course,2024-10-23 21:16:15.003,Cook-000002,
3739,signal food complete,2024-10-31 21:58:42.164,Cook-000001,
3739,bring food,2024-10-31 22:32:18.994,Cook helper-000003,
3739,deliver to customer,2024-10-31 22:42:15.806,Waiter-000004,
3739,event 8 end,2024-10-31 22:42:31.281,,
3740,take order,2024-10-16 01:00:00.000,Waiter-000001,
3740,start,2024-10-16 01:00:00.000,,
3740,review order,2024-10-16 01:00:07.324,Waiter-000002,
3740,prepare drinks,2024-10-16 01:01:38.244,Barman-000001,
3740,bring drinks,2024-10-16 01:01:45.099,Barman-000001,
3740,review drinks,2024-10-16 01:12:06.823,Waiter-000005,
3740,prepare main course,2024-10-23 21:23:55.704,Cook-000001,
3740,signal food complete,2024-10-31 21:29:48.416,Cook-000003,
3740,bring food,2024-10-31 21:42:47.471,Cook helper-000002,
3740,deliver to customer,2024-10-31 21:44:42.340,Waiter-000003,
3740,event 8 end,2024-10-31 21:44:56.969,,
3741,take order,2024-10-16 01:15:00.000,Waiter-000001,
3741,start,2024-10-16 01:15:00.000,,
3741,review order,2024-10-16 01:17:43.824,Waiter-000002,
3741,prepare drinks,2024-10-16 01:18:44.506,Barman-000002,
3741,bring drinks,2024-10-16 01:21:48.911,Barman-000003,
3741,review drinks,2024-10-16 01:25:24.998,Waiter-000003,
3741,prepare main course,2024-10-23 22:02:06.779,Cook-000003,
3741,signal food complete,2024-10-31 21:55:09.668,Cook-000003,
3741,bring food,2024-10-31 22:47:29.850,Cook helper-000001,
3741,deliver to customer,2024-10-31 22:49:38.810,Waiter-000002,
3741,event 8 end,2024-10-31 22:50:58.043,,
3742,take order,2024-10-16 01:30:00.000,Waiter-000005,
3742,start,2024-10-16 01:30:00.000,,
3742,review order,2024-10-16 01:30:41.754,Waiter-000001,
3742,prepare drinks,2024-10-16 01:31:30.719,Barman-000001,
3742,bring drinks,2024-10-16 01:33:35.151,Barman-000002,
3742,review drinks,2024-10-16 01:42:01.413,Waiter-000002,
3742,prepare drinks,2024-10-16 01:43:16.038,Barman-000003,
3742,bring drinks,2024-10-16 01:47:16.898,Barman-000002,
3742,review drinks,2024-10-16 01:54:42.637,Waiter-000001,
3742,prepare drinks,2024-10-16 01:55:03.099,Barman-000001,
3742,bring drinks,2024-10-16 01:57:31.268,Barman-000003,
3742,review drinks,2024-10-16 18:04:04.699,Waiter-000005,
3742,prepare drinks,2024-10-16 18:04:06.552,Barman-000001,
3742,bring drinks,2024-10-16 18:06:42.335,Barman-000002,
3742,review drinks,2024-10-16 18:10:23.195,Waiter-000002,
3742,prepare drinks,2024-10-16 18:10:27.462,Barman-000001,
3742,bring drinks,2024-10-16 18:12:18.694,Barman-000002,
3742,review drinks,2024-10-16 18:15:14.751,Waiter-000005,
3742,prepare drinks,2024-10-16 18:15:33.554,Barman-000001,
3742,bring drinks,2024-10-16 18:17:29.525,Barman-000002,
3742,review drinks,2024-10-16 18:19:37.431,Waiter-000001,
3742,prepare drinks,2024-10-16 18:19:57.342,Barman-000002,
3742,bring drinks,2024-10-16 18:33:17.566,Barman-000003,
3742,review drinks,2024-10-16 18:50:38.067,Waiter-000002,
3742,prepare main course,2024-10-23 22:24:07.487,Cook-000001,
3742,signal food complete,2024-10-31 21:50:13.177,Cook-000002,
3742,bring food,2024-10-31 22:25:30.218,Cook helper-000002,
3742,deliver to customer,2024-10-31 22:26:18.838,Waiter-000002,
3742,event 8 end,2024-10-31 22:27:51.753,,
3743,take order,2024-10-16 01:45:00.000,Waiter-000004,
3743,start,2024-10-16 01:45:00.000,,
3743,review order,2024-10-16 01:45:07.910,Waiter-000003,
3743,prepare starter,2024-10-16 01:45:52.188,Cook helper-000002,
3743,prepare drinks,2024-10-16 01:45:52.188,Barman-000001,
3743,bring drinks,2024-10-16 01:49:10.413,Barman-000003,
3743,review drinks,2024-10-16 01:51:34.382,Waiter-000005,
3743,prepare main course,2024-10-23 22:33:09.014,Cook-000001,
3743,signal food complete,2024-10-31 22:47:30.416,Cook-000003,
3743,bring food,2024-10-31 22:51:22.268,Cook helper-000001,
3743,deliver to customer,2024-10-31 23:05:31.568,Waiter-000003,
3743,event 8 end,2024-10-31 23:07:06.053,,
3744,start,2024-10-16 02:00:00.000,,
3744,take order,2024-10-16 18:00:00.000,Waiter-000002,
3744,review order,2024-10-16 18:01:25.469,Waiter-000003,
3744,prepare drinks,2024-10-16 18:03:25.310,Barman-000002,
3744,bring drinks,2024-10-16 18:05:43.393,Barman-000003,
3744,review drinks,2024-10-16 18:23:37.554,Waiter-000002,
3744,prepare main course,2024-10-23 22:39:03.879,Cook-000003,
3744,signal food complete,2024-10-31 22:32:18.994,Cook-000001,
3744,bring food,2024-10-31 23:15:08.580,Cook helper-000002,
3744,deliver to customer,2024-10-31 23:17:34.231,Waiter-000001,
3744,event 8 end,2024-10-31 23:17:55.997,,
3745,take order,2024-10-16 18:15:00.000,Waiter-000003,
3745,start,2024-10-16 18:15:00.000,,
3745,review order,2024-10-16 18:18:20.953,Waiter-000004,
3745,prepare starter,2024-10-16 18:18:39.246,Cook helper-000003,
3745,prepare drinks,2024-10-16 18:18:39.246,Barman-000001,
3745,bring drinks,2024-10-16 18:23:22.185,Barman-000001,
3745,review drinks,2024-10-16 18:24:26.108,Waiter-000003,
3745,prepare main course,2024-10-23 22:54:44.784,Cook-000003,
3745,signal food complete,2024-10-31 22:51:22.268,Cook-000003,
3745,bring food,2024-10-31 23:04:11.518,Cook helper-000003,
3745,deliver to customer,2024-10-31 23:08:56.040,Waiter-000001,
3745,event 8 end,2024-10-31 23:11:00.630,,
3746,take order,2024-10-16 18:30:00.000,Waiter-000001,
3746,start,2024-10-16 18:30:00.000,,
3746,review order,2024-10-16 18:32:39.440,Waiter-000002,
3746,prepare starter,2024-10-16 18:34:05.937,Cook helper-000002,
3746,prepare drinks,2024-10-16 18:34:05.937,Barman-000001,
3746,bring drinks,2024-10-16 18:34:07.845,Barman-000002,synonymous label('Bring drinks')
3746,review drinks,2024-10-16 18:35:56.023,Waiter-000005,
3746,prepare main course,2024-10-23 23:10:39.534,Cook-000001,
3746,signal food complete,2024-10-31 23:04:11.518,Cook-000003,
3746,bring food,2024-10-31 23:32:29.831,Cook helper-000001,
3746,deliver to customer,2024-10-31 23:37:59.564,Waiter-000004,
3746,event 8 end,2024-10-31 23:39:37.679,,
3747,take order,2024-10-16 18:45:00.000,Waiter-000004,
3747,start,2024-10-16 18:45:00.000,,
3747,review order,2024-10-16 18:48:27.905,Waiter-000001,
3747,prepare drinks,2024-10-16 18:48:49.489,Barman-000001,
3747,bring drinks,2024-10-16 18:51:54.848,Barman-000002,
3747,review drinks,2024-10-16 18:51:57.744,Waiter-000003,
3747,prepare main course,2024-10-23 23:19:07.950,Cook-000003,
3747,signal food complete,2024-10-31 23:15:08.580,Cook-000001,
3747,bring food,2024-10-31 23:23:01.035,Cook helper-000003,
3747,deliver to customer,2024-10-31 23:36:10.589,Waiter-000005,
3747,event 8 end,2024-10-31 23:36:57.822,,
3748,take order,2024-10-16 19:00:00.000,Waiter-000004,
3748,start,2024-10-16 19:00:00.000,,
3748,review order,2024-10-16 19:02:59.361,Waiter-000001,
3748,prepare starter,2024-10-16 19:03:54.857,Cook helper-000002,
3748,prepare drinks,2024-10-16 19:03:54.857,Barman-000003,
3748,bring drinks,2024-10-16 19:07:00.977,Barman-000001,
3748,review drinks,2024-10-16 19:11:40.236,Waiter-000003,
3748,prepare drinks,2024-10-16 19:11:43.860,Barman-000002,
3748,bring drinks,2024-10-16 19:14:02.593,Barman-000003,
3748,review drinks,2024-10-16 19:14:18.184,Waiter-000004,
3748,prepare main course,2024-10-23 23:23:11.547,Cook-000001,
3748,signal food complete,2024-10-31 23:22:03.552,Cook-000002,
3748,bring food,2024-10-31 23:25:21.221,Cook helper-000002,
3748,deliver to customer,2024-10-31 23:27:22.457,Waiter-000001,
3748,event 8 end,2024-10-31 23:27:28.636,,
3749,take order,2024-10-16 19:15:00.000,Waiter-000001,
3749,start,2024-10-16 19:15:00.000,,
3749,review order,2024-10-16 19:17:20.971,Waiter-000002,
3749,prepare drinks,2024-10-16 19:19:52.386,Barman-000001,
3749,bring drinks,2024-10-16 19:26:25.988,Barman-000002,
3749,review drinks,2024-10-16 19:35:46.345,Waiter-000002,
3749,prepare drinks,2024-10-16 19:37:08.806,Barman-000003,
3749,bring drinks,2024-10-16 19:45:45.610,Barman-000001,
3749,review drinks,2024-10-16 19:52:23.412,Waiter-000002,
3749,prepare main course,2024-10-23 23:35:07.737,Cook-000003,
3749,signal food complete,2024-10-31 23:37:19.076,Cook-000001,
3749,bring food,2024-11-01 00:31:04.730,Cook helper-000001,
3749,deliver to customer,2024-11-01 00:35:41.978,Waiter-000005,
3749,event 8 end,2024-11-01 00:36:42.735,,
3750,take order,2024-10-16 19:30:00.000,Waiter-000005,
3750,start,2024-10-16 19:30:00.000,,
3750,review order,2024-10-16 19:30:20.979,Waiter-000001,
3750,prepare drinks,2024-10-16 19:30:33.723,Barman-000003,
3750,bring drinks,2024-10-16 19:30:56.846,Barman-000001,
3750,review drinks,2024-10-16 19:39:58.011,Waiter-000003,
3750,prepare drinks,2024-10-16 19:40:13.693,Barman-000002,
3750,bring drinks,2024-10-16 19:57:26.492,Barman-000001,
3750,review drinks,2024-10-16 19:59:34.781,Waiter-000003,
3750,prepare main course,2024-10-23 23:36:34.689,Cook-000001,
3750,signal food complete,2024-11-01 00:01:33.372,Cook-000002,
3750,bring food,2024-11-01 00:13:22.893,Cook helper-000001,
3750,deliver to customer,2024-11-01 00:15:15.899,Waiter-000004,
3750,event 8 end,2024-11-01 00:15:44.484,,
3751,take order,2024-10-16 19:45:00.000,Waiter-000005,
3751,start,2024-10-16 19:45:00.000,,
3751,review order,2024-10-16 19:46:29.090,Waiter-000004,
3751,prepare drinks,2024-10-16 19:49:26.169,Barman-000003,
3751,bring drinks,2024-10-16 19:50:30.618,Barman-000003,
3751,review drinks,2024-10-16 20:01:56.727,Waiter-000001,
3751,prepare main course,2024-10-23 23:39:49.822,Cook-000002,
3751,signal food complete,2024-10-31 23:32:29.831,Cook-000003,
3751,bring food,2024-10-31 23:39:56.427,Cook helper-000001,
3751,deliver to customer,2024-10-31 23:52:26.641,Waiter-000003,
3751,event 8 end,2024-10-31 23:53:25.413,,
3752,take order,2024-10-16 20:00:00.000,Waiter-000005,
3752,start,2024-10-16 20:00:00.000,,
3752,review order,2024-10-16 20:04:31.290,Waiter-000004,
3752,prepare drinks,2024-10-16 20:04:45.864,Barman-000002,
3752,bring drinks,2024-10-16 20:12:52.073,Barman-000001,
3752,review drinks,2024-10-16 20:16:35.245,Waiter-000001,
3752,prepare drinks,2024-10-16 20:16:35.765,Barman-000002,
3752,bring drinks,2024-10-16 20:19:53.573,Barman-000003,
3752,review drinks,2024-10-16 20:21:57.397,Waiter-000004,
3752,prepare drinks,2024-10-16 20:23:26.391,Barman-000001,
3752,bring drinks,2024-10-16 20:26:52.487,Barman-000002,
3752,review drinks,2024-10-16 20:27:33.336,Waiter-000003,
3752,prepare main course,2024-10-24 00:05:13.891,Cook-000003,
3752,signal food complete,2024-10-31 23:39:56.427,Cook-000003,
3752,bring food,2024-11-01 01:11:55.512,Cook helper-000002,
3752,deliver to customer,2024-11-01 01:14:19.243,Waiter-000003,
3752,event 8 end,2024-11-01 01:19:17.432,,
3753,take order,2024-10-16 20:15:00.000,Waiter-000002,
3753,start,2024-10-16 20:15:00.000,,
3753,review order,2024-10-16 20:15:23.031,Waiter-000003,
3753,prepare starter,2024-10-16 20:15:23.273,Cook helper-000003,
3753,prepare drinks,2024-10-16 20:15:23.273,Barman-000003,
3753,bring drinks,2024-10-16 20:17:50.073,Barman-000001,
3753,review drinks,2024-10-16 20:17:58.495,Waiter-000005,
3753,prepare main course,2024-10-24 00:05:45.994,Cook-000002,
3753,signal food complete,2024-10-31 23:45:25.182,Cook-000002,
3753,bring food,2024-11-01 00:01:33.372,Cook helper-000002,
3753,deliver to customer,2024-11-01 00:01:44.023,Waiter-000003,
3753,event 8 end,2024-11-01 00:07:18.424,,
3754,take order,2024-10-16 20:30:00.000,Waiter-000001,
3754,start,2024-10-16 20:30:00.000,,
3754,review order,2024-10-16 20:30:29.256,Waiter-000005,
3754,prepare starter,2024-10-16 20:32:09.344,Cook helper-000003,
3754,prepare drinks,2024-10-16 20:32:09.344,Barman-000003,
3754,bring drinks,2024-10-16 20:33:05.999,Barman-000001,
3754,review drinks,2024-10-16 20:34:00.007,Waiter-000002,
3754,prepare main course,2024-10-24 00:08:14.880,Cook-000003,
3754,signal food complete,2024-11-01 00:21:26.220,Cook-000002,
3754,bring food,2024-11-01 01:01:48.029,Cook helper-000003,
3754,deliver to customer,2024-11-01 01:11:27.011,Waiter-000005,
3754,event 8 end,2024-11-01 01:13:58.164,,
3755,take order,2024-10-16 20:45:00.000,Waiter-000003,
3755,start,2024-10-16 20:45:00.000,,
3755,review order,2024-10-16 20:45:09.683,Waiter-000001,
3755,prepare drinks,2024-10-16 20:46:15.042,Barman-000002,
3755,bring drinks,2024-10-16 20:48:42.196,Barman-000003,synonymous label('Bring drinks')
3755,review drinks,2024-10-16 20:51:54.621,Waiter-000005,
3755,prepare drinks,2024-10-16 20:52:32.976,Barman-000001,
3755,bring drinks,2024-10-16 21:02:40.329,Barman-000002,synonymous label('Bring drinks')
3755,review drinks,2024-10-16 21:03:56.521,Waiter-000001,
3755,prepare main course,2024-10-24 00:08:19.036,Cook-000002,
3755,signal food complete,2024-11-01 00:13:22.893,Cook-000002,
3755,bring food,2024-11-01 00:21:26.220,Cook helper-000003,
3755,deliver to customer,2024-11-01 00:24:25.853,Waiter-000004,
3755,event 8 end,2024-11-01 00:26:43.313,,
3756,take order,2024-10-16 21:00:00.000,Waiter-000004,
3756,start,2024-10-16 21:00:00.000,,
3756,review order,2024-10-16 21:03:22.291,Waiter-000003,
3756,prepare starter,2024-10-16 21:03:24.233,Cook helper-000001,
3756,prepare drinks,2024-10-16 21:03:24.233,Barman-000003,
3756,bring drinks,2024-10-16 21:03:25.967,Barman-000001,
3756,review drinks,2024-10-16 21:11:16.622,Waiter-000005,
3756,signal food complete,2024-10-24 00:13:38.982,Cook-000001,
3756,bring food,2024-10-24 00:40:40.474,Cook helper-000002,
3756,deliver to customer,2024-10-24 00:45:35.246,Waiter-000003,
3756,event 8 end,2024-10-24 00:47:49.286,,
3757,take order,2024-10-16 21:15:00.000,Waiter-000002,
3757,start,2024-10-16 21:15:00.000,,
3757,review order,2024-10-16 21:15:09.745,Waiter-000004,
3757,prepare drinks,2024-10-16 21:15:15.197,Barman-000003,
3757,bring drinks,2024-10-16 21:22:48.952,Barman-000002,
3757,review drinks,2024-10-16 21:24:07.458,Waiter-000003,
3757,prepare main course,2024-10-24 00:13:54.623,Cook-000003,
3757,signal food complete,2024-11-01 01:01:48.029,Cook-000002,
3757,bring food,2024-11-01 01:19:17.121,Cook helper-000001,
3757,deliver to customer,2024-11-01 01:20:05.907,Waiter-000005,
3757,event 8 end,2024-11-01 01:20:16.406,,
3758,take order,2024-10-16 21:30:00.000,Waiter-000001,
3758,start,2024-10-16 21:30:00.000,,
3758,review order,2024-10-16 21:32:37.503,Waiter-000005,
3758,prepare starter,2024-10-16 21:32:42.535,Cook helper-000003,
3758,prepare drinks,2024-10-16 21:32:42.535,Barman-000001,
3758,bring drinks,2024-10-16 21:33:36.076,Barman-000003,
3758,review drinks,2024-10-16 21:46:05.466,Waiter-000004,
3758,prepare main course,2024-10-24 00:40:40.474,Cook-000001,
3758,signal food complete,2024-11-01 01:11:55.512,Cook-000003,
