Case,Timestamp,Activity,Activity_fixed,ishomonymous,label
8320951,2013-09-19 07:00:51,create procedure confirmation,enter senddate procedure confirmation,0,
8320951,2013-09-19 07:00:52,create publication document,create publication document,0,
8320951,2013-09-19 07:00:53,forward to the competent authority,forward to the competent authority,0,
8320951,2013-09-19 07:00:54,phase application received,phase application received,0,
8320951,2013-09-19 07:00:55,registration date publication,registration date publication,0,
8320951,2013-09-19 07:00:56,regular procedure without MER,regular procedure without MER,0,
8320951,2013-09-19 07:00:57,send confirmation receipt,send confirmation receipt,0,
8320951,2013-09-19 07:00:58,send confirmation receipt,send confirmation receipt,0,
8320951,2013-09-19 07:00:59,start WABOprocedure,start WABOprocedure,0,
8320951,2013-10-14 07:00:53,article 34  WABO applies,article 34  WABO applies,0,
8320951,2013-10-14 07:00:54,ask stakeholders views,ask stakeholders views,0,
8320951,2013-10-14 07:00:55,assessment of content completed,assessment of content completed,0,
8320951,2013-10-14 07:00:56,by law,by law,0,
8320951,2013-10-14 07:00:57,completed subcases content,completed subcases content,0,
8320951,2013-10-14 07:00:58,coordination of application,coordination of application,0,
8320951,2013-10-14 07:00:59,create subcases completeness,create subcases completeness,0,
8320951,2013-10-14 07:01:00,creating environmental permit decision,creating environmental permit decision,0,
8320951,2013-10-14 07:01:01,decision date prior to decision,decision date prior to decision,0,
8320951,2013-10-14 07:01:02,grounds for refusal,grounds for refusal,0,
8320951,2013-10-14 07:01:03,phase advice known,phase advice known,0,
8320951,2013-10-14 07:01:04,phase application receptive,phase application received,0,
8320951,2013-10-14 07:01:05,procedure change,procedure change,0,
8320951,2013-10-14 07:01:06,procedure change,procedure change,0,
8320951,2013-10-14 07:01:07,request complete,request complete,0,
8320951,2013-10-14 07:01:08,send letter in progress,send letter in progress,0,
8320951,2013-10-14 07:01:09,set decision status,set decision status,0,
8320951,2013-10-14 07:01:10,suspension ground applicable,suspension ground applicable,0,
8320951,2013-10-14 07:01:11,treat subcases content,treat subcases content,0,
8320951,2013-10-15 07:02:56,creating cover letter decision,creating cover letter decision,0,
8320951,2013-10-15 07:02:57,enter senddate decision,enter senddate decision,0,
8320951,2013-10-15 07:02:58,enter senddate decision environmental permit,enter senddate decision environmental permit,0,
8320951,2013-10-15 07:02:59,generating decision environmental permit,generating decision environmental permit,0,
8320951,2013-10-15 07:03:00,phase decision ready,phase decision ready,0,
8320951,2013-10-15 07:03:01,phase decision sent,phase decision sent,0,
8320951,2013-10-15 07:03:02,phase decision taken,phase decision taken,0,
8320951,2013-10-15 07:03:03,register objection and appeal periods,register objection and appeal periods,0,
8320951,2013-10-15 07:03:04,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
8320951,2013-10-15 07:03:05,start decision phase decision permitting sent,set decision phase decision permitting decided,0,
8320951,2013-10-15 07:03:06,submit decision,submit decision,0,
8320951,2013-10-15 07:03:07,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
8336219,2013-09-23 07:00:53,OLO messaging active,OLO messaging active,0,
8336219,2013-09-23 07:00:54,create procedure confirmation,enter senddate procedure confirmation,0,
8336219,2013-09-23 07:00:55,create publication document,create publication document,0,
8336219,2013-09-23 07:00:56,forward to the competent authority,forward to the competent authority,0,
8336219,2013-09-23 07:00:57,phase application received,phase application received,0,
8336219,2013-09-23 07:00:58,registration date publication,registration date publication,0,
8336219,2013-09-23 07:00:59,regular procedure without MER,regular procedure without MER,0,
8336219,2013-09-23 07:01:00,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
8336219,2013-09-23 07:01:01,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
8336219,2013-09-23 07:01:02,start WABOprocedure,start WABOprocedure,0,
8336219,2013-10-15 07:03:08,create subcases completeness,create subcases completeness,0,
8336219,2013-10-15 07:03:09,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
8336219,2013-10-18 07:00:10,create letter requesting missing data,create letter requesting missing data,0,
8336219,2013-10-18 07:00:11,phase asked additional information,phase asked additional information,0,
8336219,2013-10-18 07:00:12,request complete,request complete,0,
8336219,2013-10-18 07:00:13,retrieve missing data,retrieve missing data,0,
8336219,2013-10-18 07:00:14,term for supplying missing data,term for supplying missing data,0,
8336219,2013-10-24 07:00:01,phase additional information received,receive additional information,0,
8336219,2013-10-24 07:00:02,receive additional information,receive additional information,0,
8336219,2013-10-24 07:00:03,send confirmation receipt additional data,send confirmation receipt additional data,0,
8336219,2013-11-13 08:00:01,article 34  WABO applies,article 34  WABO applies,0,
8336219,2013-11-13 08:00:02,ask stakeholders views,ask stakeholders views,0,
8336219,2013-11-13 08:00:03,assessment of content completed,assessment of content completed,0,
8336219,2013-11-13 08:00:04,by law,by law,0,
8336219,2013-11-13 08:00:05,completed subcases content,completed subcases content,0,
8336219,2013-11-13 08:00:06,coordination of application,coordination of application,0,
8336219,2013-11-13 08:00:07,creating environmental permit decision,creating environmental permit decision,0,
8336219,2013-11-13 08:00:08,decision date prior to decision,decision date prior to decision,0,
8336219,2013-11-13 08:00:09,generating decision environmental permit,generating decision environmental permit,0,
8336219,2013-11-13 08:00:10,grounds for refusal,grounds for refusal,0,
8336219,2013-11-13 08:00:11,phase advice known,phase advice known,0,
8336219,2013-11-13 08:00:12,phase application receptive,phase application received,0,
8336219,2013-11-13 08:00:13,phase decision ready,phase decision ready,0,
8336219,2013-11-13 08:00:14,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
8336219,2013-11-13 08:00:15,procedure change after completeness,procedure change after completeness,0,
8336219,2013-11-13 08:00:16,request complete,request complete,0,
8336219,2013-11-13 08:00:17,send letter in progress,send letter in progress,0,
8336219,2013-11-13 08:00:18,set decision status,set decision status,0,
8336219,2013-11-13 08:00:19,submit decision,submit decision,0,
8336219,2013-11-13 08:00:20,suspension ground applicable,suspension ground applicable,0,
8336219,2013-11-13 08:00:21,treat subcases content,treat subcases content,0,
8336219,2013-11-18 08:00:19,creating cover letter decision,creating cover letter decision,0,
8336219,2013-11-18 08:00:20,enter senddate decision,enter senddate decision,0,
8336219,2013-11-18 08:00:21,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
8336219,2013-11-18 08:00:22,phase decision sent,phase decision sent,0,
8336219,2013-11-18 08:00:23,phase decision taken,phase decision taken,0,
8336219,2013-11-18 08:00:24,record date of decision environmental permit,record date of decision environmental permit,0,
8336219,2013-11-18 08:00:25,register objection and appeal periods,register objection and appeal periods,0,
8336219,2013-11-18 08:00:26,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
8336219,2013-11-18 08:00:27,start decision phase decision permitting sent,set decision phase decision permitting decided,0,
8336219,2013-11-18 08:00:28,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
8341537,2013-09-19 07:01:00,register submission date request,register submission date request,0,
8341537,2014-12-17 08:00:03,OLO messaging active,OLO messaging active,0,
8341537,2014-12-17 08:00:04,article 34  WABO applies,article 34  WABO applies,0,
8341537,2014-12-17 08:00:05,ask stakeholders views,ask stakeholders views,0,
8341537,2014-12-17 08:00:06,by law,by law,0,
8341537,2014-12-17 08:00:07,coordination of application,coordination of application,0,
8341537,2014-12-17 08:00:08,create procedure confirmation,enter senddate procedure confirmation,0,
8341537,2014-12-17 08:00:09,create subcases completeness,create subcases completeness,0,
8341537,2014-12-17 08:00:10,create subcases content,treat subcases content,0,
8341537,2014-12-17 08:00:11,creating environmental permit decision,creating environmental permit decision,0,
8341537,2014-12-17 08:00:12,decision date prior to decision,decision date prior to decision,0,
8341537,2014-12-17 08:00:13,forward to the competent authority,forward to the competent authority,0,
8341537,2014-12-17 08:00:14,generating decision environmental permit,generating decision environmental permit,0,
8341537,2014-12-17 08:00:15,grounds for refusal,grounds for refusal,0,
8341537,2014-12-17 08:00:16,phase advice known,phase advice known,0,
8341537,2014-12-17 08:00:17,phase application received,phase application received,0,
8341537,2014-12-17 08:00:18,phase application receptive,phase application received,0,
8341537,2014-12-17 08:00:19,phase decision ready,phase decision ready,0,
8341537,2014-12-17 08:00:20,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
8341537,2014-12-17 08:00:21,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
8341537,2014-12-17 08:00:22,publish,publish,0,
8341537,2014-12-17 08:00:23,regular procedure without MER,regular procedure without MER,0,
8341537,2014-12-17 08:00:24,request complete,request complete,0,
8341537,2014-12-17 08:00:25,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
8341537,2014-12-17 08:00:26,send letter in progress,send letter in progress,0,
8341537,2014-12-17 08:00:27,set decision status,set decision status,0,
8341537,2014-12-17 08:00:28,start WABOprocedure,start WABOprocedure,0,
8341537,2014-12-17 08:00:29,submit decision,submit decision,0,
8341537,2014-12-17 08:00:30,suspension ground applicable,suspension ground applicable,0,
8341537,2014-12-18 08:00:01,creating cover letter decision,creating cover letter decision,0,
8341537,2014-12-18 08:00:02,enter date publication decision environmental permit,enter date publication decision environmental permit,0,
8341537,2014-12-18 08:00:03,enter senddate decision,enter senddate decision,0,
8341537,2014-12-18 08:00:04,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
8341537,2014-12-18 08:00:05,phase decision sent,phase decision sent,0,
8341537,2014-12-18 08:00:06,phase decision taken,phase decision taken,0,
8341537,2014-12-18 08:00:07,record date of decision environmental permit,record date of decision environmental permit,0,
8341537,2014-12-18 08:00:08,register objection and appeal periods,register objection and appeal periods,0,
8341537,2014-12-18 08:00:09,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
8341537,2014-12-18 08:00:10,start decision phase decision permitting sent,set decision phase decision permitting decided,0,
8341537,2014-12-18 08:00:11,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
8365797,2013-09-24 07:00:12,register submission date request,register submission date request,0,
8365797,2013-09-26 07:00:21,OLO messaging active,OLO messaging active,0,
8365797,2013-09-26 07:00:22,create procedure confirmation,enter senddate procedure confirmation,0,
8365797,2013-09-26 07:00:23,create publication document,create publication document,0,
8365797,2013-09-26 07:00:24,create subcases completeness,create subcases completeness,0,
8365797,2013-09-26 07:00:25,forward to the competent authority,forward to the competent authority,0,
8365797,2013-09-26 07:00:26,phase application received,phase application received,0,
8365797,2013-09-26 07:00:27,procedure change,procedure change,0,
8365797,2013-09-26 07:00:28,registration date publication,registration date publication,0,
8365797,2013-09-26 07:00:29,regular procedure without MER,regular procedure without MER,0,
8365797,2013-09-26 07:00:30,send confirmation receipt,send confirmation receipt,0,
8365797,2013-09-26 07:00:31,send confirmation receipt,send confirmation receipt,0,
8365797,2013-09-26 07:00:32,start WABOprocedure,start WABOprocedure,0,
8365797,2013-10-04 07:01:43,register date environmental permit decision,register date environmental permit decision,0,
8365797,2013-10-04 07:01:44,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
8365797,2013-10-07 07:00:36,article 34  WABO applies,article 34  WABO applies,0,
8365797,2013-10-07 07:00:37,ask stakeholders views,ask stakeholders views,0,
8365797,2013-10-07 07:00:38,assessment of content completed,assessment of content completed,0,
8365797,2013-10-07 07:00:39,by law,by law,0,
8365797,2013-10-07 07:00:40,completed subcases content,completed subcases content,0,
8365797,2013-10-07 07:00:41,coordination of application,coordination of application,0,
8365797,2013-10-07 07:00:42,creating environmental permit decision,creating environmental permit decision,0,
8365797,2013-10-07 07:00:43,grounds for refusal,grounds for refusal,0,
8365797,2013-10-07 07:00:44,phase advice known,phase advice known,0,
8365797,2013-10-07 07:00:45,phase application receptive,phase application received,0,
8365797,2013-10-07 07:00:46,procedure change,procedure change,0,
8365797,2013-10-07 07:00:47,request complete,request complete,0,
8365797,2013-10-07 07:00:48,send letter in progress,send letter in progress,0,
8365797,2013-10-07 07:00:49,suspension ground applicable,suspension ground applicable,0,
8365797,2013-10-07 07:00:50,treat subcases content,treat subcases content,0,
8365797,2013-10-08 07:00:29,creating cover letter decision,creating cover letter decision,0,
8365797,2013-10-08 07:00:30,decision date prior to decision,decision date prior to decision,0,
8365797,2013-10-08 07:00:31,enter senddate decision,enter senddate decision,0,
8365797,2013-10-08 07:00:32,enter senddate decision environmental permit,enter senddate decision environmental permit,0,
8365797,2013-10-08 07:00:33,generating decision environmental permit,generating decision environmental permit,0,
8365797,2013-10-08 07:00:34,phase decision sent,phase decision sent,0,
8365797,2013-10-08 07:00:35,phase decision taken,phase decision taken,0,
8365797,2013-10-08 07:00:36,register objection and appeal periods,register objection and appeal periods,0,
8365797,2013-10-08 07:00:37,set decision status,set decision status,0,
8365797,2013-10-08 07:00:38,start decision phase decision permitting sent,set decision phase decision permitting decided,0,
8365797,2013-10-08 07:00:39,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
8369265,2013-09-26 07:00:33,OLO messaging active,OLO messaging active,0,
8369265,2013-09-26 07:00:34,create procedure confirmation,enter senddate procedure confirmation,0,
8369265,2013-09-26 07:00:35,create publication document,create publication document,0,
8369265,2013-09-26 07:00:36,create subcases completeness,create subcases completeness,0,
8369265,2013-09-26 07:00:37,forward to the competent authority,forward to the competent authority,0,
8369265,2013-09-26 07:00:38,phase application received,phase application received,0,
8369265,2013-09-26 07:00:39,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
8369265,2013-09-26 07:00:40,registration date publication,registration date publication,0,
8369265,2013-09-26 07:00:41,regular procedure without MER,regular procedure without MER,0,
8369265,2013-09-26 07:00:42,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
8369265,2013-09-26 07:00:43,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
8369265,2013-09-26 07:00:44,start WABOprocedure,start WABOprocedure,0,
8369265,2013-10-15 07:03:10,article 34  WABO applies,article 34  WABO applies,0,
8369265,2013-10-15 07:03:11,ask stakeholders views,ask stakeholders views,0,
8369265,2013-10-15 07:03:12,assessment of content completed,assessment of content completed,0,
8369265,2013-10-15 07:03:13,by law,by law,0,
8369265,2013-10-15 07:03:14,completed subcases content,completed subcases content,0,
8369265,2013-10-15 07:03:15,coordination of application,coordination of application,0,
8369265,2013-10-15 07:03:16,creating environmental permit decision,creating environmental permit decision,0,
8369265,2013-10-15 07:03:17,decision date prior to decision,decision date prior to decision,0,
8369265,2013-10-15 07:03:18,grounds for refusal,grounds for refusal,0,
8369265,2013-10-15 07:03:19,phase advice known,phase advice known,0,
8369265,2013-10-15 07:03:20,phase application receptive,phase application received,0,
8369265,2013-10-15 07:03:21,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
8369265,2013-10-15 07:03:22,request complete,request complete,0,
8369265,2013-10-15 07:03:23,send letter in progress,send letter in progress,0,
8369265,2013-10-15 07:03:24,set decision status,set decision status,0,
8369265,2013-10-15 07:03:25,suspension ground applicable,suspension ground applicable,0,
8369265,2013-10-15 07:03:26,treat subcases content,treat subcases content,0,
8369265,2013-11-01 08:00:36,creating cover letter decision,creating cover letter decision,0,
8369265,2013-11-01 08:00:37,enter senddate decision,enter senddate decision,0,
8369265,2013-11-01 08:00:38,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
8369265,2013-11-01 08:00:39,generating decision environmental permit,generating decision environmental permit,0,
8369265,2013-11-01 08:00:40,phase decision ready,phase decision ready,0,
8369265,2013-11-01 08:00:41,phase decision sent,phase decision sent,0,
8369265,2013-11-01 08:00:42,phase decision taken,phase decision taken,0,
8369265,2013-11-01 08:00:43,register objection and appeal periods,register objection and appeal periods,0,
8369265,2013-11-01 08:00:44,submit decision,submit decision,0,
8369265,2013-11-01 08:00:45,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
8369265,2013-11-04 08:00:32,record date of decision environmental permit,record date of decision environmental permit,0,
8369265,2013-11-04 08:00:33,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
8369265,2013-11-05 08:00:06,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
8369265,2013-11-05 08:00:07,start decision phase decision permitting sent,set decision phase decision permitting decided,0,
8385239,2013-09-26 07:00:45,register submission date request,register submission date request,0,
8385239,2013-09-30 07:00:06,OLO messaging active,OLO messaging active,0,
8385239,2013-09-30 07:00:07,create procedure confirmation,enter senddate procedure confirmation,0,
8385239,2013-09-30 07:00:08,create publication document,create publication document,0,
8385239,2013-09-30 07:00:09,forward to the competent authority,forward to the competent authority,0,
8385239,2013-09-30 07:00:10,phase application received,phase application received,0,
8385239,2013-09-30 07:00:11,registration date publication,registration date publication,0,
8385239,2013-09-30 07:00:12,regular procedure without MER,regular procedure without MER,0,
8385239,2013-09-30 07:00:13,send confirmation receipt,send confirmation receipt,0,
8385239,2013-09-30 07:00:14,send confirmation receipt,send confirmation receipt,0,
8385239,2013-09-30 07:00:15,start WABOprocedure,start WABOprocedure,0,
8385239,2013-10-31 08:00:06,close case,close case,0,
8385239,2013-10-31 08:00:07,create message terminate request,message terminate request,0,
8385239,2013-10-31 08:00:08,enter date termination request received,enter date termination request received,0,
8385239,2013-10-31 08:00:09,initiative competent authority,initiative competent authority,0,
8385239,2013-10-31 08:00:10,message terminate request,message terminate request,0,
8385239,2013-10-31 08:00:11,phase archived case,phase archived case,0,
8385239,2013-10-31 08:00:12,phase case handled,phase case handled,0,
8385239,2013-10-31 08:00:13,phase procedure aborted,phase procedure aborted,0,
8385239,2013-10-31 08:00:14,phase procedure prematurely terminated,phase procedure prematurely terminated,0,
8385239,2013-10-31 08:00:15,read publication date field,read publication date field,0,
8385239,2013-10-31 08:00:16,stop all running subcases 2b,stop all running subcases 2b,0,
8385239,2013-10-31 08:00:17,terminate on request,terminate on request,0,
8411995,2013-10-03 07:00:04,OLO messaging active,OLO messaging active,0,
8411995,2013-10-03 07:00:05,article 34  WABO applies,article 34  WABO applies,0,
8411995,2013-10-03 07:00:06,ask stakeholders views,ask stakeholders views,0,
8411995,2013-10-03 07:00:07,assessment of content completed,assessment of content completed,0,
8411995,2013-10-03 07:00:08,by law,by law,0,
8411995,2013-10-03 07:00:09,completed subcases content,completed subcases content,0,
8411995,2013-10-03 07:00:10,coordination of application,coordination of application,0,
8411995,2013-10-03 07:00:11,create procedure confirmation,enter senddate procedure confirmation,0,
8411995,2013-10-03 07:00:12,create publication document,create publication document,0,
8411995,2013-10-03 07:00:13,create subcases completeness,create subcases completeness,0,
8411995,2013-10-03 07:00:14,creating cover letter decision,creating cover letter decision,0,
8411995,2013-10-03 07:00:15,creating environmental permit decision,creating environmental permit decision,0,
8411995,2013-10-03 07:00:16,decision date prior to decision,decision date prior to decision,0,
8411995,2013-10-03 07:00:17,enter senddate decision,enter senddate decision,0,
8411995,2013-10-03 07:00:18,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
8411995,2013-10-03 07:00:19,forward to the competent authority,forward to the competent authority,0,
8411995,2013-10-03 07:00:20,generating decision environmental permit,generating decision environmental permit,0,
8411995,2013-10-03 07:00:21,grounds for refusal,grounds for refusal,0,
8411995,2013-10-03 07:00:22,phase advice known,phase advice known,0,
8411995,2013-10-03 07:00:23,phase application received,phase application received,0,
8411995,2013-10-03 07:00:24,phase application receptive,phase application received,0,
8411995,2013-10-03 07:00:25,phase decision ready,phase decision ready,0,
8411995,2013-10-03 07:00:26,phase decision sent,phase decision sent,0,
8411995,2013-10-03 07:00:27,phase decision taken,phase decision taken,0,
8411995,2013-10-03 07:00:28,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
8411995,2013-10-03 07:00:29,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
8411995,2013-10-03 07:00:30,register objection and appeal periods,register objection and appeal periods,0,
8411995,2013-10-03 07:00:31,register submission date request,register submission date request,0,
8411995,2013-10-03 07:00:32,registration date publication,registration date publication,0,
8411995,2013-10-03 07:00:33,regular procedure without MER,regular procedure without MER,0,
8411995,2013-10-03 07:00:34,request complete,request complete,0,
8411995,2013-10-03 07:00:35,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
8411995,2013-10-03 07:00:36,send letter in progress,send letter in progress,0,
8411995,2013-10-03 07:00:37,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
8411995,2013-10-03 07:00:38,set decision status,set decision status,0,
8411995,2013-10-03 07:00:39,start WABOprocedure,start WABOprocedure,0,
8411995,2013-10-03 07:00:40,start decision phase decision permitting sent,set decision phase decision permitting decided,0,
8411995,2013-10-03 07:00:41,submit decision,submit decision,0,
8411995,2013-10-03 07:00:42,suspension ground applicable,suspension ground applicable,0,
8411995,2013-10-03 07:00:43,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
8411995,2013-10-03 07:00:44,treat subcases content,treat subcases content,0,
8411995,2013-11-22 08:00:03,register deadline,register deadline,0,
8411995,2013-11-22 08:00:04,set phase: phase permitting irrevocable,set phase: phase permitting irrevocable,0,
8411995,2013-12-02 08:00:01,enter date publication decision environmental permit,enter date publication decision environmental permit,0,
8411995,2013-12-02 08:00:02,objection lodged against decision,objection lodged against decision,0,
8411995,2013-12-02 08:00:03,phase archived case,phase archived case,0,
8411995,2013-12-02 08:00:04,phase case handled,phase case handled,0,
8411995,2013-12-02 08:00:05,phase decision irrevocable,phase decision irrevocable,0,
8411995,2013-12-02 08:00:06,read publication date field,read publication date field,0,
8411995,2013-12-02 08:00:07,read publication date field,read publication date field,0,
8411995,2013-12-02 08:00:08,stop all running subcases 2b,stop all running subcases 2b,0,
8420841,2013-10-07 07:00:51,OLO messaging active,OLO messaging active,0,
8420841,2013-10-07 07:00:52,create procedure confirmation,enter senddate procedure confirmation,0,
8420841,2013-10-07 07:00:53,create publication document,create publication document,0,
8420841,2013-10-07 07:00:54,create subcases completeness,create subcases completeness,0,
8420841,2013-10-07 07:00:55,enter senddate acknowledgement,enter senddate acknowledgement,0,
8420841,2013-10-07 07:00:56,forward to the competent authority,forward to the competent authority,0,
8420841,2013-10-07 07:00:57,phase application received,phase application received,0,
8420841,2013-10-07 07:00:58,registration date publication,registration date publication,0,
8420841,2013-10-07 07:00:59,regular procedure without MER,regular procedure without MER,0,
8420841,2013-10-07 07:01:00,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
8420841,2013-10-07 07:01:01,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
8420841,2013-10-07 07:01:02,start WABOprocedure,start WABOprocedure,0,
8420841,2013-10-31 08:00:18,article 34  WABO applies,article 34  WABO applies,0,
8420841,2013-10-31 08:00:19,ask stakeholders views,ask stakeholders views,0,
8420841,2013-10-31 08:00:20,assessment of content completed,assessment of content completed,0,
8420841,2013-10-31 08:00:21,by law,by law,0,
8420841,2013-10-31 08:00:22,completed subcases content,completed subcases content,0,
8420841,2013-10-31 08:00:23,coordination of application,coordination of application,0,
8420841,2013-10-31 08:00:24,creating cover letter decision,creating cover letter decision,0,
8420841,2013-10-31 08:00:25,creating environmental permit decision,creating environmental permit decision,0,
8420841,2013-10-31 08:00:26,decision date prior to decision,decision date prior to decision,0,
8420841,2013-10-31 08:00:27,enter senddate decision,enter senddate decision,0,
8420841,2013-10-31 08:00:28,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
8420841,2013-10-31 08:00:29,generating decision environmental permit,generating decision environmental permit,0,
8420841,2013-10-31 08:00:30,grounds for refusal,grounds for refusal,0,
8420841,2013-10-31 08:00:31,phase advice known,phase advice known,0,
8420841,2013-10-31 08:00:32,phase application receptive,phase application received,0,
8420841,2013-10-31 08:00:33,phase decision ready,phase decision ready,0,
8420841,2013-10-31 08:00:34,phase decision sent,phase decision sent,0,
8420841,2013-10-31 08:00:35,phase decision taken,phase decision taken,0,
8420841,2013-10-31 08:00:36,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
8420841,2013-10-31 08:00:37,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
8420841,2013-10-31 08:00:38,register objection and appeal periods,register objection and appeal periods,0,
8420841,2013-10-31 08:00:39,request complete,request complete,0,
8420841,2013-10-31 08:00:40,send letter in progress,send letter in progress,0,
8420841,2013-10-31 08:00:41,set decision status,set decision status,0,
8420841,2013-10-31 08:00:42,submit decision,submit decision,0,
8420841,2013-10-31 08:00:43,suspension ground applicable,suspension ground applicable,0,
8420841,2013-10-31 08:00:44,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
8420841,2013-10-31 08:00:45,treat subcases content,treat subcases content,0,
8420841,2013-11-05 08:00:08,record date of decision environmental permit,record date of decision environmental permit,0,
8420841,2013-11-05 08:00:09,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
8420841,2013-11-05 08:00:10,start decision phase decision permitting sent,set decision phase decision permitting decided,0,
8420841,2013-11-11 08:01:05,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
8420841,2013-12-30 08:00:01,set phase: phase permitting irrevocable,set phase: phase permitting irrevocable,0,
8420841,2014-01-16 08:00:02,close case,close case,0,
8420841,2014-01-16 08:00:03,objection lodged against decision,objection lodged against decision,0,
8420841,2014-01-16 08:00:04,phase archived case,phase archived case,0,
8420841,2014-01-16 08:00:05,phase case handled,phase case handled,0,
8420841,2014-01-16 08:00:06,phase decision irrevocable,phase decision irrevocable,0,
8420841,2014-01-16 08:00:07,read publication date field,read publication date field,0,
8420841,2014-01-16 08:00:08,read publication date field,read publication date field,0,
8420841,2014-01-16 08:00:09,stop all running subcases 2b,stop all running subcases 2b,0,
8433385,2013-10-04 07:01:45,register submission date request,register submission date request,0,
8433385,2013-10-07 07:01:03,OLO messaging active,OLO messaging active,0,
8433385,2013-10-07 07:01:04,create procedure confirmation,enter senddate procedure confirmation,0,
8433385,2013-10-07 07:01:05,forward to the competent authority,forward to the competent authority,0,
8433385,2013-10-07 07:01:06,phase application received,phase application received,0,
8433385,2013-10-07 07:01:07,registration date publication,registration date publication,0,
8433385,2013-10-07 07:01:08,regular procedure without MER,regular procedure without MER,0,
8433385,2013-10-07 07:01:09,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
8433385,2013-10-07 07:01:10,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
8433385,2013-10-07 07:01:11,start WABOprocedure,start WABOprocedure,0,
8433385,2013-10-29 08:00:12,create letter requesting missing data,create letter requesting missing data,0,
8433385,2013-10-29 08:00:13,create publication document,create publication document,0,
8433385,2013-10-29 08:00:14,create subcases completeness,create subcases completeness,0,
8433385,2013-10-29 08:00:15,phase asked additional information,phase asked additional information,0,
8433385,2013-10-29 08:00:16,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
8433385,2013-10-29 08:00:17,request complete,request complete,0,
8433385,2013-10-29 08:00:18,retrieve missing data,retrieve missing data,0,
8433385,2013-10-29 08:00:19,term for supplying missing data,term for supplying missing data,0,
8433385,2013-11-04 08:00:34,enter receipt of additional data,enter receipt of additional data,0,
8433385,2013-11-04 08:00:35,phase additional information received,receive additional information,0,
8433385,2013-11-04 08:00:36,receive additional information,receive additional information,0,
8433385,2013-11-27 08:00:01,article 34  WABO applies,article 34  WABO applies,0,
8433385,2013-11-27 08:00:02,ask stakeholders views,ask stakeholders views,0,
8433385,2013-11-27 08:00:03,assessment of content completed,assessment of content completed,0,
8433385,2013-11-27 08:00:04,by law,by law,0,
8433385,2013-11-27 08:00:05,completed subcases content,completed subcases content,0,
8433385,2013-11-27 08:00:06,coordination of application,coordination of application,0,
8433385,2013-11-27 08:00:07,create subcases present decision,create subcases present decision,0,
8433385,2013-11-27 08:00:08,creating environmental permit decision,creating environmental permit decision,0,
8433385,2013-11-27 08:00:09,decision date prior to decision,decision date prior to decision,0,
8433385,2013-11-27 08:00:10,enrich decision,enrich draft decision,0,
8433385,2013-11-27 08:00:11,generating decision environmental permit,generating decision environmental permit,0,
